Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
DaMarcus Fields,CB,Texas Tech,0,0,https://www.sports-reference.com/cfb/players/damarcus-fields-1.html,72,193,4.48,,34.5,,,,Big 12,53,5,173,40,213,13.5,2.0,4,155,1,41,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Cordale Flott,CB,LSU,3,81,https://www.sports-reference.com/cfb/players/cordale-flott-1.html,73,175,,,,,,,SEC,29,3,68,30,98,5.5,0.0,1,0,0,10,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jerome Ford,RB,Cincinnati,5,156,https://www.sports-reference.com/cfb/players/jerome-ford-1.html,71,210,4.46,,31.0,118.0,,,SEC,31,4,,,,,,,,,,,,,,,,,,,,,29,271,9.3,1,287,1802,6.3,27,316,2073,6.6,28,,,,,,,,,,,,,,,,,,2022
Jonathan Ford,DT,Miami,7,234,https://www.sports-reference.com/cfb/players/jonathan-ford-1.html,77,333,,,29.0,102.0,,,ACC,31,5,21,39,60,8.0,3.0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Luke Fortner,C,Kentucky,3,65,https://www.sports-reference.com/cfb/players/luke-fortner-1.html,76,307,5.21,,24.0,102.0,7.75,4.95,SEC,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Ty Fryfogle,WR,Indiana,0,0,https://www.sports-reference.com/cfb/players/ty-fryfogle-1.html,73,204,4.53,,39.0,127.0,,,Big Ten,46,5,,,,,,,,,,,,,,,,,,,,,158,2231,14.1,14,4,34,8.5,0,162,2265,14.0,14,,,,,,,,,,,,,,,,,,2022
Ahmad Gardner,CB,Cincinnati,1,4,https://www.sports-reference.com/cfb/players/ahmad-gardner-1.html,75,190,4.41,,,,,,American,37,3,68,31,99,5.5,3.5,9,103,2,16,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Haskell Garrett,DT,Ohio St.,0,0,https://www.sports-reference.com/cfb/players/haskell-garrett-1.html,74,300,5.07,,24.0,,,,Big Ten,31,5,35,27,62,13.5,7.5,1,0,1,3,2,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jeremiah Gemmel,LB,North Carolina,0,0,https://www.sports-reference.com/cfb/players/jeremiah-gemmel-1.html,73,226,,,,,,,ACC,39,4,135,101,236,20.0,6.5,2,0,0,9,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Trenton Gill,P,North Carolina St.,7,255,https://www.sports-reference.com/cfb/players/trenton-gill-1.html,76,220,,,,,,,ACC,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,173,7927,45.8,2022
Luke Goedeke,OG,Central Michigan,2,57,https://www.sports-reference.com/cfb/players/luke-goedeke-1.html,77,312,,26.0,,,,,MAC,1,1,0,1,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Mario Goodrich,CB,Clemson,0,0,https://www.sports-reference.com/cfb/players/mario-goodrich-1.html,72,176,4.52,,,,,,ACC,38,4,39,29,68,0.5,0.0,5,25,1,15,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Tyler Goodson,RB,Iowa,0,0,https://www.sports-reference.com/cfb/players/tyler-goodson-1.html,69,197,4.42,,36.5,123.0,,,Big Ten,34,3,,,,,,,,,,,,,,,,,,,,,70,565,8.1,1,533,2551,4.8,18,603,3116,5.2,19,,,,,,,,,,,,,,,,,,2022
Kyler Gordon,CB,Washington,2,39,https://www.sports-reference.com/cfb/players/kyler-gordon-1.html,72,194,4.52,,,,,,Pac-12,29,4,75,22,97,4.0,0.0,2,0,0,12,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Isaiah Graham-Mobley,LB,Boston Col.,0,0,https://www.sports-reference.com/cfb/players/isaiah-graham-mobley-1.html,73,230,4.63,,34.5,124.0,,,American,39,5,34,18,52,2.5,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Danny Gray,WR,SMU,3,105,https://www.sports-reference.com/cfb/players/danny-gray-1.html,72,186,4.33,,34.0,126.0,,,American,19,2,,,,,,,,,,,,,,,,,,,,,82,1251,15.3,13,6,70,11.7,2,88,1321,15.0,15,,,,,,,,,,,,,,,,,,2022
Vincent Gray,CB,Michigan,0,0,https://www.sports-reference.com/cfb/players/vincent-gray-1.html,74,192,4.54,,,,,,Big Ten,28,3,65,26,91,5.0,1.0,0,0,0,15,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Kenyon Green,OG,Texas A&M,1,15,https://www.sports-reference.com/cfb/players/kenyon-green-1.html,76,323,5.24,20.0,26.0,102.0,,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jeffrey Gunter,EDGE,Coastal Carolina,7,252,https://www.sports-reference.com/cfb/players/jeffrey-gunter-1.html,76,258,4.7,,35.5,122.0,7.21,4.35,Sun Belt,47,4,96,73,169,38.5,17.0,1,3,0,4,1,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Breece Hall,RB,Iowa St.,2,36,https://www.sports-reference.com/cfb/players/breece-hall-1.html,71,217,4.39,,40.0,126.0,,,Big 12,36,3,,,,,,,,,,,,,,,,,,,,,82,734,9.0,6,718,3933,5.5,50,800,4667,5.8,56,,,,,,,,,,,,,,,,,,2022
Jeremiah Hall,TE,Oklahoma,0,0,https://www.sports-reference.com/cfb/players/jeremiah-hall-1.html,74,239,4.96,19.0,29.0,111.0,7.43,4.62,Big 12,41,4,,,,,,,,,,,,,,,,,,,,,68,757,11.1,12,13,53,4.1,1,81,810,10.0,13,,,,,,,,,,,,,,,,,,2022
Logan Hall,DE,Houston,2,33,https://www.sports-reference.com/cfb/players/logan-hall-3.html,78,283,4.88,,30.0,,7.25,4.44,American,34,4,50,47,97,19.5,7.0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Kyle Hamilton,S,Notre Dame,1,14,https://www.sports-reference.com/cfb/players/kyle-hamilton-1.html,76,220,4.59,,38.0,131.0,6.9,4.32,Ind,31,3,97,41,138,7.5,0.0,8,80,1,16,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jake Hansen,LB,Illinois,0,0,https://www.sports-reference.com/cfb/players/jake-hansen-1.html,73,238,,21.0,,,,,Big Ten,40,5,143,131,274,28.5,8.0,3,12,0,3,7,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Aaron Hansford,LB,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/aaron-hansford-1.html,74,239,,24.0,,,,,SEC,36,4,71,86,157,18.5,7.0,0,0,0,6,2,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Christian Harris,LB,Alabama,3,75,https://www.sports-reference.com/cfb/players/christian-harris-3.html,73,226,4.44,,34.5,132.0,,,SEC,40,3,124,96,220,26.0,10.0,1,0,0,6,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Kevin Harris,RB,South Carolina,6,183,https://www.sports-reference.com/cfb/players/kevin-harris-5.html,70,221,,21.0,38.5,126.0,,,SEC,28,3,,,,,,,,,,,,,,,,,,,,,35,274,7.8,1,358,1977,5.5,23,393,2251,5.7,24,,,,,,,,,,,,,,,,,,2022
Kolby Harvell-Peel,S,Oklahoma St.,0,0,https://www.sports-reference.com/cfb/players/kolby-harvell-peel-1.html,72,213,,21.0,,,,,Big 12,36,3,122,63,185,9.5,4.0,10,72,0,20,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Hassan Haskins,RB,Michigan,4,131,https://www.sports-reference.com/cfb/players/hassan-haskins-1.html,74,228,,27.0,,,,,Big Ten,33,3,,,,,,,,,,,,,,,,,,,,,24,171,7.1,0,452,2324,5.1,30,476,2495,5.2,30,,,,,,,,,,,,,,,,,,2022
Blake Hayes,P,Illinois,0,0,https://www.sports-reference.com/cfb/players/blake-hayes-1.html,76,226,,,,,,,Big Ten,57,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,326,14275,43.8,2022
Marquis Hayes,OG,Oklahoma,7,257,https://www.sports-reference.com/cfb/players/marquis-hayes-1.html,77,318,5.3,,23.5,102.0,,,Big 12,1,1,0,1,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Peyton Hendershot,TE,Indiana,0,0,https://www.sports-reference.com/cfb/players/peyton-hendershot-1.html,76,250,4.8,,32.5,117.0,,4.25,Big Ten,43,4,,,,,,,,,,,,,,,,,,,,,136,1479,10.9,14,3,4,1.3,0,139,1483,10.7,14,,,,,,,,,,,,,,,,,,2022
Connor Heyward,TE,Michigan St.,6,208,https://www.sports-reference.com/cfb/players/connor-heyward-1.html,71,233,4.72,,32.5,,,,Big Ten,46,5,,,,,,,,,,,,,,,,,,,,,96,711,7.4,6,211,825,3.9,5,307,1536,5.0,11,,,,,,,,,,,,,,,,,,2022
Daxton Hill,S,Michigan,1,31,https://www.sports-reference.com/cfb/players/daxton-hill-1.html,72,191,4.38,,33.5,121.0,6.57,4.06,Big Ten,33,3,96,53,149,7.5,0.5,4,3,0,15,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Chasen Hines,C,LSU,6,210,https://www.sports-reference.com/cfb/players/chasen-hines-1.html,75,327,5.22,,30.5,108.0,,,SEC,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Christopher Hinton,DT,Michigan,0,0,https://www.sports-reference.com/cfb/players/christopher-hinton-1.html,76,305,5.28,,31.5,106.0,,,Big Ten,22,3,27,28,55,3.5,2.0,0,0,0,4,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Curtis Hodges,TE,Arizona St.,0,0,https://www.sports-reference.com/cfb/players/curtis-hodges-1.html,80,257,4.85,,34.5,117.0,7.14,4.28,Pac-12,32,5,,,,,,,,,,,,,,,,,,,,,36,601,16.7,4,0,0,,0,36,601,16.7,4,,,,,,,,,,,,,,,,,,2022
Sam Howell,QB,North Carolina,5,144,https://www.sports-reference.com/cfb/players/sam-howell-1.html,73,218,,,,,,,ACC,37,3,,,,,,,,,,,,,,713,1117,63.8,10283,92,23,164.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Aidan Hutchinson,DE,Michigan,1,2,https://www.sports-reference.com/cfb/players/aidan-hutchinson-1.html,79,260,4.74,,36.0,117.0,6.73,4.15,Big Ten,36,4,85,71,156,27.5,17.5,0,0,0,10,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jermaine Johnson II,DE,Florida St.,1,26,https://www.sports-reference.com/cfb/players/jermaine-johnson-3.html,77,254,4.58,,32.0,125.0,,,SEC,28,3,33,37,70,17.5,11.5,0,0,0,2,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Johnny Johnson III,WR,Oregon,0,0,https://www.sports-reference.com/cfb/players/johnny-johnson-iii-1.html,72,197,4.6,,32.0,121.0,7.21,4.54,Pac-12,51,5,,,,,,,,,,,,,,,,,,,,,139,1928,13.9,15,0,0,,0,139,1928,13.9,15,,,,,,,,,,,,,,,,,,2022
Verone McKinley III,S,Oregon,0,0,https://www.sports-reference.com/cfb/players/verone-mckinley-iii-1.html,70,198,,16.0,35.0,120.0,,,Pac-12,38,4,100,72,172,2.0,0.0,11,92,0,10,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Ed Ingram,OG,LSU,2,59,https://www.sports-reference.com/cfb/players/ed-ingram-1.html,75,307,5.02,,20.5,102.0,7.81,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Keaontay Ingram,RB,USC,6,201,https://www.sports-reference.com/cfb/players/keaontay-ingram-1.html,72,221,4.53,,34.5,122.0,,,Big 12,42,4,,,,,,,,,,,,,,,,,,,,,22,156,7.1,0,156,911,5.8,5,178,1067,6.0,5,,,,,,,,,,,,,,,,,,2022
D'Marco Jackson,LB,Appalachian St.,5,161,https://www.sports-reference.com/cfb/players/dmarco-jackson-1.html,73,233,4.55,,33.0,125.0,,,Sun Belt,53,4,133,158,291,35.0,11.5,3,50,0,14,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Drake Jackson,EDGE,USC,2,61,https://www.sports-reference.com/cfb/players/drake-jackson-2.html,75,254,,,36.5,127.0,,,Pac-12,28,3,57,46,103,25.0,12.5,2,19,0,4,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jordan Jackson,DT,Air Force,6,194,https://www.sports-reference.com/cfb/players/jordan-jackson-5.html,77,294,,,,,,,MWC,36,3,65,65,130,27.0,12.5,0,0,0,5,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Joshua Jobe,CB,Alabama,0,0,https://www.sports-reference.com/cfb/players/josh-jobe-1.html,72,182,,,,,,,SEC,41,4,95,34,129,3.5,2.0,3,6,0,19,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Josh Johnson,WR,Tulsa,0,0,https://www.sports-reference.com/cfb/players/josh-johnson-9.html,71,183,,14.0,,,,,Big 12,38,4,,,,,,,,,,,,,,,,,,,,,165,2108,12.8,13,4,1,0.3,0,169,2109,12.5,13,,,,,,,,,,,,,,,,,,2022
Tyree Johnson,EDGE,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/tyree-johnson-2.html,75,248,,21.0,,,,,SEC,40,4,52,48,100,23.5,18.0,0,0,0,2,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Zion Johnson,OG,Boston Col.,1,17,https://www.sports-reference.com/cfb/players/zion-johnson-1.html,75,312,5.18,32.0,32.0,112.0,7.38,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jack Jones,CB,Arizona St.,4,121,https://www.sports-reference.com/cfb/players/jack-jones-5.html,71,171,4.51,,,,,,Pac-12,40,4,80,12,92,2.5,1.0,6,108,1,19,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Marcus Jones,CB,Houston,3,85,https://www.sports-reference.com/cfb/players/marcus-jones-11.html,68,174,,,,,,,Sun Belt,44,4,54,17,71,3.0,0.0,6,24,0,17,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Travis Jones,DT,Connecticut,3,76,https://www.sports-reference.com/cfb/players/travis-jones-5.html,76,325,4.92,,28.5,110.0,7.33,4.58,American,33,3,47,87,134,19.0,8.5,0,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Velus Jones,WR,Tennessee,3,71,https://www.sports-reference.com/cfb/players/velus-jones-jr-1.html,72,204,4.31,,33.0,121.0,,,Pac-12,60,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,272,15.1,0,41,1026,25.0,,,,,,,,,,,2022
Kerby Joseph,S,Illinois,3,97,https://www.sports-reference.com/cfb/players/kerby-joseph-1.html,73,203,,18.0,38.5,123.0,,,Big Ten,31,4,75,41,116,2.0,1.0,5,12,0,6,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Kevin Austin Jr.,WR,Notre Dame,0,0,https://www.sports-reference.com/cfb/players/kevin-austin-2.html,74,200,4.43,,39.0,132.0,6.71,4.15,Ind,19,3,,,,,,,,,,,,,,,,,,,,,54,996,18.4,7,1,8,8.0,0,55,1004,18.3,7,,,,,,,,,,,,,,,,,,2022
Reggie Roberson Jr.,WR,SMU,0,0,https://www.sports-reference.com/cfb/players/reggie-roberson-jr-1.html,71,192,,,29.0,114.0,,,Big 12,38,5,,,,,,,,,,,,,,,,,,,,,168,2704,16.1,23,5,17,3.4,0,173,2721,15.7,23,,,,,,,,,,,,,,,,,,2022
Cameron Jurgens,C,Nebraska,2,51,https://www.sports-reference.com/cfb/players/cameron-jurgens-1.html,75,303,4.92,25.0,,,,,Big Ten,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
George Karlaftis,EDGE,Purdue,1,30,https://www.sports-reference.com/cfb/players/george-karlaftis-1.html,76,266,,21.0,38.0,121.0,,4.36,Big Ten,26,3,61,36,97,29.0,14.0,1,0,0,6,4,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Derion Kendrick,CB,Georgia,6,212,https://www.sports-reference.com/cfb/players/derion-kendrick-1.html,72,194,,,,,,,ACC,51,4,24,17,41,2.0,0.0,4,14,0,3,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
D'Eriq King,QB,Miami,0,0,https://www.sports-reference.com/cfb/players/deriq-king-1.html,69,196,,,,,,,American,48,6,,,,,,,,,,,,,,292,451,64.7,3453,26,9,144.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Darian Kinnard,OG,Kentucky,5,145,https://www.sports-reference.com/cfb/players/darian-kinnard-1.html,77,322,5.31,,25.0,99.0,8.11,4.96,SEC,2,2,0,2,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Zonovan Knight,RB,North Carolina St.,0,0,https://www.sports-reference.com/cfb/players/zonovan-knight-1.html,71,209,4.58,,31.0,114.0,,,ACC,36,3,,,,,,,,,,,,,,,,,,,,,48,337,7.0,0,419,2286,5.5,18,467,2623,5.6,18,,,,,,,,,,,,,,,,,,2022
Charlie Kolar,TE,Iowa St.,4,128,https://www.sports-reference.com/cfb/players/charlie-kolar-1.html,79,252,,,,,,,Big 12,43,4,,,,,,,,,,,,,,,,,,,,,168,2181,13.0,23,0,0,,0,168,2181,13.0,23,,,,,,,,,,,,,,,,,,2022
Quentin Lake,S,UCLA,6,211,https://www.sports-reference.com/cfb/players/quentin-lake-1.html,73,201,4.59,,,,,,Pac-12,36,5,128,51,179,4.0,0.0,6,35,0,15,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Nate Landman,LB,Colorado,0,0,https://www.sports-reference.com/cfb/players/nate-landman-1.html,75,238,4.86,,36.5,119.0,,,Pac-12,43,5,244,103,347,42.0,10.0,3,45,0,11,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
DeMarvin Leal,DT,Texas A&M,3,84,https://www.sports-reference.com/cfb/players/demarvin-leal-1.html,76,283,5.0,,27.5,106.0,,4.49,SEC,33,3,59,74,133,25.0,13.0,1,43,0,5,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Isaiah Likely,TE,Coastal Carolina,4,139,https://www.sports-reference.com/cfb/players/isaiah-likely-1.html,77,245,,,36.0,,,4.57,Sun Belt,43,4,,,,,,,,,,,,,,,,,,,,,133,2050,15.4,27,3,10,3.3,0,136,2060,15.1,27,,,,,,,,,,,,,,,,,,2022
Tyler Linderbaum,C,Iowa,1,25,https://www.sports-reference.com/cfb/players/tyler-linderbaum-1.html,74,296,,,,,,,Big Ten,3,1,3,0,3,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Alec Lindstrom,C,Boston Col.,0,0,https://www.sports-reference.com/cfb/players/alec-lindstrom-1.html,75,296,5.18,25.0,29.0,111.0,7.5,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Devin Lloyd,LB,Utah,1,27,https://www.sports-reference.com/cfb/players/devin-lloyd-1.html,75,237,4.66,25.0,35.0,126.0,,,Pac-12,36,4,150,106,256,43.0,15.5,5,100,3,8,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Drake London,WR,USC,1,8,https://www.sports-reference.com/cfb/players/drake-london-1.html,76,219,,,,,,,Pac-12,27,3,,,,,,,,,,,,,,,,,,,,,160,2153,13.5,15,1,2,2.0,0,161,2155,13.4,15,,,,,,,,,,,,,,,,,,2022
Vederian Lowe,OT,Illinois,6,184,https://www.sports-reference.com/cfb/players/vederian-lowe-1.html,77,314,5.22,,25.5,99.0,7.83,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Abraham Lucas,OT,Washington St.,3,72,https://www.sports-reference.com/cfb/players/abraham-lucas-1.html,78,315,4.92,24.0,27.0,107.0,7.25,4.4,Pac-12,3,1,2,1,3,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Chase Lucas,CB,Arizona St.,7,237,https://www.sports-reference.com/cfb/players/chase-lucas-1.html,71,180,4.48,,39.0,128.0,,,Pac-12,52,5,189,34,223,12.0,2.0,6,45,0,28,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Jesse Luketa,LB,Penn St.,7,256,https://www.sports-reference.com/cfb/players/jesse-luketa-1.html,75,253,4.89,,37.5,114.0,,,Big Ten,39,4,85,66,151,11.5,0.5,1,16,1,6,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Boye Mafe,EDGE,Minnesota,2,40,https://www.sports-reference.com/cfb/players/boye-mafe-1.html,76,261,4.53,,38.0,125.0,,,Big Ten,31,4,59,28,87,19.5,15.0,0,0,0,3,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
DeAngelo Malone,EDGE,Western Kentucky,3,82,https://www.sports-reference.com/cfb/players/deangelo-malone-1.html,75,243,,23.0,,,,,CUSA,61,5,183,166,349,59.0,32.5,1,0,0,7,1,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Damarri Mathis,CB,Pittsburgh,4,115,https://www.sports-reference.com/cfb/players/damarri-mathis-1.html,71,196,4.39,,,,,,ACC,36,4,66,20,86,4.5,0.0,5,65,1,18,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Phidarian Mathis,DT,Alabama,2,47,https://www.sports-reference.com/cfb/players/phidarian-mathis-1.html,76,310,,,23.5,109.0,,4.91,SEC,46,4,53,76,129,16.0,10.5,0,0,0,5,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Cade Mays,OG,Tennessee,6,199,https://www.sports-reference.com/cfb/players/cade-mays-1.html,77,311,5.24,,26.0,102.0,7.57,4.71,SEC,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Trey McBride,TE,Colorado St.,2,55,https://www.sports-reference.com/cfb/players/trey-mcbride-1.html,76,246,,18.0,33.0,117.0,,,MWC,40,4,,,,,,,,,,,,,,,,,,,,,164,2100,12.8,9,3,72,24.0,1,167,2172,13.0,10,,,,,,,,,,,,,,,,,,2022
Marquan McCall,DT,Kentucky,0,0,https://www.sports-reference.com/cfb/players/marquan-mccall-1.html,75,342,,,,,,,SEC,31,4,27,30,57,10.5,1.5,0,0,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Zakoby McClain,LB,Auburn,0,0,https://www.sports-reference.com/cfb/players/zakoby-mcclain-1.html,71,228,4.69,,33.0,117.0,,,SEC,38,4,147,120,267,19.0,5.5,1,100,1,8,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Sincere McCormick,RB,Texas-San Antonio,0,0,https://www.sports-reference.com/cfb/players/sincere-mccormick-1.html,69,205,4.6,,33.5,116.0,,,CUSA,36,3,,,,,,,,,,,,,,,,,,,,,66,509,7.7,1,724,3929,5.4,34,790,4438,5.6,35,,,,,,,,,,,,,,,,,,2022
Roger McCreary,CB,Auburn,2,35,https://www.sports-reference.com/cfb/players/roger-mccreary-1.html,71,190,4.5,,,,,,SEC,39,4,111,24,135,10.0,1.0,6,98,1,30,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Trent McDuffie,CB,Washington,1,21,https://www.sports-reference.com/cfb/players/trent-mcduffie-1.html,71,193,4.44,,,,,,Pac-12,28,3,71,23,94,4.5,1.0,2,29,0,8,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Micah McFadden,LB,Indiana,5,146,https://www.sports-reference.com/cfb/players/micah-mcfadden-1.html,73,240,,21.0,,,,,Big Ten,42,4,149,67,216,36.0,14.0,4,14,0,4,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Marcus McKethan,OG,North Carolina,5,173,https://www.sports-reference.com/cfb/players/marcus-mckethan-1.html,79,340,5.31,27.0,27.5,110.0,7.81,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
Bo Melton,WR,Rutgers,7,229,https://www.sports-reference.com/cfb/players/bo-melton-1.html,71,189,4.34,,38.0,121.0,6.98,,Big Ten,46,5,,,,,,,,,,,,,,,,,,,,,164,2011,12.3,11,25,165,6.6,2,189,2176,11.5,13,,,,,,,,,,,,,,,,,,2022
John Metchie,WR,Alabama,2,44,https://www.sports-reference.com/cfb/players/john-metchie-1.html,71,187,,,,,,,SEC,38,3,,,,,,,,,,,,,,,,,,,,,155,2081,13.4,14,1,8,8.0,0,156,2089,13.4,14,,,,,,,,,,,,,,,,,,2022
James Mitchell,TE,Virginia Tech,5,177,https://www.sports-reference.com/cfb/players/james-mitchell-2.html,76,249,,,,,,,ACC,25,3,,,,,,,,,,,,,,,,,,,,,52,838,16.1,7,7,9,1.3,5,59,847,14.4,12,,,,,,,,,,,,,,,,,,2022
