Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Tre Flowers,S,Oklahoma State,5,146,https://www.sports-reference.com/cfb/players/tre-flowers-1.html,75,200,4.45,18.0,34.5,122.0,,,Big 12,51,4,209,75,284,8.0,0.0,4,17,0,25,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Robert Foster,WR,Alabama,0,0,https://www.sports-reference.com/cfb/players/robert-foster-1.html,74,196,4.41,,31.0,116.0,6.9,4.2,SEC,19,4,,,,,,,,,,,,,,,,,,,,,35,389,11.1,3,2,7,3.5,0,37,396,10.7,3,,,,,,,,,,,,,,,,,,2018
Jarvion Franklin,RB,West. Michigan,0,0,https://www.sports-reference.com/cfb/players/jarvion-franklin-1.html,71,239,4.63,18.0,30.0,109.0,6.93,4.31,MAC,52,4,,,,,,,,,,,,,,,,,,,,,61,670,11.0,4,942,4867,5.2,52,1003,5537,5.5,56,,,,,,,,,,,,,,,,,,2018
Joshua Frazier,DT,Alabama,7,246,https://www.sports-reference.com/cfb/players/joshua-frazier-1.html,76,321,,21.0,,,,,SEC,23,4,11,17,28,4.5,2.0,0,0,0,3,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Royce Freeman,RB,Oregon,3,71,https://www.sports-reference.com/cfb/players/royce-freeman-1.html,71,229,4.54,17.0,34.0,118.0,6.9,4.16,Pac-12,51,4,,,,,,,,,,,,,,,,,,,,,79,814,10.3,4,947,5621,5.9,60,1026,6435,6.3,64,,,,,,,,,,,,,,,,,,2018
Troy Fumagalli,TE,Wisconsin,5,156,https://www.sports-reference.com/cfb/players/troy-fumagalli-2.html,77,247,,14.0,,,,,Big Ten,47,4,,,,,,,,,,,,,,,,,,,,,135,1627,12.1,7,0,0,,0,135,1627,12.1,7,,,,,,,,,,,,,,,,,,2018
Michael Gallup,WR,Colorado State,3,81,https://www.sports-reference.com/cfb/players/michael-gallup-1.html,73,205,4.51,10.0,36.0,122.0,6.95,4.37,MWC,26,2,,,,,,,,,,,,,,,,,,,,,176,2690,15.3,21,4,15,3.8,0,180,2705,15.0,21,,,,,,,,,,,,,,,,,,2018
Nick Gates,OT,Nebraska,0,0,https://www.sports-reference.com/cfb/players/nick-gates-1.html,77,307,5.46,20.0,24.0,94.0,7.61,4.68,Big Ten,4,2,2,1,3,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Rashaan Gaulden,CB,Tennessee,3,85,https://www.sports-reference.com/cfb/players/rashaan-gaulden-1.html,73,193,4.61,8.0,30.0,119.0,7.16,4.33,SEC,31,3,92,45,137,9.5,1.0,1,0,0,9,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Mike Gesicki,TE,Penn State,2,42,https://www.sports-reference.com/cfb/players/mike-gesicki-1.html,77,247,4.54,22.0,41.5,129.0,6.76,4.1,Big Ten,45,4,,,,,,,,,,,,,,,,,,,,,129,1481,11.5,15,0,0,,0,129,1481,11.5,15,,,,,,,,,,,,,,,,,,2018
Colby Gossett,OG,Appalachian State,6,213,https://www.sports-reference.com/cfb/players/colby-gossett-1.html,77,311,5.2,32.0,25.0,103.0,7.6,4.83,Sun Belt,2,2,0,1,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Davon Grayson,WR,East Carolina,0,0,https://www.sports-reference.com/cfb/players/davon-grayson-1.html,73,199,4.51,19.0,34.5,124.0,,,CUSA,37,4,,,,,,,,,,,,,,,,,,,,,135,1767,13.1,13,6,40,6.7,0,141,1807,12.8,13,,,,,,,,,,,,,,,,,,2018
Rasheem Green,DE,USC,3,79,https://www.sports-reference.com/cfb/players/rasheem-green-1.html,77,275,4.73,,32.5,118.0,7.24,4.39,Pac-12,32,3,48,67,115,20.0,16.5,0,0,0,8,1,31,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Shaquem Griffin,OLB,Central Florida,5,141,https://www.sports-reference.com/cfb/players/shaquem-griffin-1.html,73,227,4.38,20.0,,117.0,,,American,40,5,122,73,195,33.5,18.5,3,22,0,16,5,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Derrius Guice,RB,LSU,2,59,https://www.sports-reference.com/cfb/players/derrius-guice-1.html,70,224,4.49,15.0,31.5,,,,SEC,35,3,,,,,,,,,,,,,,,,,,,,,32,250,7.8,3,471,3074,6.5,29,503,3324,6.6,32,,,,,,,,,,,,,,,,,,2018
Grant Haley,CB,Penn State,0,0,https://www.sports-reference.com/cfb/players/grant-haley-1.html,69,190,4.44,15.0,34.0,119.0,6.51,3.94,Big Ten,47,4,89,50,139,6.5,2.0,5,76,1,22,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Shaun dion Hamilton,ILB,Alabama,6,197,https://www.sports-reference.com/cfb/players/shaun-dion-hamilton-1.html,72,228,,20.0,,,,,SEC,33,4,65,69,134,16.0,4.5,2,40,0,4,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Daesean Hamilton,WR,Penn State,4,113,https://www.sports-reference.com/cfb/players/daesean-hamilton-1.html,73,203,,,34.5,118.0,6.84,4.15,Big Ten,51,4,,,,,,,,,,,,,,,,,,,,,214,2842,13.3,18,10,22,2.2,0,224,2864,12.8,18,,,,,,,,,,,,,,,,,,2018
Marcell Harris,S,Florida,6,184,https://www.sports-reference.com/cfb/players/marcell-harris-1.html,72,208,,16.0,,,,,SEC,27,3,59,43,102,4.0,1.0,2,25,0,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Ronnie Harrison,S,Alabama,3,93,https://www.sports-reference.com/cfb/players/ronnie-harrison-1.html,75,214,,,34.0,120.0,,,SEC,42,3,110,64,174,7.0,3.5,7,112,1,17,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Marquis Haynes,EDGE,Mississippi,4,136,https://www.sports-reference.com/cfb/players/marquis-haynes-1.html,75,235,4.67,23.0,32.0,123.0,7.14,4.45,SEC,48,4,102,70,172,47.5,32.0,1,17,0,7,3,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Taylor Hearn,OG,Clemson,0,0,https://www.sports-reference.com/cfb/players/taylor-hearn-1.html,76,320,5.45,18.0,24.0,96.0,7.84,4.8,ACC,4,2,0,2,2,0.5,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
James Hearns,EDGE,Louisville,0,0,https://www.sports-reference.com/cfb/players/james-hearns-1.html,75,239,4.89,22.0,,,,,American,33,4,69,32,101,28.0,17.5,0,0,0,5,2,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Quadree Henderson,WR,Pittsburgh,0,0,https://www.sports-reference.com/cfb/players/quadree-henderson-1.html,68,192,4.5,12.0,32.5,120.0,6.89,4.28,ACC,31,3,,,,,,,,,,,,,,,,,,,,,45,473,10.5,1,98,887,9.1,5,143,1360,9.5,6,,,,,,,,,,,,,,,,,,2018
Zaycoven Henderson,DT,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/zaycoven-henderson-1.html,72,298,5.16,20.0,29.5,105.0,7.33,4.58,SEC,42,4,51,65,116,21.5,8.5,0,0,0,0,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Will Hernandez,OG,Texas-El Paso,2,34,https://www.sports-reference.com/cfb/players/will-hernandez-1.html,74,327,5.15,37.0,24.0,104.0,7.59,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Kyle Hicks,RB,TCU,0,0,https://www.sports-reference.com/cfb/players/kyle-hicks-1.html,70,204,4.63,13.0,36.5,122.0,,,Big 12,47,4,,,,,,,,,,,,,,,,,,,,,102,930,9.1,4,444,2101,4.7,19,546,3031,5.6,23,,,,,,,,,,,,,,,,,,2018
B.J. Hill,DT,North Carolina State,3,69,https://www.sports-reference.com/cfb/players/bj-hill-3.html,76,311,4.99,35.0,26.5,101.0,7.28,4.53,ACC,48,4,76,107,183,23.5,8.0,1,0,0,9,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Holton Hill,CB,Texas,0,0,https://www.sports-reference.com/cfb/players/holton-hill-1.html,75,200,4.49,14.0,31.0,120.0,6.83,4.15,Big 12,25,3,92,30,122,1.0,0.0,3,117,3,8,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Nyheim Hines,RB,North Carolina State,4,104,https://www.sports-reference.com/cfb/players/nyheim-hines-1.html,68,198,4.38,,35.5,119.0,7.18,4.35,ACC,38,3,,,,,,,,,,,,,,,,,,,,,89,933,10.5,1,258,1400,5.4,13,347,2333,6.7,14,,,,,,,,,,,,,,,,,,2018
Jeff Holland,EDGE,Auburn,0,0,https://www.sports-reference.com/cfb/players/jeff-holland-1.html,74,249,4.79,,,116.0,,,SEC,32,3,43,28,71,18.0,12.5,0,0,0,1,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Jalyn Holmes,DE,Ohio State,4,102,https://www.sports-reference.com/cfb/players/jalyn-holmes-1.html,77,283,4.82,25.0,32.0,,,,Big Ten,36,4,41,44,85,15.0,5.0,0,0,0,4,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Sam Hubbard,DE,Ohio State,3,77,https://www.sports-reference.com/cfb/players/sam-hubbard-1.html,77,270,,,35.0,116.0,6.84,4.32,Big Ten,39,3,64,52,116,30.0,17.0,1,0,0,3,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Mike Hughes,CB,Central Florida,1,30,https://www.sports-reference.com/cfb/players/mike-hughes-4.html,71,191,4.53,20.0,35.5,127.0,6.7,4.13,ACC,23,2,37,12,49,0.5,0.0,4,92,1,11,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Hayden Hurst,TE,South Carolina,1,25,https://www.sports-reference.com/cfb/players/hayden-hurst-1.html,76,250,4.67,,31.5,120.0,7.19,4.37,SEC,31,3,,,,,,,,,,,,,,,,,,,,,100,1281,12.8,3,11,39,3.5,1,111,1320,11.9,4,,,,,,,,,,,,,,,,,,2018
Godwin Igwebuike,S,Northwestern,0,0,https://www.sports-reference.com/cfb/players/godwin-igwebuike-1.html,72,205,4.44,19.0,35.5,128.0,6.56,4.12,Big Ten,50,4,214,110,324,12.5,0.0,7,32,0,23,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Ryan Izzo,TE,Florida State,7,250,https://www.sports-reference.com/cfb/players/ryan-izzo-1.html,77,256,4.94,18.0,33.0,110.0,7.15,4.43,ACC,29,4,,,,,,,,,,,,,,,,,,,,,54,761,14.1,6,0,0,,0,54,761,14.1,6,,,,,,,,,,,,,,,,,,2018
Donte Jackson,CB,LSU,2,55,https://www.sports-reference.com/cfb/players/donte-jackson-1.html,71,175,4.32,7.0,,124.0,,,SEC,35,3,82,28,110,4.0,1.0,4,40,0,19,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
J.C. Jackson,CB,Maryland,0,0,https://www.sports-reference.com/cfb/players/jc-jackson-1.html,71,193,4.46,14.0,35.5,120.0,,,Big Ten,24,2,62,18,80,1.5,0.0,4,10,0,13,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Josh Jackson,CB,Iowa,2,45,https://www.sports-reference.com/cfb/players/joshua-jackson-3.html,73,192,4.56,18.0,38.0,123.0,6.86,4.03,Big Ten,29,3,52,14,66,1.5,0.0,8,168,2,24,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Justin Jackson,RB,Northwestern,7,251,https://www.sports-reference.com/cfb/players/justin-jackson-5.html,72,199,4.52,13.0,38.5,122.0,6.81,4.07,Big Ten,51,4,,,,,,,,,,,,,,,,,,,,,122,858,7.0,1,1142,5440,4.8,41,1264,6298,5.0,42,,,,,,,,,,,,,,,,,,2018
Lamar Jackson,QB,Louisville,1,32,https://www.sports-reference.com/cfb/players/lamar-jackson-1.html,74,216,,,,,,,ACC,38,3,,,,,,,,,,,,,,619,1086,57.0,9043,69,27,142.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Leon Jacobs,EDGE,Wisconsin,7,230,https://www.sports-reference.com/cfb/players/leon-jacobs-1.html,75,246,4.48,26.0,34.5,122.0,7.14,4.44,Big Ten,43,5,86,56,142,16.0,6.5,3,30,0,3,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Natrell Jamerson,S,Wisconsin,5,164,https://www.sports-reference.com/cfb/players/natrell-jamerson-1.html,72,198,4.4,25.0,35.5,120.0,,,Big Ten,36,4,61,27,88,5.0,1.5,2,40,1,14,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Derwin James,S,Florida State,1,17,https://www.sports-reference.com/cfb/players/derwin-james-1.html,75,215,4.47,21.0,40.0,132.0,,,ACC,26,3,110,76,186,15.0,5.5,3,41,1,15,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Malik Jefferson,OLB,Texas,3,78,https://www.sports-reference.com/cfb/players/malik-jefferson-1.html,75,236,4.52,27.0,36.0,125.0,,,Big 12,34,3,160,71,231,26.0,13.0,0,0,0,5,1,26,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Josey Jewell,ILB,Iowa,4,106,https://www.sports-reference.com/cfb/players/josey-jewell-1.html,73,234,4.82,18.0,33.0,117.0,6.8,4.27,Big Ten,49,4,211,222,433,28.0,10.0,6,100,1,26,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Kerryon Johnson,RB,Auburn,2,43,https://www.sports-reference.com/cfb/players/kerryon-johnson-1.html,71,213,,11.0,40.0,126.0,7.07,4.29,SEC,36,3,,,,,,,,,,,,,,,,,,,,,55,478,8.7,2,519,2494,4.8,32,574,2972,5.2,34,,,,,,,,,,,,,,,,,,2018
Chris Jones,CB,Nebraska,0,0,https://www.sports-reference.com/cfb/players/chris-jones-12.html,72,195,4.57,14.0,,,,,Big Ten,34,4,65,11,76,5.0,2.0,5,60,1,16,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Jamarco Jones,OT,Ohio State,5,168,https://www.sports-reference.com/cfb/players/jamarco-jones-1.html,76,299,5.5,,24.0,102.0,8.32,4.99,Big Ten,2,2,1,1,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Justin Jones,DT,North Carolina State,3,84,https://www.sports-reference.com/cfb/players/justin-jones-4.html,74,309,5.09,24.0,29.0,104.0,7.82,4.74,ACC,34,3,56,52,108,22.5,8.5,0,0,0,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Ronald Jones,RB,USC,2,38,https://www.sports-reference.com/cfb/players/ronald-jones-4.html,71,205,4.65,,36.5,,,,Pac-12,40,3,,,,,,,,,,,,,,,,,,,,,32,302,9.4,3,591,3619,6.1,39,623,3921,6.3,42,,,,,,,,,,,,,,,,,,2018
Sam Jones,OG,Arizona State,6,183,https://www.sports-reference.com/cfb/players/sam-jones-1.html,77,305,5.32,28.0,27.0,101.0,7.92,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Jaryd Jones-Smith,OT,Pittsburgh,0,0,https://www.sports-reference.com/cfb/players/jaryd-jones-smith-1.html,78,317,5.22,16.0,27.0,109.0,8.1,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Peter Kalambayi,EDGE,Stanford,6,214,https://www.sports-reference.com/cfb/players/peter-kalambayi-1.html,75,252,4.57,19.0,34.0,121.0,7.13,4.36,Pac-12,53,4,116,73,189,27.0,18.5,1,0,0,7,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Joshua Kalu,S,Nebraska,0,0,https://www.sports-reference.com/cfb/players/joshua-kalu-1.html,73,195,4.58,17.0,41.5,134.0,,,Big Ten,48,4,153,62,215,9.0,2.0,7,78,1,27,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
John Kelly,RB,Tennessee,6,176,https://www.sports-reference.com/cfb/players/john-kelly-6.html,70,216,,15.0,35.0,120.0,7.13,4.51,SEC,29,3,,,,,,,,,,,,,,,,,,,,,43,350,8.1,0,327,1573,4.8,15,370,1923,5.2,15,,,,,,,,,,,,,,,,,,2018
Kameron Kelly,S,San Diego State,0,0,https://www.sports-reference.com/cfb/players/kameron-kelly-1.html,74,200,4.66,9.0,33.0,120.0,6.94,4.28,MWC,45,4,110,54,164,8.0,2.0,10,122,0,15,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Arden Key,EDGE,LSU,3,87,https://www.sports-reference.com/cfb/players/arden-key-1.html,78,238,,,31.0,117.0,7.16,4.25,SEC,31,3,58,71,129,24.5,20.0,0,0,0,4,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Jamarcus King,CB,South Carolina,0,0,https://www.sports-reference.com/cfb/players/jamarcus-king-1.html,73,186,4.7,,,,,,SEC,26,2,86,11,97,4.0,1.0,5,0,0,21,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Christian Kirk,WR,Texas A&M,2,47,https://www.sports-reference.com/cfb/players/christian-kirk-1.html,70,201,4.47,20.0,35.5,115.0,7.09,4.45,SEC,39,3,,,,,,,,,,,,,,,,,,,,,234,2856,12.2,26,23,120,5.2,0,257,2976,11.6,26,,,,,,,,,,,,,,,,,,2018
Micah Kiser,ILB,Virginia,5,147,https://www.sports-reference.com/cfb/players/micah-kiser-1.html,74,238,4.66,,35.5,121.0,7.05,4.24,ACC,47,4,189,219,408,33.5,19.0,1,7,0,12,6,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Chris Lacy,WR,Oklahoma State,0,0,https://www.sports-reference.com/cfb/players/chris-lacy-2.html,75,205,4.51,11.0,33.5,120.0,,,Big 12,32,4,,,,,,,,,,,,,,,,,,,,,63,920,14.6,5,1,26,26.0,0,64,946,14.8,5,,,,,,,,,,,,,,,,,,2018
Harold Landry,EDGE,Boston Col.,2,41,https://www.sports-reference.com/cfb/players/harold-landry-1.html,75,252,4.64,24.0,36.0,119.0,6.88,4.19,ACC,38,4,100,58,158,48.0,25.0,1,20,0,6,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Jordan Lasley,WR,UCLA,5,162,https://www.sports-reference.com/cfb/players/jordan-lasley-1.html,73,203,4.5,8.0,34.5,112.0,,4.19,Pac-12,23,3,,,,,,,,,,,,,,,,,,,,,113,1901,16.8,14,4,-6,-1.5,0,117,1895,16.2,14,,,,,,,,,,,,,,,,,,2018
Allen Lazard,WR,Iowa State,0,0,https://www.sports-reference.com/cfb/players/allen-lazard-1.html,77,227,4.55,17.0,38.0,122.0,,,Big 12,48,4,,,,,,,,,,,,,,,,,,,,,241,3360,13.9,26,0,0,,0,241,3360,13.9,26,,,,,,,,,,,,,,,,,,2018
Tanner Lee,QB,Nebraska,6,203,https://www.sports-reference.com/cfb/players/tanner-lee-1.html,76,218,4.98,,32.0,115.0,7.0,4.41,American,31,3,,,,,,,,,,,,,,246,428,57.5,3143,23,16,129.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Rick Leonard,OT,Florida State,4,127,https://www.sports-reference.com/cfb/players/rick-leonard-1.html,79,311,,19.0,,,,,ACC,5,3,7,1,8,2.5,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Tyquan Lewis,EDGE,Ohio State,2,64,https://www.sports-reference.com/cfb/players/tyquan-lewis-1.html,75,265,,,35.5,122.0,,,Big Ten,44,4,63,49,112,37.0,23.5,0,0,0,5,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Chase Litton,QB,Marshall,0,0,https://www.sports-reference.com/cfb/players/chase-litton-1.html,77,230,4.9,,29.5,106.0,7.49,4.53,CUSA,34,3,,,,,,,,,,,,,,728,1198,60.8,8335,72,31,133.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
James Looney,DE,California,7,232,https://www.sports-reference.com/cfb/players/james-looney-1.html,75,287,4.89,28.0,35.5,113.0,7.32,4.37,ACC,39,4,53,75,128,20.0,6.5,0,0,0,2,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Lowell Lotulelei,DT,Utah,0,0,https://www.sports-reference.com/cfb/players/lowell-lotulelei-1.html,74,315,,28.0,,,,,Pac-12,41,4,53,50,103,21.0,10.0,0,0,0,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Avonte Maddox,CB,Pittsburgh,4,125,https://www.sports-reference.com/cfb/players/avonte-maddox-1.html,69,180,4.39,13.0,37.0,125.0,6.51,4.0,ACC,43,4,136,47,183,13.5,7.0,8,63,2,34,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Cole Madison,OL,Washington State,5,138,https://www.sports-reference.com/cfb/players/cole-madison-1.html,77,308,5.33,26.0,28.5,97.0,7.86,4.88,Pac-12,1,1,0,1,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
K.J. Malone,OG,LSU,0,0,https://www.sports-reference.com/cfb/players/kj-malone-1.html,76,303,5.34,15.0,29.5,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Hercules Mata'afa,EDGE,Washington State,0,0,https://www.sports-reference.com/cfb/players/hercules-mataafa-1.html,73,254,4.76,26.0,31.5,108.0,7.24,4.37,Pac-12,34,3,83,38,121,45.5,21.0,0,0,0,0,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Baker Mayfield,QB,Oklahoma,1,1,https://www.sports-reference.com/cfb/players/baker-mayfield-1.html,73,215,4.84,,29.0,111.0,7.0,4.28,Big 12,48,4,,,,,,,,,,,,,,808,1157,69.8,12292,119,21,189.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Ray-ray McCloud,WR,Clemson,6,187,https://www.sports-reference.com/cfb/players/ray-ray-mccloud-1.html,69,190,4.53,13.0,34.5,113.0,,,ACC,39,3,,,,,,,,,,,,,,,,,,,,,127,1226,9.7,4,18,106,5.9,0,145,1332,9.2,4,,,,,,,,,,,,,,,,,,2018
Mike McCray,ILB,Michigan,0,0,https://www.sports-reference.com/cfb/players/mike-mccray-2.html,76,243,4.76,16.0,31.5,119.0,7.09,4.25,Big Ten,29,3,96,58,154,30.5,9.0,2,36,1,6,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Kc McDermott,OG,Miami (FL),0,0,https://www.sports-reference.com/cfb/players/kc-mcdermott-1.html,78,311,5.35,26.0,23.5,97.0,7.72,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Tarvarus McFadden,CB,Florida State,0,0,https://www.sports-reference.com/cfb/players/tarvarus-mcfadden-1.html,74,198,4.67,,38.5,121.0,,,ACC,28,3,41,12,53,3.0,0.0,8,16,0,16,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Mike McGlinchey,OT,Notre Dame,1,9,https://www.sports-reference.com/cfb/players/mike-mcglinchey-1.html,80,309,,24.0,28.5,105.0,,,Ind,3,3,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Quenton Meeks,DB,Stanford,0,0,https://www.sports-reference.com/cfb/players/quenton-meeks-1.html,74,205,,11.0,39.0,128.0,6.72,4.23,Pac-12,36,3,78,37,115,2.0,0.0,7,144,2,17,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Sony Michel,RB,Georgia,1,31,https://www.sports-reference.com/cfb/players/sony-michel-1.html,71,214,4.54,22.0,,,,4.21,SEC,47,4,,,,,,,,,,,,,,,,,,,,,64,621,9.7,6,590,3613,6.1,33,654,4234,6.5,39,,,,,,,,,,,,,,,,,,2018
Anthony Miller,WR,Memphis,2,51,https://www.sports-reference.com/cfb/players/anthony-miller-6.html,71,201,,22.0,,,,,American,38,3,,,,,,,,,,,,,,,,,,,,,238,3590,15.1,37,31,148,4.8,3,269,3738,13.9,40,,,,,,,,,,,,,,,,,,2018
Kolton Miller,OT,UCLA,1,15,https://www.sports-reference.com/cfb/players/kolton-miller-1.html,81,309,4.95,24.0,31.5,121.0,7.34,4.49,Pac-12,2,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Steven Mitchell,WR,USC,0,0,https://www.sports-reference.com/cfb/players/steven-mitchell-1.html,70,189,4.56,13.0,32.5,121.0,6.75,4.4,Pac-12,35,4,,,,,,,,,,,,,,,,,,,,,109,1287,11.8,11,3,7,2.3,0,112,1294,11.6,11,,,,,,,,,,,,,,,,,,2018
D.J. Moore,WR,Maryland,1,24,https://www.sports-reference.com/cfb/players/dj-moore-3.html,72,210,4.42,15.0,39.5,132.0,6.95,4.07,Big Ten,36,3,,,,,,,,,,,,,,,,,,,,,146,2027,13.9,17,17,125,7.4,1,163,2152,13.2,18,,,,,,,,,,,,,,,,,,2018
Kamrin Moore,CB,Boston Col.,6,189,https://www.sports-reference.com/cfb/players/kamrin-moore-1.html,71,200,,,,,,,ACC,39,4,100,42,142,7.0,1.0,2,-1,0,21,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
Skai Moore,OLB,South Carolina,0,0,https://www.sports-reference.com/cfb/players/skai-moore-1.html,74,226,4.73,,36.0,117.0,,,SEC,50,4,212,139,351,20.0,5.0,14,174,1,6,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018
