Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Jake Curhan,OL,California,0,0,https://www.sports-reference.com/cfb/players/jake-curhan-1.html,77.0,316.0,5.45,15.0,24.0,102.0,8.07,4.84,Pac-12,5,3,5,0,5,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
David Curry,LB,Georgia Tech,0,0,https://www.sports-reference.com/cfb/players/david-curry-1.html,73.0,227.0,,,,,,,ACC,41,4,129,111,240,15.5,4.0,2,8,0,5,3,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Drew Dalman,C,Stanford,4,114,https://www.sports-reference.com/cfb/players/drew-dalman-1.html,75.0,299.0,5.11,33.0,33.0,109.0,7.33,4.52,Pac-12,1,1,0,2,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
DJ Daniel,DB,Georgia,0,0,https://www.sports-reference.com/cfb/players/dj-daniel-2.html,71.0,195.0,4.62,11.0,31.0,119.0,7.02,4.12,SEC,17,2,44,7,51,3.0,0.0,0,0,0,9,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Frank Darby,WR,Arizona St.,6,187,https://www.sports-reference.com/cfb/players/frank-darby-1.html,72.0,201.0,4.56,19.0,34.5,117.0,7.05,4.25,Pac-12,31,4,,,,,,,,,,,,,,,,,,,,,67,1317,19.7,13,1,21,21.0,1,68,1338,19.7,14,,,,,,,,,,,,,,,,,,2021
Jaelon Darden,WR,North Texas,4,129,https://www.sports-reference.com/cfb/players/jaelon-darden-1.html,67.0,174.0,4.47,,35.5,122.0,6.66,3.98,CUSA,47,4,,,,,,,,,,,,,,,,,,,,,230,2782,12.1,38,7,27,3.9,0,237,2809,11.9,38,,,,,,,,,,,,,,,,,,2021
Corey Dauphine,RB,Tulane,0,0,https://www.sports-reference.com/cfb/players/corey-dauphine-1.html,71.0,198.0,4.71,14.0,30.0,117.0,7.4,4.53,Big 12,26,3,,,,,,,,,,,,,,,,,,,,,1,6,6.0,0,196,1360,6.9,14,197,1366,6.9,14,,,,,,,,,,,,,,,,,,2021
Brady Davis,QB,Memphis,0,0,https://www.sports-reference.com/cfb/players/brady-davis-2.html,,,4.65,,31.0,114.0,7.06,4.2,American,1,1,,,,,,,,,,,,,,,,,,,,,0,0,,0,1,1,1.0,0,1,1,1.0,0,,,,,,,,,,,,,,,,,,2021
Jamin Davis,LB,Kentucky,1,19,https://www.sports-reference.com/cfb/players/jamin-davis-1.html,75.0,234.0,4.47,,42.0,132.0,,,SEC,30,3,66,78,144,5.0,2.5,5,108,1,3,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Shawn Davis,DB,Florida,5,165,https://www.sports-reference.com/cfb/players/shawn-davis-3.html,70.0,202.0,,17.0,39.5,128.0,,,SEC,32,4,76,47,123,5.5,0.0,5,156,0,10,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Wyatt Davis,OL,Ohio St.,3,86,https://www.sports-reference.com/cfb/players/wyatt-davis-1.html,75.0,315.0,,25.0,,,,,Big Ten,8,1,,,,,,,,,,,,,,,,,,,,,1,-2,-2.0,0,0,0,,0,1,-2,-2.0,0,,,,,,,,,,,,,,,,,,2021
Divine Deablo,DB,Virginia Tech,3,80,https://www.sports-reference.com/cfb/players/divine-deablo-1.html,75.0,226.0,4.42,19.0,34.0,126.0,7.12,4.4,ACC,41,5,117,89,206,12.5,0.5,6,5,0,11,2,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Bryson Denley,RB,Bowling Green,0,0,https://www.sports-reference.com/cfb/players/bryson-denley-1.html,67.0,189.0,4.56,13.0,27.5,110.0,7.25,4.57,MAC,32,4,,,,,,,,,,,,,,,,,,,,,42,339,8.1,3,222,935,4.2,4,264,1274,4.8,7,,,,,,,,,,,,,,,,,,2021
Jon Dietzen,OL,Wisconsin,0,0,https://www.sports-reference.com/cfb/players/jon-dietzen-1.html,76.0,312.0,5.32,19.0,27.0,106.0,7.64,4.85,Big Ten,1,1,0,1,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Victor Dimukeje,DE,Duke,6,210,https://www.sports-reference.com/cfb/players/victor-dimukeje-1.html,73.0,262.0,4.87,28.0,34.5,115.0,7.25,4.35,ACC,48,4,80,81,161,32.0,21.5,1,26,0,3,3,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Brett DioGuardi,LS,Florida,0,0,https://www.sports-reference.com/cfb/players/brett-dioguardi-1.html,75.0,234.0,5.48,,24.5,98.0,7.88,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Gerrid Doaks,RB,Cincinnati,0,0,https://www.sports-reference.com/cfb/players/gerrid-doaks-1.html,71.0,228.0,4.58,19.0,39.5,120.0,7.2,4.27,American,30,3,,,,,,,,,,,,,,,,,,,,,36,407,11.3,4,331,1712,5.2,14,367,2119,5.8,18,,,,,,,,,,,,,,,,,,2021
Max Duffy,P,Kentucky,0,0,https://www.sports-reference.com/cfb/players/max-duffy-1.html,72.0,196.0,,,,,,,SEC,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,151,6940,46.0,2021
DeVontres Dukes,WR,South Florida,0,0,https://www.sports-reference.com/cfb/players/devontres-dukes-1.html,75.0,216.0,4.81,16.0,33.0,122.0,7.07,4.41,American,25,4,,,,,,,,,,,,,,,,,,,,,32,400,12.5,5,0,0,,0,32,400,12.5,5,,,,,,,,,,,,,,,,,,2021
Keith Duncan,K,Iowa,0,0,https://www.sports-reference.com/cfb/players/keith-duncan-1.html,,176.0,,,,,,,Big Ten,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,99.0,52,63,82.5,252,0,0,,2021
Isaiah Dunn,DB,Oregon St.,0,0,https://www.sports-reference.com/cfb/players/isaiah-dunn-1.html,71.0,189.0,4.39,13.0,35.5,127.0,6.93,4.21,Pac-12,29,4,85,30,115,1.5,0.0,0,0,0,18,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Wes Dvorak,DB,Iowa,0,0,https://www.sports-reference.com/cfb/players/wes-dvorak-1.html,71.0,198.0,4.52,,41.5,132.0,6.94,4.33,Big Ten,5,2,1,4,5,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Brennan Eagles,WR,Texas,0,0,https://www.sports-reference.com/cfb/players/brennan-eagles-1.html,75.0,225.0,4.55,,36.5,125.0,6.93,4.42,Big 12,22,3,,,,,,,,,,,,,,,,,,,,,61,1026,16.8,11,0,0,,0,61,1026,16.8,11,,,,,,,,,,,,,,,,,,2021
Adrian Ealy,OL,Oklahoma,0,0,https://www.sports-reference.com/cfb/players/adrian-ealy-1.html,78.0,321.0,5.42,18.0,24.5,104.0,8.82,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Brandin Echols,DB,Kentucky,0,0,https://www.sports-reference.com/cfb/players/brandin-echols-1.html,70.0,179.0,4.34,13.0,42.5,136.0,6.84,4.12,SEC,24,2,82,26,108,4.5,1.0,1,7,0,11,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Sam Ehlinger,QB,Texas,6,218,https://www.sports-reference.com/cfb/players/sam-ehlinger-1.html,73.0,220.0,4.84,,36.5,114.0,7.15,4.44,Big 12,46,4,,,,,,,,,,,,,,923,1476,62.5,11436,94,27,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Liam Eichenberg,OL,Notre Dame,2,42,https://www.sports-reference.com/cfb/players/liam-eichenberg-1.html,78.0,306.0,,33.0,26.5,105.0,7.53,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Milo Eifler,LB,Illinois,0,0,https://www.sports-reference.com/cfb/players/milo-eifler-1.html,74.0,228.0,4.58,14.0,37.5,126.0,7.15,4.35,Pac-12,24,3,58,32,90,13.5,3.0,0,0,0,2,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
D'Wayne Eskridge,WR,West. Michigan,2,56,https://www.sports-reference.com/cfb/players/dwayne-eskridge-1.html,68.0,190.0,4.38,,35.0,124.0,6.93,4.22,MAC,43,5,,,,,,,,,,,,,,,,,,,,,122,2260,18.5,15,11,100,9.1,0,133,2360,17.7,15,,,,,,,,,,,,,,,,,,2021
Dorian Etheridge,LB,Louisville,0,0,https://www.sports-reference.com/cfb/players/dorian-etheridge-1.html,73.0,233.0,4.87,,35.0,121.0,7.25,4.47,ACC,46,4,144,103,247,24.5,4.5,1,4,0,13,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Travis Etienne,RB,Clemson,1,25,https://www.sports-reference.com/cfb/players/travis-etienne-1.html,70.0,215.0,4.45,18.0,33.5,128.0,,,ACC,55,4,,,,,,,,,,,,,,,,,,,,,102,1155,11.3,8,686,4952,7.2,70,788,6107,7.8,78,,,,,,,,,,,,,,,,,,2021
Chris Evans,RB,Michigan,6,202,https://www.sports-reference.com/cfb/players/chris-evans-2.html,71.0,211.0,4.5,20.0,40.5,127.0,6.83,4.12,Big Ten,42,4,,,,,,,,,,,,,,,,,,,,,49,479,9.8,2,320,1795,5.6,15,369,2274,6.2,17,,,,,,,,,,,,,,,,,,2021
Dillon Faamatau,DL,Oklahoma,0,0,https://www.sports-reference.com/cfb/players/dillon-faamatau-1.html,75.0,280.0,5.35,22.0,24.5,100.0,8.58,5.15,Pac-12,23,3,11,20,31,2.5,0.0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Austin Faoliu,DT,Oregon,0,0,https://www.sports-reference.com/cfb/players/austin-faoliu-1.html,75.0,287.0,,,,,,,Pac-12,36,4,55,58,113,11.5,6.0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Matt Farniok,OL,Nebraska,0,0,https://www.sports-reference.com/cfb/players/matt-farniok-1.html,77.0,311.0,5.2,28.0,33.0,105.0,7.14,4.8,Big Ten,1,1,0,1,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Luke Farrell,TE,Ohio St.,5,145,https://www.sports-reference.com/cfb/players/luke-farrell-1.html,77.0,251.0,4.79,22.0,36.5,118.0,7.14,4.36,Big Ten,33,4,,,,,,,,,,,,,,,,,,,,,34,380,11.2,4,0,0,,0,34,380,11.2,4,,,,,,,,,,,,,,,,,,2021
Simi Fehoko,WR,Stanford,5,179,https://www.sports-reference.com/cfb/players/simi-fehoko-1.html,75.0,222.0,4.44,16.0,34.5,120.0,6.78,4.26,Pac-12,19,3,,,,,,,,,,,,,,,,,,,,,62,1146,18.5,9,1,-1,-1.0,0,63,1145,18.2,9,,,,,,,,,,,,,,,,,,2021
Demetric Felton,RB,UCLA,6,211,https://www.sports-reference.com/cfb/players/demetric-felton-1.html,68.0,189.0,4.55,,,,,,Pac-12,31,4,,,,,,,,,,,,,,,,,,,,,99,958,9.7,8,233,1101,4.7,7,332,2059,6.2,15,,,,,,,,,,,,,,,,,,2021
Parker Ferguson,OT,Air Force,0,0,https://www.sports-reference.com/cfb/players/parker-ferguson-1.html,75.0,306.0,5.19,24.0,31.0,105.0,7.75,4.9,MWC,1,1,1,0,1,0.0,0.0,0,0,0,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Justin Fields,QB,Ohio St.,1,11,https://www.sports-reference.com/cfb/players/justin-fields-2.html,74.0,227.0,4.45,,,,,,SEC,34,3,,,,,,,,,,,,,,396,579,68.4,5373,63,9,179.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Tony Fields,LB,West Virginia,5,153,https://www.sports-reference.com/cfb/players/tony-fields-ii-1.html,72.0,222.0,4.64,17.0,34.0,114.0,7.15,4.48,Pac-12,46,4,34,54,88,4.0,1.0,1,22,0,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Paddy Fisher,LB,Northwestern,0,0,https://www.sports-reference.com/cfb/players/paddy-fisher-1.html,75.0,240.0,4.91,20.0,31.5,110.0,7.0,4.47,Big Ten,48,4,214,187,401,24.5,2.0,4,23,0,10,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Dez Fitzpatrick,WR,Louisville,4,109,https://www.sports-reference.com/cfb/players/dez-fitzpatrick-1.html,73.0,208.0,4.43,,35.0,,7.09,4.26,ACC,47,4,,,,,,,,,,,,,,,,,,,,,154,2589,16.8,21,0,0,,0,154,2589,16.8,21,,,,,,,,,,,,,,,,,,2021
Thomas Fletcher,LS,Alabama,0,0,https://www.sports-reference.com/cfb/players/thomas-fletcher-1.html,,,,,,,,,SEC,3,3,1,1,2,0.0,0.0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Paris Ford,DB,Pittsburgh,0,0,https://www.sports-reference.com/cfb/players/paris-ford-1.html,72.0,197.0,4.85,,28.5,110.0,7.44,4.45,ACC,24,3,89,47,136,5.5,0.0,6,103,1,10,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Darrick Forrest,S,Cincinnati,5,163,https://www.sports-reference.com/cfb/players/darrick-forrest-1.html,71.0,206.0,4.42,21.0,39.0,132.0,6.91,4.23,American,40,4,126,74,200,4.5,0.0,6,73,0,6,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Miller Forristall,TE,Alabama,0,0,https://www.sports-reference.com/cfb/players/miller-forristall-1.html,,,,,,,,,SEC,27,5,,,,,,,,,,,,,,,,,,,,,44,505,11.5,5,1,1,1.0,0,45,506,11.2,5,,,,,,,,,,,,,,,,,,2021
Stone Forsythe,OL,Florida,6,208,https://www.sports-reference.com/cfb/players/stone-forsythe-1.html,80.0,307.0,5.14,25.0,27.5,103.0,7.47,4.65,SEC,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Feleipe Franks,QB,Arkansas,0,0,https://www.sports-reference.com/cfb/players/feleipe-franks-1.html,78.0,234.0,4.61,,32.5,117.0,7.16,4.22,SEC,38,4,,,,,,,,,,,,,,163,238,68.5,2107,17,4,163.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Pat Freiermuth,TE,Penn St.,2,55,https://www.sports-reference.com/cfb/players/pat-freiermuth-1.html,77.0,251.0,,26.0,,,,,Big Ten,29,3,,,,,,,,,,,,,,,,,,,,,92,1185,12.9,16,0,0,,0,92,1185,12.9,16,,,,,,,,,,,,,,,,,,2021
Will Fries,OL,Penn St.,7,248,https://www.sports-reference.com/cfb/players/will-fries-1.html,78.0,309.0,5.37,24.0,31.0,115.0,7.77,4.53,Big Ten,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jake Funk,RB,Maryland,7,233,https://www.sports-reference.com/cfb/players/jake-funk-1.html,70.0,204.0,4.49,22.0,38.0,122.0,6.71,4.12,Big Ten,33,5,,,,,,,,,,,,,,,,,,,,,23,134,5.8,3,135,968,7.2,10,158,1102,7.0,13,,,,,,,,,,,,,,,,,,2021
Kenneth Gainwell,RB,Memphis,5,150,https://www.sports-reference.com/cfb/players/kenny-gainwell-1.html,,201.0,4.42,21.0,,,,,American,18,2,,,,,,,,,,,,,,,,,,,,,57,662,11.6,3,235,1550,6.6,14,292,2212,7.6,17,,,,,,,,,,,,,,,,,,2021
Bailey Gaither,WR,San Jose St.,0,0,https://www.sports-reference.com/cfb/players/bailey-gaither-1.html,72.0,188.0,4.45,9.0,31.0,121.0,7.07,4.39,MWC,37,5,,,,,,,,,,,,,,,,,,,,,135,2227,16.5,18,6,47,7.8,0,141,2274,16.1,18,,,,,,,,,,,,,,,,,,2021
Blake Gallagher,LB,Northwestern,0,0,https://www.sports-reference.com/cfb/players/blake-gallagher-1.html,71.0,228.0,4.83,27.0,31.5,107.0,7.23,4.4,Big Ten,46,4,178,154,332,21.5,2.0,5,43,0,3,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Mark Gilbert,CB,Duke,0,0,https://www.sports-reference.com/cfb/players/mark-gilbert-1.html,72.0,186.0,4.47,13.0,36.0,130.0,7.05,4.37,ACC,23,4,44,21,65,5.0,0.0,7,7,0,17,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Tyree Gillespie,S,Missouri,4,143,https://www.sports-reference.com/cfb/players/tyree-gillespie-1.html,,,4.38,15.0,,,7.06,,SEC,34,4,100,46,146,6.0,2.0,0,0,0,12,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Chauncey Golston,DL,Iowa,3,84,https://www.sports-reference.com/cfb/players/chauncey-golston-1.html,76.0,269.0,4.79,,36.0,119.0,7.52,4.65,Big Ten,36,4,71,58,129,27.0,12.0,3,6,0,7,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Tay Gowan,DB,Central Florida,6,223,https://www.sports-reference.com/cfb/players/tay-gowan-1.html,72.0,186.0,4.44,13.0,35.5,118.0,6.88,4.25,MAC,13,2,22,9,31,1.0,0.0,2,18,0,8,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Ta'Quon Graham,DL,Texas,5,148,https://www.sports-reference.com/cfb/players/taquon-graham-1.html,75.0,292.0,4.89,32.0,32.5,113.0,7.31,4.68,Big 12,34,4,41,29,70,21.5,6.0,0,0,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Richie Grant,DB,Central Florida,2,40,https://www.sports-reference.com/cfb/players/richie-grant-1.html,71.0,197.0,4.49,12.0,34.5,129.0,6.78,4.27,American,46,4,189,101,290,11.5,1.0,10,104,1,17,4,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Noah Gray,TE,Duke,5,162,https://www.sports-reference.com/cfb/players/noah-gray-1.html,75.0,240.0,4.55,15.0,35.0,115.0,6.83,4.37,ACC,35,4,,,,,,,,,,,,,,,,,,,,,105,948,9.0,8,2,3,1.5,0,107,951,8.9,8,,,,,,,,,,,,,,,,,,2021
Kendrick Green,OL,Illinois,3,87,https://www.sports-reference.com/cfb/players/kendrick-green-1.html,73.0,305.0,4.89,25.0,35.5,119.0,7.79,4.67,Big Ten,2,2,3,0,3,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Trevon Grimes,WR,Florida,0,0,https://www.sports-reference.com/cfb/players/trevon-grimes-1.html,76.0,220.0,4.49,15.0,35.0,118.0,6.98,4.28,Big Ten,38,4,,,,,,,,,,,,,,,,,,,,,97,1444,14.9,14,2,0,0.0,0,99,1444,14.6,14,,,,,,,,,,,,,,,,,,2021
Garrett Groshek,RB,Wisconsin,0,0,https://www.sports-reference.com/cfb/players/garrett-groshek-1.html,71.0,217.0,4.64,17.0,33.5,115.0,7.08,4.32,Big Ten,46,4,,,,,,,,,,,,,,,,,,,,,79,611,7.7,1,235,1216,5.2,7,314,1827,5.8,8,,,,,,,,,,,,,,,,,,2021
Robert Hainsey,OL,Notre Dame,3,95,https://www.sports-reference.com/cfb/players/robert-hainsey-1.html,76.0,306.0,5.2,32.0,27.5,104.0,7.58,4.63,Ind,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Darren Hall,CB,San Diego St.,4,108,https://www.sports-reference.com/cfb/players/darren-hall-1.html,71.0,188.0,4.47,16.0,38.5,132.0,7.07,4.28,MWC,33,4,101,33,134,8.5,3.5,6,81,1,25,1,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Damar Hamlin,DB,Pittsburgh,6,212,https://www.sports-reference.com/cfb/players/damar-hamlin-1.html,72.0,200.0,4.6,18.0,35.0,118.0,6.93,4.4,ACC,46,5,185,90,275,10.0,0.0,6,102,0,21,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Mike Hampton,DB,South Florida,0,0,https://www.sports-reference.com/cfb/players/mike-hampton-2.html,71.0,186.0,,22.0,,,,,American,42,4,107,28,135,4.0,1.0,2,15,0,27,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Noah Hannon,OL,Appalachian St.,0,0,https://www.sports-reference.com/cfb/players/noah-hannon-1.html,72.0,238.0,5.15,15.0,29.5,108.0,7.37,4.68,Sun Belt,3,3,1,1,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Adrian Hardy,WR,Louisiana Tech,0,0,https://www.sports-reference.com/cfb/players/adrian-hardy-1.html,73.0,205.0,4.61,12.0,37.5,124.0,6.96,4.5,CUSA,36,4,,,,,,,,,,,,,,,,,,,,,168,2370,14.1,12,1,1,1.0,0,169,2371,14.0,12,,,,,,,,,,,,,,,,,,2021
Bryce Hargrove,OL,Pittsburgh,0,0,https://www.sports-reference.com/cfb/players/bryce-hargrove-1.html,75.0,310.0,5.46,26.0,27.0,97.0,8.06,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Darius Harper,OL,Cincinnati,0,0,https://www.sports-reference.com/cfb/players/darius-harper-2.html,78.0,300.0,5.05,16.0,30.5,105.0,7.7,4.54,American,2,2,2,0,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Scooter Harrington,TE,Stanford,0,0,https://www.sports-reference.com/cfb/players/scooter-harrington-1.html,76.0,250.0,5.19,,29.0,105.0,7.2,4.53,Pac-12,24,4,,,,,,,,,,,,,,,,,,,,,17,99,5.8,2,0,0,,0,17,99,5.8,2,,,,,,,,,,,,,,,,,,2021
Jacob Harris,WR,Central Florida,0,0,https://www.sports-reference.com/cfb/players/jacob-harris-2.html,77.0,219.0,4.39,15.0,40.5,133.0,6.54,4.31,American,28,3,,,,,,,,,,,,,,,,,,,,,49,987,20.1,9,0,0,,0,49,987,20.1,9,,,,,,,,,,,,,,,,,,2021
Jaylen Harris,WR,Ohio St.,0,0,https://www.sports-reference.com/cfb/players/jaylen-harris-2.html,68.0,170.0,4.77,8.0,30.5,109.0,7.37,4.5,Big Ten,15,4,,,,,,,,,,,,,,,,,,,,,5,54,10.8,0,0,0,,0,5,54,10.8,0,,,,,,,,,,,,,,,,,,2021
Pressley Harvin,P,Georgia Tech,0,0,https://www.sports-reference.com/cfb/players/pressley-harvin-iii-1.html,71.0,263.0,,14.0,,,,,ACC,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,210,9396,44.7,2021
Blake Haubeil,K,Ohio St.,0,0,https://www.sports-reference.com/cfb/players/blake-haubeil-1.html,75.0,233.0,,,,,,,Big Ten,31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,100.0,28,35,80.0,230,0,0,,2021
Jake Hausmann,TE,Ohio St.,0,0,https://www.sports-reference.com/cfb/players/jake-hausmann-1.html,76.0,242.0,4.98,16.0,29.5,112.0,7.65,4.44,Big Ten,16,2,,,,,,,,,,,,,,,,,,,,,3,26,8.7,1,0,0,,0,3,26,8.7,1,,,,,,,,,,,,,,,,,,2021
Javian Hawkins,RB,Louisville,0,0,https://www.sports-reference.com/cfb/players/javian-hawkins-1.html,68.0,183.0,4.46,,36.0,116.0,6.98,4.23,ACC,23,3,,,,,,,,,,,,,,,,,,,,,21,189,9.0,1,399,2355,5.9,16,420,2544,6.1,17,,,,,,,,,,,,,,,,,,2021
Daelin Hayes,DL,Notre Dame,5,171,https://www.sports-reference.com/cfb/players/daelin-hayes-1.html,75.0,253.0,4.71,26.0,32.5,119.0,7.17,4.29,Ind,46,5,56,41,97,20.5,9.0,1,13,0,4,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Damon Hazelton,WR,Missouri,0,0,https://www.sports-reference.com/cfb/players/damon-hazelton-jr-1.html,,,4.6,,37.5,,,,MAC,40,4,,,,,,,,,,,,,,,,,,,,,30,397,13.2,1,2,3,1.5,0,32,400,12.5,1,,,,,,,,,,,,,,,,,,2021
Jack Heflin,DL,Iowa,0,0,https://www.sports-reference.com/cfb/players/jack-heflin-1.html,,304.0,5.3,,29.0,104.0,7.61,,MAC,38,4,13,8,21,3.5,1.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Brett Heggie,OL,Florida,0,0,https://www.sports-reference.com/cfb/players/brett-heggie-1.html,76.0,310.0,5.5,21.0,26.0,105.0,7.66,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Justin Henderson,RB,Louisiana Tech,0,0,https://www.sports-reference.com/cfb/players/justin-henderson-2.html,67.0,220.0,4.65,26.0,32.0,118.0,7.22,4.59,CUSA,25,3,,,,,,,,,,,,,,,,,,,,,34,251,7.4,1,291,1427,4.9,17,325,1678,5.2,18,,,,,,,,,,,,,,,,,,2021
Khalil Herbert,RB,Virginia Tech,6,217,https://www.sports-reference.com/cfb/players/khalil-herbert-1.html,68.0,210.0,4.46,22.0,33.0,115.0,6.96,4.31,Big 12,46,5,,,,,,,,,,,,,,,,,,,,,10,179,17.9,1,154,1182,7.7,8,164,1361,8.3,9,,,,,,,,,,,,,,,,,,2021
Grant Hermanns,OL,Purdue,0,0,https://www.sports-reference.com/cfb/players/grant-hermanns-1.html,79.0,300.0,,29.0,27.0,107.0,7.76,4.81,Big Ten,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
