Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Dezmen Southward,S,Wisconsin,3,68,https://www.sports-reference.com/cfb/players/dezmen-southward-1.html,72,211,4.38,,,,,,Big Ten,52,4,90,62,152,11.5,0.0,2,31,0,7,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Anthony Steen,OG,Alabama,0,0,https://www.sports-reference.com/cfb/players/anthony-steen-1.html,75,314,5.33,,,,,,SEC,0,0,1,0,1,0.0,0.0,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Shamar Stephen,DT,Connecticut,7,220,https://www.sports-reference.com/cfb/players/shamar-stephen-1.html,77,309,5.25,25.0,30.5,103.0,,,Big East,36,3,55,75,130,17.0,5.0,0,0,0,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Josh Stewart,WR,Oklahoma State,0,0,https://www.sports-reference.com/cfb/players/josh-stewart-1.html,70,178,4.69,11.0,35.0,117.0,7.1,4.33,Big 12,38,3,,,,,,,,,,,,,,,,,,,,,180,2204,12.2,12,18,169,9.4,1,198,2373,12.0,13,,,,,,,,,,,,,,,,,,2014
Ed Stinson,DE,Alabama,5,160,https://www.sports-reference.com/cfb/players/ed-stinson-1.html,75,287,4.98,,,,,,SEC,35,3,57,47,104,15.5,5.5,0,0,0,2,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
James Stone,C,Tennessee,0,0,https://www.sports-reference.com/cfb/players/james-stone-1.html,76,306,5.17,22.0,27.5,105.0,8.16,4.63,SEC,0,0,1,0,1,0.0,0.0,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Bryan Stork,C,Florida State,4,105,https://www.sports-reference.com/cfb/players/bryan-stork-1.html,76,315,5.44,,,,,,ACC,12,2,3,0,3,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Devin Street,WR,Pittsburgh,5,146,https://www.sports-reference.com/cfb/players/devin-street-1.html,75,198,4.55,,37.0,124.0,6.89,4.01,Big East,49,4,,,,,,,,,,,,,,,,,,,,,202,2901,14.4,16,11,77,7.0,0,213,2978,14.0,16,,,,,,,,,,,,,,,,,,2014
Xavier Su'a-Filo,OG,UCLA,2,33,https://www.sports-reference.com/cfb/players/xavier-sua-filo-1.html,76,307,5.04,25.0,25.0,102.0,7.6,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Vinnie Sunseri,S,Alabama,5,167,https://www.sports-reference.com/cfb/players/vinnie-sunseri-1.html,71,210,,18.0,,,,,SEC,33,3,67,38,105,7.0,1.5,4,124,2,5,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Will Sutton,DT,Arizona State,3,82,https://www.sports-reference.com/cfb/players/will-sutton-1.html,72,303,5.36,24.0,28.5,99.0,7.93,4.82,Pac-10,39,3,95,66,161,45.5,20.5,1,2,0,9,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Travis Swanson,C,Arkansas,3,76,https://www.sports-reference.com/cfb/players/travis-swanson-1.html,77,312,5.28,20.0,26.0,95.0,7.73,4.65,SEC,0,0,1,0,1,0.0,0.0,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Brandon Thomas,OG,Clemson,3,100,https://www.sports-reference.com/cfb/players/brandon-thomas-3.html,75,317,5.09,35.0,29.0,98.0,8.13,4.83,ACC,13,1,1,2,3,0.0,0.0,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
De'Anthony Thomas,RB,Oregon,4,124,https://www.sports-reference.com/cfb/players/deanthony-thomas-1.html,69,174,4.39,8.0,32.0,124.0,,,Pac-12,37,3,,,,,,,,,,,,,,,,,,,,,113,1296,11.5,15,243,1890,7.8,26,356,3186,8.9,41,,,,,,,,,,,,,,,,,,2014
Jemea Thomas,CB,Georgia Tech,6,206,https://www.sports-reference.com/cfb/players/jemea-thomas-1.html,69,192,4.52,19.0,37.0,125.0,,,ACC,54,4,172,62,234,13.5,5.0,9,15,0,15,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Logan Thomas,QB,Virginia Tech,4,120,https://www.sports-reference.com/cfb/players/logan-thomas-1.html,78,248,4.61,,35.5,118.0,7.05,4.18,ACC,47,4,,,,,,,,,,,,,,693,1248,55.5,9003,52,39,123.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Robert Thomas,DT,Arkansas,0,0,https://www.sports-reference.com/cfb/players/robert-thomas-2.html,73,327,5.26,32.0,,,,,SEC,19,2,29,43,72,13.5,7.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Khyri Thornton,DT,Southern Miss,3,85,https://www.sports-reference.com/cfb/players/khyri-thornton-1.html,75,304,5.03,28.0,29.0,112.0,7.83,4.76,CUSA,49,4,58,58,116,30.0,5.5,1,12,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
D.J. Tialavea,TE,Utah State,0,0,https://www.sports-reference.com/cfb/players/dj-tialavea-1.html,75,267,4.95,,,,,,WAC,40,4,,,,,,,,,,,,,,,,,,,,,30,198,6.6,5,0,0,,0,30,198,6.6,5,,,,,,,,,,,,,,,,,,2014
Stephon Tuitt,DT,Notre Dame,2,46,https://www.sports-reference.com/cfb/players/stephon-tuitt-1.html,77,304,4.92,31.0,,,,,Ind,22,2,59,67,126,25.0,21.5,1,0,1,4,1,77,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Trai Turner,OG,LSU,3,92,https://www.sports-reference.com/cfb/players/trai-turner-1.html,75,310,4.93,25.0,27.5,,,,SEC,1,1,0,1,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
George Uko,DT,USC,0,0,https://www.sports-reference.com/cfb/players/george-uko-1.html,75,284,4.99,18.0,29.5,110.0,,,Pac-12,26,2,34,49,83,17.5,11.5,0,0,0,2,1,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Brent Urban,DE,Virginia,4,134,https://www.sports-reference.com/cfb/players/brent-urban-1.html,79,295,4.98,,,,,,ACC,21,2,26,49,75,16.0,3.0,0,0,0,11,2,16,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
John Urschel,OG,Penn State,5,175,https://www.sports-reference.com/cfb/players/john-urschel-1.html,75,313,5.31,30.0,29.0,102.0,7.55,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Brock Vereen,S,Minnesota,4,131,https://www.sports-reference.com/cfb/players/brock-vereen-1.html,72,199,4.47,25.0,34.0,117.0,6.9,4.07,Big Ten,47,4,127,73,200,7.5,0.5,4,28,0,12,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Jason Verrett,CB,TCU,1,25,https://www.sports-reference.com/cfb/players/jason-verrett-1.html,69,189,4.38,,39.0,128.0,6.69,4.0,MWC,37,3,117,43,160,9.0,1.0,9,35,0,17,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Jimmie Ward,S,Northern Illinois,1,30,https://www.sports-reference.com/cfb/players/jimmie-ward-1.html,71,193,4.59,9.0,,,,,MAC,54,4,189,129,318,6.0,2.0,11,142,1,14,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
L'Damian Washington,WR,Missouri,0,0,https://www.sports-reference.com/cfb/players/ldamian-washington-1.html,76,195,4.46,8.0,32.0,115.0,7.19,4.35,Big 12,50,4,,,,,,,,,,,,,,,,,,,,,100,1735,17.4,15,3,5,1.7,0,103,1740,16.9,15,,,,,,,,,,,,,,,,,,2014
Jaylen Watkins,CB,Florida,4,101,https://www.sports-reference.com/cfb/players/jaylen-watkins-1.html,71,194,4.41,22.0,,,,,SEC,48,4,88,45,133,4.0,0.0,3,44,1,13,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Sammy Watkins,WR,Clemson,1,4,https://www.sports-reference.com/cfb/players/sammy-watkins-1.html,73,211,4.43,16.0,34.0,126.0,6.95,4.34,ACC,36,3,,,,,,,,,,,,,,,,,,,,,240,3391,14.1,27,52,339,6.5,1,292,3730,12.8,28,,,,,,,,,,,,,,,,,,2014
Chris Watt,OG,Notre Dame,3,89,https://www.sports-reference.com/cfb/players/chris-watt-1.html,75,310,5.5,29.0,,,,,Ind,13,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Keith Wenning,QB,Ball State,6,194,https://www.sports-reference.com/cfb/players/keith-wenning-1.html,75,218,5.0,,28.0,100.0,7.07,4.25,MAC,49,4,,,,,,,,,,,,,,1035,1642,63.0,11402,92,42,134.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Chris Whaley,DT,Texas,0,0,https://www.sports-reference.com/cfb/players/chris-whaley-1.html,75,269,5.02,,,,,,Big 12,22,2,24,23,47,9.5,3.0,1,31,1,4,3,40,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
James White,RB,Wisconsin,4,130,https://www.sports-reference.com/cfb/players/james-white-2.html,69,204,4.57,23.0,32.0,114.0,7.05,4.2,Big Ten,52,4,,,,,,,,,,,,,,,,,,,,,73,670,9.2,3,643,4015,6.2,45,716,4685,6.5,48,,,,,,,,,,,,,,,,,,2014
Andre Williams,RB,Boston Col.,4,113,https://www.sports-reference.com/cfb/players/andre-williams-2.html,71,230,4.56,,38.0,129.0,7.27,4.06,ACC,44,4,,,,,,,,,,,,,,,,,,,,,10,60,6.0,0,704,3739,5.3,28,714,3799,5.3,28,,,,,,,,,,,,,,,,,,2014
Damien Williams,RB,Oklahoma,0,0,https://www.sports-reference.com/cfb/players/damien-williams-1.html,71,222,4.45,16.0,35.5,121.0,7.37,4.25,Big 12,22,2,,,,,,,,,,,,,,,,,,,,,43,410,9.5,1,290,1499,5.2,18,333,1909,5.7,19,,,,,,,,,,,,,,,,,,2014
Avery Williamson,ILB,Kentucky,5,151,https://www.sports-reference.com/cfb/players/avery-williamson-1.html,73,246,4.66,25.0,30.5,120.0,7.11,4.07,SEC,48,4,147,149,296,10.0,4.0,2,18,0,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Albert Wilson,WR,Georgia State,0,0,https://www.sports-reference.com/cfb/players/albert-wilson-1.html,69,202,4.43,10.0,37.5,123.0,7.0,4.21,Sun Belt,12,1,,,,,,,,,,,,,,,,,,,,,71,1177,16.6,8,24,251,10.5,1,95,1428,15.0,9,,,,,,,,,,,,,,,,,,2014
David Yankey,OG,Stanford,5,145,https://www.sports-reference.com/cfb/players/david-yankey-1.html,78,315,5.48,22.0,28.5,103.0,7.81,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
Jordan Zumwalt,OLB,UCLA,6,192,https://www.sports-reference.com/cfb/players/jordan-zumwalt-1.html,76,235,4.76,,33.0,116.0,6.99,4.25,Pac-10,47,4,141,75,216,20.0,5.0,3,56,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
