Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Brandon Knight,OT,Indiana,0,0,https://www.sports-reference.com/cfb/players/brandon-knight-2.html,76,314,,,,,,,Big Ten,1,1,,,,,,,,,,,,,,,,,,,,,1,22,22.0,1,0,0,,0,1,22,22.0,1,,,,,,,,,,,,,,,,,,2019
Dawson Knox,TE,Mississippi,3,96,https://www.sports-reference.com/cfb/players/dawson-knox-1.html,76,254,,16.0,34.5,,7.12,4.27,SEC,18,3,,,,,,,,,,,,,,,,,,,,,39,605,15.5,0,0,0,,0,39,605,15.5,0,,,,,,,,,,,,,,,,,,2019
Tre Lamar,LB,Clemson,0,0,https://www.sports-reference.com/cfb/players/tre-lamar-1.html,75,253,,,,,,,ACC,34,3,59,87,146,13.5,8.0,1,43,0,3,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Dexter Lawrence,DL,Clemson,1,17,https://www.sports-reference.com/cfb/players/dexter-lawrence-1.html,76,342,5.05,36.0,,,,,ACC,38,3,50,81,131,18.0,10.0,1,0,0,4,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Justin Layne,CB,Michigan State,3,83,https://www.sports-reference.com/cfb/players/justin-layne-1.html,74,192,4.5,,37.5,134.0,6.9,4.09,Big Ten,31,3,79,51,130,4.5,0.5,3,49,1,24,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Jonathan Ledbetter,DL,Georgia,0,0,https://www.sports-reference.com/cfb/players/jonathan-ledbetter-1.html,76,280,5.14,22.0,26.5,108.0,,,SEC,36,4,42,80,122,14.5,4.5,0,0,0,0,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Iman Lewis-Marshall,CB,USC,4,127,https://www.sports-reference.com/cfb/players/iman-marshall-1.html,73,207,4.53,16.0,,,,,Pac-12,48,4,146,72,218,9.5,0.0,6,27,0,36,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Chris Lindstrom,OL,Boston Col.,1,14,https://www.sports-reference.com/cfb/players/chris-lindstrom-1.html,76,308,4.91,25.0,30.5,117.0,7.61,4.54,ACC,2,2,2,0,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Greg Little,OT,Mississippi,2,37,https://www.sports-reference.com/cfb/players/greg-little-2.html,77,310,5.33,,25.0,113.0,,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Drew Lock,QB,Missouri,2,42,https://www.sports-reference.com/cfb/players/drew-lock-1.html,76,228,4.69,,31.0,112.0,7.03,4.12,SEC,50,4,,,,,,,,,,,,,,883,1553,56.9,12193,99,39,138.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Damarkus Lodge,WR,Mississippi,0,0,https://www.sports-reference.com/cfb/players/demarkus-lodge-1.html,74,202,4.55,11.0,33.5,119.0,7.06,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
David Long,CB,Michigan,3,79,https://www.sports-reference.com/cfb/players/david-long-3.html,71,196,4.45,15.0,39.5,120.0,6.45,3.97,Big Ten,24,2,21,16,37,2.0,0.5,3,120,0,12,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Bryce Love,RB,Stanford,4,112,https://www.sports-reference.com/cfb/players/bryce-love-1.html,69,200,,18.0,,,,,Pac-12,49,4,,,,,,,,,,,,,,,,,,,,,49,465,9.5,2,569,3865,6.8,30,618,4330,7.0,32,,,,,,,,,,,,,,,,,,2019
Julian Love,CB,Notre Dame,4,108,https://www.sports-reference.com/cfb/players/julian-love-1.html,71,195,4.54,14.0,36.0,121.0,6.72,4.1,Ind,38,3,126,50,176,6.0,0.0,5,159,2,39,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Alize Mack,TE,Notre Dame,7,231,https://www.sports-reference.com/cfb/players/alize-mack-1.html,76,249,4.7,22.0,36.0,120.0,7.27,4.34,Ind,24,3,,,,,,,,,,,,,,,,,,,,,68,716,10.5,4,0,0,,0,68,716,10.5,4,,,,,,,,,,,,,,,,,,2019
Daylon Mack,DL,Texas A&M,5,160,https://www.sports-reference.com/cfb/players/daylon-mack-1.html,73,336,5.1,30.0,27.0,102.0,8.02,4.95,SEC,47,4,52,56,108,27.0,8.0,0,0,0,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Alexander Mattison,RB,Boise State,3,102,https://www.sports-reference.com/cfb/players/alexander-mattison-1.html,71,221,4.67,22.0,35.0,127.0,7.13,4.29,MWC,38,3,,,,,,,,,,,,,,,,,,,,,60,511,8.5,1,581,2829,4.9,33,641,3340,5.2,34,,,,,,,,,,,,,,,,,,2019
Erik McCoy,OL,Texas A&M,2,48,https://www.sports-reference.com/cfb/players/erik-mccoy-1.html,76,303,4.89,29.0,31.0,107.0,8.28,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Kaleb McGary,OT,Washington,1,31,https://www.sports-reference.com/cfb/players/kaleb-mcgary-1.html,79,317,5.05,23.0,33.5,111.0,7.66,4.58,Pac-12,2,2,2,0,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Connor McGovern,OL,Penn State,3,90,https://www.sports-reference.com/cfb/players/connor-mcgovern-2.html,77,308,,28.0,,112.0,7.66,4.57,Big Ten,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Mark McLaurin,S,Mississippi State,0,0,https://www.sports-reference.com/cfb/players/mark-mclaurin-1.html,73,212,4.77,12.0,36.0,,,4.46,SEC,49,4,114,110,224,10.0,2.5,8,112,0,18,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Terry McLaurin,WR,Ohio State,3,76,https://www.sports-reference.com/cfb/players/terry-mclaurin-1.html,72,208,4.35,18.0,37.5,125.0,7.01,4.15,Big Ten,44,4,,,,,,,,,,,,,,,,,,,,,75,1251,16.7,19,0,0,,0,75,1251,16.7,19,,,,,,,,,,,,,,,,,,2019
Trace McSorley,QB,Penn State,6,197,https://www.sports-reference.com/cfb/players/trace-mcsorley-1.html,72,202,4.57,,33.0,115.0,7.09,4.12,Big Ten,46,4,,,,,,,,,,,,,,720,1215,59.3,9899,77,25,144.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
D.K. Metcalf,WR,Mississippi,2,64,https://www.sports-reference.com/cfb/players/dk-metcalf-1.html,75,228,4.33,27.0,40.5,134.0,7.38,4.5,SEC,21,3,,,,,,,,,,,,,,,,,,,,,67,1228,18.3,14,0,0,,0,67,1228,18.3,14,,,,,,,,,,,,,,,,,,2019
Jakobi Meyers,WR,North Carolina State,0,0,https://www.sports-reference.com/cfb/players/jokobi-meyers-1.html,74,203,4.63,13.0,37.0,118.0,7.07,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Christian Miller,EDGE,Alabama,4,115,https://www.sports-reference.com/cfb/players/christian-miller-2.html,75,247,,,38.5,118.0,,,SEC,28,4,25,31,56,15.5,11.0,0,0,0,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Jordan Miller,CB,Washington,5,172,https://www.sports-reference.com/cfb/players/jordan-miller-3.html,73,186,4.49,6.0,37.0,125.0,,,Pac-12,27,4,48,13,61,2.0,0.0,6,57,0,11,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Shareef Miller,EDGE,Penn State,4,138,https://www.sports-reference.com/cfb/players/shareef-miller-1.html,76,254,4.69,16.0,29.5,,,4.45,Big Ten,34,3,58,42,100,31.5,14.5,0,0,0,0,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Gardner Minshew,QB,Washington State,6,178,https://www.sports-reference.com/cfb/players/gardner-minshew-1.html,73,225,4.97,,33.5,116.0,7.14,4.45,American,30,3,,,,,,,,,,,,,,468,662,70.7,4779,38,9,147.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Dillon Mitchell,WR,Oregon,7,239,https://www.sports-reference.com/cfb/players/dillon-mitchell-1.html,73,197,4.46,12.0,36.5,122.0,,4.29,Pac-12,29,3,,,,,,,,,,,,,,,,,,,,,119,1710,14.4,14,5,11,2.2,0,124,1721,13.9,14,,,,,,,,,,,,,,,,,,2019
David Montgomery,RB,Iowa State,3,73,https://www.sports-reference.com/cfb/players/david-montgomery-1.html,70,222,4.63,15.0,28.5,121.0,,,Big 12,37,3,,,,,,,,,,,,,,,,,,,,,71,582,8.2,0,624,2925,4.7,26,695,3507,5.0,26,,,,,,,,,,,,,,,,,,2019
Jalin Moore,RB,Appalachian State,0,0,https://www.sports-reference.com/cfb/players/jalin-moore-1.html,70,212,,27.0,,,,,Sun Belt,40,4,,,,,,,,,,,,,,,,,,,,,23,235,10.2,1,582,3570,6.1,33,605,3805,6.3,34,,,,,,,,,,,,,,,,,,2019
Foster Moreau,TE,LSU,4,137,https://www.sports-reference.com/cfb/players/foster-moreau-1.html,76,253,4.66,22.0,36.5,121.0,7.16,4.11,SEC,30,4,,,,,,,,,,,,,,,,,,,,,52,629,12.1,6,0,0,,0,52,629,12.1,6,,,,,,,,,,,,,,,,,,2019
Stanley Morgan,WR,Nebraska,0,0,https://www.sports-reference.com/cfb/players/stanley-morgan-jr-1.html,72,202,4.53,14.0,38.5,125.0,6.78,4.13,Big Ten,47,4,,,,,,,,,,,,,,,,,,,,,189,2747,14.5,22,3,6,2.0,0,192,2753,14.3,22,,,,,,,,,,,,,,,,,,2019
Trayvon Mullen,CB,Clemson,2,40,https://www.sports-reference.com/cfb/players/trayvon-mullen-1.html,73,199,4.46,,34.5,123.0,,,ACC,32,3,68,25,93,4.5,2.0,4,46,0,7,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Byron Murphy,CB,Washington,2,33,https://www.sports-reference.com/cfb/players/byron-murphy-1.html,71,190,4.55,14.0,36.5,120.0,,,Pac-12,20,2,50,24,74,7.0,1.0,6,95,1,20,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Kyler Murray,QB,Oklahoma,1,1,https://www.sports-reference.com/cfb/players/kyler-murray-1.html,70,207,,,,,,,SEC,29,3,,,,,,,,,,,,,,278,398,69.8,4720,45,7,203.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Nyqwan Murray,WR,Florida State,0,0,https://www.sports-reference.com/cfb/players/nyqwan-murray-1.html,70,191,4.63,8.0,34.0,113.0,7.2,4.4,ACC,35,4,,,,,,,,,,,,,,,,,,,,,127,1854,14.6,12,8,19,2.4,0,135,1873,13.9,12,,,,,,,,,,,,,,,,,,2019
Isaac Nauta,TE,Georgia,7,224,https://www.sports-reference.com/cfb/players/isaac-nauta-1.html,75,244,4.91,19.0,28.0,,7.45,4.43,SEC,33,3,,,,,,,,,,,,,,,,,,,,,68,905,13.3,8,0,31,,1,68,936,13.8,9,,,,,,,,,,,,,,,,,,2019
Anthony Nelson,DL,Iowa,4,107,https://www.sports-reference.com/cfb/players/anthony-nelson-1.html,79,271,4.82,18.0,35.5,118.0,6.95,4.23,Big Ten,37,3,59,60,119,31.0,23.0,0,0,0,7,1,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Yosh Nijman,OT,Virginia Tech,0,0,https://www.sports-reference.com/cfb/players/yosuah-nijman-1.html,79,324,,27.0,,114.0,8.07,4.5,ACC,1,1,0,1,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Bobby Okereke,LB,Stanford,3,89,https://www.sports-reference.com/cfb/players/bobby-okereke-1.html,73,239,4.58,,33.5,122.0,7.25,4.26,Pac-12,44,4,122,105,227,20.0,10.5,1,52,1,8,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Ed Oliver,DL,Houston,1,9,https://www.sports-reference.com/cfb/players/ed-oliver-2.html,74,287,,32.0,36.0,120.0,,,American,32,3,122,70,192,53.0,13.5,0,0,0,11,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Josh Oliver,TE,San Jose State,3,69,https://www.sports-reference.com/cfb/players/josh-oliver-1.html,77,249,4.63,22.0,34.0,117.0,7.21,4.47,MWC,30,4,,,,,,,,,,,,,,,,,,,,,98,1067,10.9,7,1,7,7.0,0,99,1074,10.8,7,,,,,,,,,,,,,,,,,,2019
Qadree Ollison,RB,Pittsburgh,5,152,https://www.sports-reference.com/cfb/players/oadree-ollison-1.html,73,228,4.58,19.0,29.5,114.0,7.53,4.31,ACC,49,4,,,,,,,,,,,,,,,,,,,,,50,375,7.5,3,529,2859,5.4,29,579,3234,5.6,32,,,,,,,,,,,,,,,,,,2019
Charles Omenihu,DL,Texas,5,161,https://www.sports-reference.com/cfb/players/charles-omenihu-1.html,77,280,4.92,,36.5,115.0,7.48,4.36,Big 12,48,4,85,30,115,30.0,16.5,0,0,0,1,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Amani Oruwariye,CB,Penn State,5,146,https://www.sports-reference.com/cfb/players/amani-oruwariye-1.html,74,205,4.47,17.0,36.5,120.0,6.82,4.16,Big Ten,38,4,72,34,106,1.0,0.0,8,45,1,20,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Javon Patterson,OL,Mississippi,7,246,https://www.sports-reference.com/cfb/players/javon-patterson-1.html,75,307,5.13,27.0,27.5,98.0,7.72,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Jamal Peters,CB,Mississippi State,0,0,https://www.sports-reference.com/cfb/players/jamal-peters-1.html,74,218,4.63,,,,,,SEC,41,4,56,43,99,3.5,1.0,3,90,1,10,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Ross Pierschbacher,OT,Alabama,5,153,https://www.sports-reference.com/cfb/players/ross-pierschbacher-1.html,76,307,5.2,20.0,22.5,,7.83,4.7,SEC,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Jachai Polite,EDGE,Florida,3,68,https://www.sports-reference.com/cfb/players/jachai-polite-1.html,75,258,4.84,,32.0,,,,SEC,29,3,44,34,78,28.5,15.0,0,0,0,4,0,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Tony Pollard,RB,Memphis,4,128,https://www.sports-reference.com/cfb/players/tony-pollard-1.html,72,210,4.52,13.0,35.0,121.0,,,American,40,3,,,,,,,,,,,,,,,,,,,,,104,1292,12.4,9,139,941,6.8,9,243,2233,9.2,18,,,,,,,,,,,,,,,,,,2019
Ryan Pope,OT,San Diego State,0,0,https://www.sports-reference.com/cfb/players/ryan-pope-1.html,79,320,,25.0,,,,,MWC,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Ben Powers,OL,Oklahoma,4,123,https://www.sports-reference.com/cfb/players/ben-powers-1.html,76,307,,21.0,,,,,Big 12,4,3,4,0,4,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Germaine Pratt,LB,North Carolina State,3,72,https://www.sports-reference.com/cfb/players/germaine-pratt-1.html,74,240,4.57,24.0,32.5,116.0,,,ACC,47,4,121,114,235,17.0,6.0,4,102,1,9,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Isaiah Prince,OT,Ohio State,6,202,https://www.sports-reference.com/cfb/players/isiah-prince-1.html,78,305,5.09,23.0,27.0,115.0,7.9,5.02,Big Ten,2,2,2,0,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Ryan Pulley,CB,Arkansas,0,0,https://www.sports-reference.com/cfb/players/ryan-pulley-1.html,71,209,4.61,11.0,31.0,111.0,,,SEC,30,3,69,24,93,4.0,1.0,6,83,1,20,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Taylor Rapp,S,Washington,2,61,https://www.sports-reference.com/cfb/players/tyler-rapp-2.html,72,208,,17.0,35.0,115.0,6.82,3.99,Pac-12,39,3,103,65,168,8.5,6.0,7,59,1,6,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Wyatt Ray,EDGE,Boston Col.,0,0,https://www.sports-reference.com/cfb/players/wyatt-ray-1.html,75,257,4.83,25.0,34.0,118.0,7.34,4.31,ACC,38,4,47,67,114,24.0,17.0,1,24,0,3,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Dax Raymond,TE,Utah State,0,0,https://www.sports-reference.com/cfb/players/dax-raymond-1.html,77,255,4.73,15.0,32.0,109.0,7.15,4.39,MWC,27,3,,,,,,,,,,,,,,,,,,,,,72,873,12.1,3,1,0,0.0,0,73,873,12.0,3,,,,,,,,,,,,,,,,,,2019
Sheldrick Redwine,S,Miami (FL),4,119,https://www.sports-reference.com/cfb/players/sheldrick-redwine-1.html,72,196,4.44,,39.0,130.0,,4.14,ACC,41,4,98,66,164,6.0,3.5,5,76,0,10,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Hunter Renfrow,WR,Clemson,5,149,https://www.sports-reference.com/cfb/players/hunter-renfrow-1.html,70,184,4.59,7.0,35.0,116.0,6.8,4.19,ACC,53,4,,,,,,,,,,,,,,,,,,,,,186,2133,11.5,15,0,0,,0,186,2133,11.5,15,,,,,,,,,,,,,,,,,,2019
Riley Ridley,WR,Georgia,4,126,https://www.sports-reference.com/cfb/players/riley-ridley-1.html,73,199,4.58,13.0,30.5,124.0,7.22,4.28,SEC,28,3,,,,,,,,,,,,,,,,,,,,,69,1015,14.7,13,4,46,11.5,0,73,1061,14.5,13,,,,,,,,,,,,,,,,,,2019
Dalton Risner,OT,Kansas State,2,41,https://www.sports-reference.com/cfb/players/dalton-risner-1.html,77,312,5.3,23.0,28.5,110.0,7.69,4.52,Big 12,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Tyler Roemer,OT,San Diego State,0,0,https://www.sports-reference.com/cfb/players/tyler-roemer-1.html,78,312,5.21,18.0,30.5,108.0,7.75,4.76,MWC,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Dontavius Russell,DL,Auburn,7,235,https://www.sports-reference.com/cfb/players/dontavius-russell-1.html,75,319,5.15,24.0,,,7.81,4.77,SEC,50,4,57,96,153,17.0,6.0,0,0,0,4,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Brett Rypien,QB,Boise State,0,0,https://www.sports-reference.com/cfb/players/brett-rypien-1.html,74,210,4.91,,33.0,116.0,7.1,4.29,MWC,50,4,,,,,,,,,,,,,,1035,1617,64.0,13578,90,29,149.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Dru Samia,OT,Oklahoma,4,114,https://www.sports-reference.com/cfb/players/dru-samia-1.html,77,305,5.29,28.0,27.5,101.0,7.89,4.7,Big 12,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Drew Sample,TE,Washington,2,52,https://www.sports-reference.com/cfb/players/drew-sample-1.html,77,255,4.71,,33.5,115.0,7.15,4.31,Pac-12,31,4,,,,,,,,,,,,,,,,,,,,,46,487,10.6,5,0,0,,0,46,487,10.6,5,,,,,,,,,,,,,,,,,,2019
Deebo Samuel,WR,South Carolina,2,36,https://www.sports-reference.com/cfb/players/deebo-samuel-1.html,71,214,4.48,15.0,39.0,122.0,7.03,4.14,SEC,30,4,,,,,,,,,,,,,,,,,,,,,148,2076,14.0,16,25,154,6.2,7,173,2230,12.9,23,,,,,,,,,,,,,,,,,,2019
Miles Sanders,RB,Penn State,2,53,https://www.sports-reference.com/cfb/players/miles-sanders-1.html,71,211,4.49,20.0,36.0,124.0,6.89,4.19,Big Ten,36,3,,,,,,,,,,,,,,,,,,,,,32,193,6.0,1,276,1649,6.0,12,308,1842,6.0,13,,,,,,,,,,,,,,,,,,2019
Darnell Savage,S,Maryland,1,21,https://www.sports-reference.com/cfb/players/darnell-savage-jr-1.html,71,198,4.36,11.0,39.5,126.0,7.03,4.14,Big Ten,40,4,139,43,182,9.0,1.0,8,153,2,13,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Jordan Scarlett,RB,Florida,5,154,https://www.sports-reference.com/cfb/players/jordan-scarlett-1.html,71,208,4.47,21.0,30.0,116.0,7.37,4.63,SEC,35,3,,,,,,,,,,,,,,,,,,,,,15,108,7.2,0,344,1846,5.4,12,359,1954,5.4,12,,,,,,,,,,,,,,,,,,2019
Max Scharping,OT,Northern Illinois,2,55,https://www.sports-reference.com/cfb/players/max-scharping-1.html,78,327,,27.0,28.0,108.0,7.77,4.69,MAC,1,1,0,1,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Lj Scott,RB,Michigan State,0,0,https://www.sports-reference.com/cfb/players/lj-scott-2.html,72,227,,21.0,33.0,120.0,7.27,4.34,Big Ten,43,4,,,,,,,,,,,,,,,,,,,,,43,403,9.4,2,610,2855,4.7,25,653,3258,5.0,27,,,,,,,,,,,,,,,,,,2019
Austin Seibert,K,Oklahoma,5,170,https://www.sports-reference.com/cfb/players/austin-seibert-1.html,69,213,,,,,,,Big 12,54,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,98.4,63,79,79.7,499,179,7457,41.7,2019
Kendall Sheffield,CB,Ohio State,4,111,https://www.sports-reference.com/cfb/players/kendall-sheffield-1.html,71,193,,,,,,,SEC,27,2,58,17,75,4.0,0.0,2,0,0,15,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Kyle Shurmur,QB,Vanderbilt,0,0,https://www.sports-reference.com/cfb/players/kyle-shurmur-1.html,76,230,4.91,,29.5,106.0,7.51,4.53,SEC,44,4,,,,,,,,,,,,,,722,1264,57.1,8865,64,29,128.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
David Sills,WR,West Virginia,0,0,https://www.sports-reference.com/cfb/players/david-sills-1.html,75,211,4.57,14.0,37.5,117.0,6.97,4.28,Big 12,28,3,,,,,,,,,,,,,,,,,,,,,132,2097,15.9,35,0,14,,0,132,2111,16.0,35,,,,,,,,,,,,,,,,,,2019
Devin Singletary,RB,Florida Atlantic,3,74,https://www.sports-reference.com/cfb/players/devin-singletary-1.html,67,203,4.66,15.0,35.0,117.0,7.32,4.4,CUSA,38,3,,,,,,,,,,,,,,,,,,,,,51,397,7.8,1,714,4287,6.0,66,765,4684,6.1,67,,,,,,,,,,,,,,,,,,2019
Chris Slayton,DL,Syracuse,7,245,https://www.sports-reference.com/cfb/players/chris-slayton-1.html,76,307,5.13,28.0,29.0,101.0,,4.73,ACC,43,4,63,41,104,30.5,7.5,0,0,0,3,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Darius Slayton,WR,Auburn,5,171,https://www.sports-reference.com/cfb/players/darius-slayton-1.html,73,190,4.39,11.0,40.5,135.0,7.0,4.15,SEC,29,3,,,,,,,,,,,,,,,,,,,,,79,1605,20.3,11,0,0,,0,79,1605,20.3,11,,,,,,,,,,,,,,,,,,2019
Cameron Smith,LB,USC,5,162,https://www.sports-reference.com/cfb/players/cameron-smith-3.html,74,238,4.69,15.0,39.0,123.0,,4.23,Pac-12,46,4,208,146,354,26.5,3.5,4,126,1,14,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Irv Smith,TE,Alabama,2,50,https://www.sports-reference.com/cfb/players/irv-smith-jr-1.html,74,242,4.63,19.0,32.5,110.0,7.32,4.33,SEC,24,2,,,,,,,,,,,,,,,,,,,,,58,838,14.4,10,0,0,,0,58,838,14.4,10,,,,,,,,,,,,,,,,,,2019
Jaylen Smith,WR,Louisville,0,0,https://www.sports-reference.com/cfb/players/jaylen-smith-1.html,74,219,4.47,14.0,34.5,122.0,7.55,4.48,ACC,44,4,,,,,,,,,,,,,,,,,,,,,152,2505,16.5,15,0,0,,0,152,2505,16.5,15,,,,,,,,,,,,,,,,,,2019
Kaden Smith,TE,Stanford,6,176,https://www.sports-reference.com/cfb/players/kaden-smith-1.html,77,255,4.92,15.0,32.0,108.0,7.08,4.47,Pac-12,20,2,,,,,,,,,,,,,,,,,,,,,70,1049,15.0,7,0,0,,0,70,1049,15.0,7,,,,,,,,,,,,,,,,,,2019
Saivion Smith,CB,Alabama,0,0,https://www.sports-reference.com/cfb/players/saivion-smith-2.html,73,199,,11.0,33.0,121.0,7.09,4.37,SEC,14,1,36,24,60,0.5,0.0,3,71,1,5,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Sutton Smith,EDGE,Northern Illinois,6,175,https://www.sports-reference.com/cfb/players/sutton-smith-1.html,72,233,4.69,25.0,31.5,118.0,6.75,4.32,MAC,37,3,93,46,139,58.5,30.0,0,0,0,4,6,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
Benny Snell,RB,Kentucky,4,122,https://www.sports-reference.com/cfb/players/benjamin-snell-jr-1.html,70,224,4.66,16.0,29.5,119.0,7.07,4.33,SEC,39,3,,,,,,,,,,,,,,,,,,,,,29,216,7.4,0,737,3873,5.3,48,766,4089,5.3,48,,,,,,,,,,,,,,,,,,2019
Jace Sternberger,TE,Texas A&M,3,75,https://www.sports-reference.com/cfb/players/jace-sternberger-1.html,76,251,4.75,17.0,31.5,113.0,7.19,4.31,Big 12,15,2,,,,,,,,,,,,,,,,,,,,,48,832,17.3,10,1,4,4.0,0,49,836,17.1,10,,,,,,,,,,,,,,,,,,2019
