Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Marcus Mariota,QB,Oregon,1,2,https://www.sports-reference.com/cfb/players/marcus-mariota-1.html,76,222,4.52,,36.0,121.0,6.87,4.11,Pac-12,41,3,,,,,,,,,,,,,,779,1167,66.8,10796,105,14,171.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Nick Marshall,CB,Auburn,0,0,https://www.sports-reference.com/cfb/players/nick-marshall-2.html,73,207,4.54,12.0,37.5,124.0,6.96,4.15,SEC,26,2,,,,,,,,,,,,,,320,532,60.2,4508,34,13,147.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Lorenzo Mauldin,OLB,Louisville,3,82,https://www.sports-reference.com/cfb/players/lorenzo-mauldin-1.html,76,259,4.85,23.0,32.0,112.0,7.47,4.58,Big East,25,2,77,37,114,33.5,21.0,0,0,0,8,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Vince Mayle,WR,Washington State,4,123,https://www.sports-reference.com/cfb/players/vince-mayle-1.html,74,224,4.67,,35.5,117.0,6.93,4.13,Pac-12,23,2,,,,,,,,,,,,,,,,,,,,,148,2022,13.7,16,0,0,,0,148,2022,13.7,16,,,,,,,,,,,,,,,,,,2015
Joey Mbu,DT,Houston,0,0,https://www.sports-reference.com/cfb/players/joey-mbu-1.html,75,313,5.54,,22.5,97.0,8.2,5.01,CUSA,50,4,38,54,92,11.0,4.5,2,8,0,6,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Bobby McCain,CB,Memphis,5,145,https://www.sports-reference.com/cfb/players/bobby-mccain-1.html,69,195,4.51,17.0,36.0,130.0,6.8,3.82,CUSA,45,4,105,26,131,6.5,1.0,12,246,4,11,2,59,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Ellis McCarthy,DT,UCLA,0,0,https://www.sports-reference.com/cfb/players/ellis-mccarthy-1.html,77,338,5.21,24.0,32.0,109.0,8.16,5.07,Pac-12,22,2,32,26,58,6.5,6.0,0,0,0,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Benardrick McKinney,ILB,Mississippi State,2,43,https://www.sports-reference.com/cfb/players/benardrick-mckinney-1.html,76,246,4.66,16.0,40.5,121.0,7.21,4.27,SEC,26,2,122,121,243,19.5,7.5,0,0,0,7,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
John Miller,OG,Louisville,3,81,https://www.sports-reference.com/cfb/players/john-miller-5.html,74,303,5.33,29.0,27.0,104.0,8.2,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Ty Montgomery,WR,Stanford,3,94,https://www.sports-reference.com/cfb/players/ty-montgomery-1.html,72,221,4.55,,40.5,121.0,6.97,4.21,Pac-12,49,4,,,,,,,,,,,,,,,,,,,,,172,2125,12.4,15,39,334,8.6,4,211,2459,11.7,19,,,,,,,,,,,,,,,,,,2015
Mitch Morse,OG,Missouri,2,49,https://www.sports-reference.com/cfb/players/mitch-morse-1.html,77,305,5.14,36.0,31.0,112.0,7.6,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Keith Mumphery,WR,Michigan State,5,175,https://www.sports-reference.com/cfb/players/keith-mumphery-1.html,72,215,4.54,,32.5,121.0,7.07,4.25,Big Ten,51,4,,,,,,,,,,,,,,,,,,,,,88,1348,15.3,7,14,125,8.9,1,102,1473,14.4,8,,,,,,,,,,,,,,,,,,2015
Marcus Murphy,RB,Missouri,7,230,https://www.sports-reference.com/cfb/players/marcus-murphy-1.html,69,198,4.61,11.0,29.0,109.0,,4.4,Big 12,52,4,,,,,,,,,,,,,,,,,,,,,50,318,6.4,2,337,1957,5.8,16,387,2275,5.9,18,,,,,,,,,,,,,,,,,,2015
Steven Nelson,CB,Oregon State,3,98,https://www.sports-reference.com/cfb/players/steven-nelson-1.html,70,197,4.49,19.0,34.5,115.0,6.88,4.07,Pac-12,25,2,85,37,122,2.0,0.0,8,26,1,16,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Rakeem Nunez-Roches,DT,Southern Miss,6,217,https://www.sports-reference.com/cfb/players/rakeem-nunez-roches-1.html,74,307,5.02,26.0,34.0,114.0,7.67,4.69,CUSA,13,2,59,49,108,21.5,5.0,0,0,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Mark Nzeocha,OLB,Wyoming,7,236,https://www.sports-reference.com/cfb/players/mark-nzeocha-1.html,74,232,4.56,24.0,,,,,MWC,21,3,85,52,137,9.0,3.0,1,0,0,7,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Nick O'Leary,TE,Florida State,6,194,https://www.sports-reference.com/cfb/players/nick-oleary-1.html,75,252,4.93,21.0,30.5,110.0,7.4,4.5,ACC,51,4,,,,,,,,,,,,,,,,,,,,,114,1591,14.0,17,0,0,,1,114,1591,14.0,18,,,,,,,,,,,,,,,,,,2015
Owamagbe Odighizuwa,DE,UCLA,3,74,https://www.sports-reference.com/cfb/players/owamagbe-odighizuwa-1.html,75,267,4.62,25.0,39.0,127.0,7.36,4.19,Pac-10,37,3,85,49,134,24.5,12.5,0,0,0,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Cedric Ogbuehi,OT,Texas A&M,1,21,https://www.sports-reference.com/cfb/players/cedric-ogbuehi-1.html,77,306,4.98,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Nate Orchard,DE,Utah,2,51,https://www.sports-reference.com/cfb/players/nate-orchard-1.html,75,250,4.8,,31.5,115.0,7.28,4.43,Pac-12,24,2,76,57,133,29.5,21.5,0,0,0,4,2,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Leon Orr,DT,Florida,0,0,https://www.sports-reference.com/cfb/players/leon-orr-1.html,77,323,5.16,,28.0,100.0,8.26,4.9,SEC,26,3,32,30,62,13.5,5.0,0,0,0,1,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Trevor Pardula,P,Kansas,0,0,https://www.sports-reference.com/cfb/players/trevor-pardula-1.html,76,227,5.12,,,,,,Big 12,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,167,7341,44.0,2015
DeVante Parker,WR,Louisville,1,14,https://www.sports-reference.com/cfb/players/devante-parker-1.html,75,209,4.45,17.0,36.5,125.0,,,Big East,42,4,,,,,,,,,,,,,,,,,,,,,156,2775,17.8,33,0,0,,0,156,2775,17.8,33,,,,,,,,,,,,,,,,,,2015
David Parry,DT,Stanford,5,151,https://www.sports-reference.com/cfb/players/david-parry-1.html,73,308,5.38,34.0,29.0,103.0,,,Pac-12,33,3,41,47,88,15.5,7.0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Andrus Peat,OT,Stanford,1,13,https://www.sports-reference.com/cfb/players/andrus-peat-1.html,79,313,5.18,,31.0,105.0,8.01,4.62,Pac-12,2,2,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Breshad Perriman,WR,Central Florida,1,26,https://www.sports-reference.com/cfb/players/breshad-perriman-1.html,74,212,,,,,,,CUSA,39,3,,,,,,,,,,,,,,,,,,,,,115,2243,19.5,16,1,0,0.0,0,116,2243,19.3,16,,,,,,,,,,,,,,,,,,2015
Denzel Perryman,ILB,Miami (FL),2,48,https://www.sports-reference.com/cfb/players/denzel-perryman-1.html,71,236,4.78,27.0,32.0,113.0,,,ACC,47,4,240,111,351,27.0,4.5,2,61,1,8,0,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Garry Peters,CB,Clemson,0,0,https://www.sports-reference.com/cfb/players/garry-peters-1.html,72,191,4.61,7.0,32.5,119.0,6.8,4.0,ACC,44,4,64,24,88,12.5,1.0,2,15,0,15,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Marcus Peters,CB,Washington,1,18,https://www.sports-reference.com/cfb/players/marcus-peters-1.html,72,197,4.53,17.0,37.5,121.0,7.08,4.08,Pac-12,34,3,95,34,129,9.5,1.0,11,72,1,16,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Bryce Petty,QB,Baylor,4,103,https://www.sports-reference.com/cfb/players/bryce-petty-1.html,75,230,4.87,,34.0,121.0,6.91,4.13,Big 12,37,4,,,,,,,,,,,,,,530,845,62.7,8195,62,10,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jordan Phillips,DT,Oklahoma,2,52,https://www.sports-reference.com/cfb/players/jordan-phillips-1.html,77,329,5.17,28.0,30.0,105.0,7.88,4.68,Big 12,16,2,28,29,57,9.0,3.5,0,0,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Darius Philon,DT,Arkansas,6,192,https://www.sports-reference.com/cfb/players/darius-philon-1.html,73,298,5.0,26.0,31.0,107.0,8.0,,SEC,25,2,46,46,92,20.0,7.5,0,0,0,2,3,14,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Bradley Pinion,P,Clemson,5,165,https://www.sports-reference.com/cfb/players/bradley-pinion-1.html,77,229,5.18,,,,,,ACC,34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,100.0,0,0,,3,140,5754,41.1,2015
Terry Poole,OT,San Diego State,4,130,https://www.sports-reference.com/cfb/players/terry-poole-1.html,77,307,5.09,25.0,31.0,113.0,7.9,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jeremiah Poutasi,OG,Utah,3,66,https://www.sports-reference.com/cfb/players/jeremaih-poutasi-1.html,77,335,5.32,26.0,26.5,95.0,8.09,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Cody Prewitt,S,Mississippi,0,0,https://www.sports-reference.com/cfb/players/cody-prewitt-1.html,74,208,4.6,11.0,35.0,125.0,7.12,4.23,SEC,49,4,156,91,247,14.0,1.5,12,174,1,9,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Hayes Pullard,ILB,USC,7,219,https://www.sports-reference.com/cfb/players/hayes-pullard-1.html,72,240,4.78,19.0,31.0,110.0,7.07,4.39,Pac-12,52,4,197,177,374,25.0,6.0,3,46,1,15,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Damarious Randall,S,Arizona State,1,30,https://www.sports-reference.com/cfb/players/damarious-randall-1.html,71,196,4.46,14.0,38.0,120.0,6.83,4.07,Pac-12,24,2,135,42,177,15.0,1.0,6,179,2,12,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Thomas Rawls,RB,Central Michigan,0,0,https://www.sports-reference.com/cfb/players/thomas-rawls-1.html,69,215,4.65,15.0,35.5,116.0,,,Big Ten,28,4,,,,,,,,,,,,,,,,,,,,,10,93,9.3,0,210,1103,5.3,10,220,1196,5.4,10,,,,,,,,,,,,,,,,,,2015
Shane Ray,DE,Missouri,1,23,https://www.sports-reference.com/cfb/players/shane-ray-1.html,75,245,4.68,21.0,,,,,SEC,28,2,82,38,120,34.0,19.0,0,0,0,1,1,73,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Cedric Reed,DE,Texas,0,0,https://www.sports-reference.com/cfb/players/cedric-reed-1.html,77,269,4.89,22.0,,,,,Big 12,32,3,101,79,180,33.0,18.5,0,0,0,7,2,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jordan Richards,S,Stanford,2,64,https://www.sports-reference.com/cfb/players/jordan-richards-2.html,71,211,4.65,13.0,32.0,111.0,6.74,4.22,Pac-12,54,4,151,94,245,12.0,1.0,9,67,1,9,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Bobby Richardson,DT,Indiana,0,0,https://www.sports-reference.com/cfb/players/bobby-richardson-1.html,75,283,5.16,,32.5,106.0,7.57,4.41,Big Ten,22,2,56,44,100,18.0,8.0,0,0,0,5,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jared Roberts,K,Colorado State,0,0,https://www.sports-reference.com/cfb/players/jared-roberts-1.html,72,210,5.02,,,,,,MWC,39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,98.0,42,54,77.8,270,0,0,,2015
Corey Robinson,OT,South Carolina,7,240,https://www.sports-reference.com/cfb/players/corey-robinson-2.html,79,324,5.34,28.0,,,,,SEC,0,0,1,0,1,0.0,0.0,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Josh Robinson,RB,Mississippi State,6,205,https://www.sports-reference.com/cfb/players/josh-robinson-2.html,68,217,4.7,21.0,32.0,113.0,,,SEC,38,3,,,,,,,,,,,,,,,,,,,,,43,493,11.5,1,323,1997,6.2,15,366,2490,6.8,16,,,,,,,,,,,,,,,,,,2015
Quinten Rollins,CB,Miami (OH),2,62,https://www.sports-reference.com/cfb/players/quinten-rollins-1.html,71,195,4.57,14.0,36.5,122.0,7.1,4.28,MAC,12,1,53,19,72,4.0,0.0,7,35,1,9,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Spencer Roth,P,Baylor,0,0,https://www.sports-reference.com/cfb/players/spencer-roth-1.html,76,227,5.06,,,,,,Big 12,49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,164,7170,43.7,2015
Eric Rowe,CB,Utah,2,47,https://www.sports-reference.com/cfb/players/eric-rowe-1.html,73,205,4.45,19.0,39.0,125.0,6.7,3.97,Pac-12,47,4,158,103,261,7.0,1.5,3,18,1,28,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Ezell Ruffin,WR,San Diego State,0,0,https://www.sports-reference.com/cfb/players/ezell-ruffin-1.html,72,218,4.68,17.0,27.5,110.0,7.35,4.58,MWC,32,3,,,,,,,,,,,,,,,,,,,,,111,1877,16.9,5,14,23,1.6,0,125,1900,15.2,5,,,,,,,,,,,,,,,,,,2015
Ryan Russell,DE,Purdue,5,163,https://www.sports-reference.com/cfb/players/ryan-russell-1.html,76,269,4.75,25.0,32.5,119.0,7.25,4.47,Big Ten,37,3,100,49,149,24.5,9.5,0,0,0,2,3,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jake Ryan,OLB,Michigan,4,129,https://www.sports-reference.com/cfb/players/jake-ryan-1.html,74,240,4.65,20.0,34.5,120.0,7.11,4.2,Big Ten,33,3,166,101,267,45.5,9.5,1,2,0,7,2,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Ty Sambrailo,OT,Colorado State,2,59,https://www.sports-reference.com/cfb/players/ty-sambrailo-1.html,78,311,5.36,23.0,29.0,97.0,7.54,4.58,MWC,3,2,2,1,3,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
James Sample,S,Louisville,4,104,https://www.sports-reference.com/cfb/players/james-sample-2.html,74,209,4.56,,32.5,123.0,7.04,,ACC,13,1,74,16,90,2.0,0.0,4,36,0,8,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Wes Saxton,TE,South Alabama,0,0,https://www.sports-reference.com/cfb/players/wes-saxton-1.html,75,248,4.65,,36.0,119.0,7.29,4.49,Sun Belt,32,3,,,,,,,,,,,,,,,,,,,,,96,1126,11.7,1,0,0,,0,96,1126,11.7,1,,,,,,,,,,,,,,,,,,2015
Brandon Scherff,OT,Iowa,1,5,https://www.sports-reference.com/cfb/players/brandon-scherff-1.html,77,319,5.05,23.0,,,,,Big Ten,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Josh Shaw,CB,USC,4,120,https://www.sports-reference.com/cfb/players/josh-shaw-3.html,72,201,4.44,26.0,37.5,130.0,7.01,4.12,SEC,23,2,18,12,30,2.0,0.0,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Danny Shelton,DT,Washington,1,12,https://www.sports-reference.com/cfb/players/danny-shelton-1.html,74,339,5.64,34.0,30.5,95.0,7.99,4.65,Pac-12,37,3,104,96,200,23.5,10.5,1,0,0,3,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Austin Shepherd,OT,Alabama,7,228,https://www.sports-reference.com/cfb/players/austin-shepherd-1.html,76,315,5.39,17.0,29.0,94.0,8.04,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
JaCorey Shepherd,CB,Kansas,6,191,https://www.sports-reference.com/cfb/players/jacorey-shepherd-2.html,71,199,4.62,14.0,,,,,Big 12,40,4,65,25,90,3.0,1.0,5,32,1,24,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jean Sifrin,TE,Massachusetts,0,0,https://www.sports-reference.com/cfb/players/jean-sifrin-1.html,77,245,4.84,,33.0,114.0,7.5,4.6,MAC,11,1,,,,,,,,,,,,,,,,,,,,,41,637,15.5,6,0,0,,0,41,637,15.5,6,,,,,,,,,,,,,,,,,,2015
Blake Sims,QB,Alabama,0,0,https://www.sports-reference.com/cfb/players/blake-sims-2.html,71,218,4.57,,30.5,115.0,,,SEC,37,4,,,,,,,,,,,,,,275,430,64.0,3731,30,10,155.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
DeAndre Smelter,WR,Georgia Tech,4,132,https://www.sports-reference.com/cfb/players/deandre-smelter-1.html,74,226,4.52,,,,,,ACC,22,2,,,,,,,,,,,,,,,,,,,,,56,1060,18.9,11,4,115,28.8,1,60,1175,19.6,12,,,,,,,,,,,,,,,,,,2015
Devin Smith,WR,Ohio State,2,37,https://www.sports-reference.com/cfb/players/devin-smith-2.html,72,196,4.42,10.0,39.0,122.0,,4.15,Big Ten,53,4,,,,,,,,,,,,,,,,,,,,,121,2503,20.7,30,1,2,2.0,0,122,2505,20.5,30,,,,,,,,,,,,,,,,,,2015
Derron Smith,S,Fresno State,6,197,https://www.sports-reference.com/cfb/players/derron-smith-1.html,70,200,4.61,,,,,,WAC,56,5,215,83,298,13.0,4.0,15,296,2,15,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
D'Joun Smith,CB,Florida Atlantic,3,65,https://www.sports-reference.com/cfb/players/djoun-smith-1.html,70,187,4.37,18.0,36.0,124.0,6.96,4.26,Sun Belt,34,3,75,38,113,5.0,0.0,9,135,2,21,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Donovan Smith,OT,Penn State,2,34,https://www.sports-reference.com/cfb/players/donovan-smith-1.html,78,338,5.27,26.0,32.0,109.0,7.95,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Preston Smith,DE,Mississippi State,2,38,https://www.sports-reference.com/cfb/players/preston-smith-2.html,77,271,4.74,24.0,34.0,121.0,7.07,4.28,SEC,34,3,73,61,134,27.0,16.0,2,35,1,7,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Za'Darius Smith,DE,Kentucky,4,122,https://www.sports-reference.com/cfb/players/zadarius-smith-1.html,76,274,4.83,23.0,29.0,113.0,7.42,4.66,SEC,24,2,50,69,119,14.0,11.0,0,0,0,3,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Martrell Spaight,ILB,Arkansas,5,141,https://www.sports-reference.com/cfb/players/martrell-spaight-1.html,72,236,4.81,25.0,35.0,120.0,7.66,,SEC,20,2,78,72,150,11.5,2.0,1,30,0,3,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jaelen Strong,WR,Arizona State,3,70,https://www.sports-reference.com/cfb/players/jaelen-strong-1.html,74,217,4.44,,42.0,123.0,,,Pac-12,26,2,,,,,,,,,,,,,,,,,,,,,157,2287,14.6,17,0,0,,0,157,2287,14.6,17,,,,,,,,,,,,,,,,,,2015
J.T. Surratt,DT,South Carolina,0,0,https://www.sports-reference.com/cfb/players/jt-surratt-1.html,73,304,5.19,29.0,30.0,106.0,7.78,4.71,SEC,26,3,49,30,79,11.0,3.0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Damian Swann,CB,Georgia,5,167,https://www.sports-reference.com/cfb/players/damian-swann-1.html,72,189,4.5,,33.0,118.0,,,SEC,50,4,115,65,180,10.0,4.0,8,79,0,16,1,99,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
J.R. Tavai,OLB,USC,0,0,https://www.sports-reference.com/cfb/players/jr-tavai-1.html,74,249,4.91,20.0,30.5,112.0,,,Pac-12,29,3,81,49,130,25.0,10.5,0,0,0,3,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Randall Telfer,TE,USC,6,198,https://www.sports-reference.com/cfb/players/randall-telfer-1.html,76,250,4.83,20.0,,,,,Pac-12,38,4,,,,,,,,,,,,,,,,,,,,,65,648,10.0,12,0,0,,0,65,648,10.0,12,,,,,,,,,,,,,,,,,,2015
Shaq Thompson,OLB,Washington,1,25,https://www.sports-reference.com/cfb/players/shaq-thompson-1.html,72,228,4.64,,33.5,117.0,6.99,4.08,Pac-12,39,3,145,87,232,15.0,3.5,5,152,2,8,4,184,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Tyrus Thompson,OT,Oklahoma,6,185,https://www.sports-reference.com/cfb/players/tyrus-thompson-1.html,77,324,5.35,29.0,29.0,97.0,,4.92,Big 12,1,1,1,1,2,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Eric Tomlinson,TE,Texas-El Paso,0,0,https://www.sports-reference.com/cfb/players/eric-tomlinson-1.html,78,263,4.98,19.0,30.5,110.0,7.46,4.54,CUSA,40,4,,,,,,,,,,,,,,,,,,,,,59,547,9.3,4,0,0,,0,59,547,9.3,4,,,,,,,,,,,,,,,,,,2015
Laken Tomlinson,OG,Duke,1,28,https://www.sports-reference.com/cfb/players/laken-tomlinson-1.html,75,323,5.33,25.0,31.5,103.0,8.17,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Louis Trinca-Pasat,DT,Iowa,0,0,https://www.sports-reference.com/cfb/players/louis-trinca-pasat-1.html,73,290,4.96,,32.0,105.0,7.4,4.3,Big Ten,26,3,67,82,149,25.5,9.0,0,0,0,6,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Max Valles,OLB,Virginia,6,179,https://www.sports-reference.com/cfb/players/max-valles-1.html,77,251,4.83,,36.5,121.0,7.59,4.37,ACC,20,2,32,46,78,18.0,13.0,1,35,1,12,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Clive Walford,TE,Miami (FL),3,68,https://www.sports-reference.com/cfb/players/clive-walford-1.html,76,251,4.79,20.0,35.0,120.0,7.32,4.57,ACC,47,4,,,,,,,,,,,,,,,,,,,,,121,1753,14.5,14,0,0,,0,121,1753,14.5,14,,,,,,,,,,,,,,,,,,2015
Darren Waller,WR,Georgia Tech,6,204,https://www.sports-reference.com/cfb/players/darren-waller-1.html,78,238,4.46,12.0,37.0,125.0,7.07,4.25,ACC,33,3,,,,,,,,,,,,,,,,,,,,,51,971,19.0,9,0,0,,0,51,971,19.0,9,,,,,,,,,,,,,,,,,,2015
Leterrius Walton,DT,Central Michigan,6,199,https://www.sports-reference.com/cfb/players/leterrius-walton-1.html,77,319,5.25,25.0,27.0,103.0,7.91,4.78,MAC,28,3,46,60,106,19.5,6.0,0,0,0,3,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Tony Washington,OLB,Oregon,0,0,https://www.sports-reference.com/cfb/players/tony-washington-2.html,76,247,4.99,17.0,32.5,110.0,7.2,4.31,Pac-12,37,3,93,65,158,25.5,14.5,0,0,0,3,4,58,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Trae Waynes,CB,Michigan State,1,11,https://www.sports-reference.com/cfb/players/trae-waynes-1.html,72,186,4.31,19.0,38.0,122.0,7.06,4.39,Big Ten,26,2,71,30,101,4.0,1.5,6,11,0,13,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
DeAndrew White,WR,Alabama,0,0,https://www.sports-reference.com/cfb/players/deandrew-white-1.html,71,193,4.44,,34.5,118.0,6.97,4.18,SEC,40,4,,,,,,,,,,,,,,,,,,,,,94,1294,13.8,12,2,-4,-2.0,0,96,1290,13.4,12,,,,,,,,,,,,,,,,,,2015
Kevin White,WR,West Virginia,1,7,https://www.sports-reference.com/cfb/players/kevin-white-6.html,75,215,4.35,23.0,36.5,123.0,6.92,4.14,Big 12,23,2,,,,,,,,,,,,,,,,,,,,,144,1954,13.6,15,0,0,,0,144,1954,13.6,15,,,,,,,,,,,,,,,,,,2015
Kevin White,CB,TCU,0,0,https://www.sports-reference.com/cfb/players/kevin-white-5.html,69,183,4.63,18.0,35.5,121.0,,,MWC,50,4,118,28,146,6.5,1.0,6,62,0,19,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
Jermaine Whitehead,S,Auburn,0,0,https://www.sports-reference.com/cfb/players/jermaine-whitehead-1.html,71,197,4.59,15.0,37.0,128.0,6.95,4.11,SEC,34,3,128,82,210,9.0,1.0,9,82,2,14,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
