Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Myles Garrett,DE,Texas A&M,1,1,https://www.sports-reference.com/cfb/players/myles-garrett-1.html,76,272,4.64,33.0,41.0,128.0,,,SEC,34,3,81,60,141,47.0,31.0,1,4,0,5,1,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Davon Gaudchaux,DT,LSU,5,178,https://www.sports-reference.com/cfb/players/davon-gaudchaux-1.html,75,310,5.27,18.0,,,,,SEC,35,3,51,88,139,19.0,12.5,0,0,0,3,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Ben Gedeon,ILB,Michigan,4,120,https://www.sports-reference.com/cfb/players/ben-gedeon-1.html,74,244,4.75,27.0,34.5,119.0,6.98,4.13,Big Ten,40,4,81,83,164,20.5,6.5,0,0,0,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Avery Gennesy,OG,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/avery-gennesy-1.html,75,318,5.35,24.0,20.0,91.0,8.08,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Nate Gerry,S,Nebraska,5,184,https://www.sports-reference.com/cfb/players/nathan-gerry-1.html,74,218,4.58,17.0,30.5,122.0,,,Big Ten,48,4,163,110,273,19.0,2.0,13,200,0,19,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Shelton Gibson,WR,West Virginia,5,166,https://www.sports-reference.com/cfb/players/shelton-gibson-1.html,71,191,4.5,8.0,32.0,118.0,6.83,4.2,Big 12,32,3,,,,,,,,,,,,,,,,,,,,,84,1898,22.6,17,2,29,14.5,0,86,1927,22.4,17,,,,,,,,,,,,,,,,,,2017
Ryan Glasgow,DT,Michigan,4,138,https://www.sports-reference.com/cfb/players/ryan-glasgow-1.html,75,302,5.13,20.0,27.5,105.0,7.55,4.5,Big Ten,30,4,38,39,77,13.5,4.0,0,0,0,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Chris Godwin,WR,Penn State,3,84,https://www.sports-reference.com/cfb/players/chris-godwin-1.html,73,209,4.42,19.0,36.0,126.0,7.01,4.0,Big Ten,39,3,,,,,,,,,,,,,,,,,,,,,154,2421,15.7,18,3,14,4.7,0,157,2435,15.5,18,,,,,,,,,,,,,,,,,,2017
Kenny Golladay,WR,Northern Illinois,3,96,https://www.sports-reference.com/cfb/players/kenny-golladay-1.html,76,218,4.5,18.0,35.5,120.0,7.0,4.15,MAC,26,2,,,,,,,,,,,,,,,,,,,,,160,2285,14.3,18,29,206,7.1,3,189,2491,13.2,21,,,,,,,,,,,,,,,,,,2017
Zane Gonzalez,K,Arizona State,7,224,https://www.sports-reference.com/cfb/players/zane-gonzalez-1.html,72,202,,,,,,,Pac-12,51,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,97.6,96,116,82.8,492,0,0,,2017
Shaquill Griffin,CB,Central Florida,3,90,https://www.sports-reference.com/cfb/players/shaquill-griffin-1.html,72,194,4.38,17.0,38.5,132.0,6.87,4.14,American,34,4,79,34,113,3.0,0.0,6,168,2,27,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Nate Hairston,CB,Temple,5,158,https://www.sports-reference.com/cfb/players/nathan-hairston-1.html,72,196,4.52,14.0,35.5,118.0,,,American,32,4,31,9,40,3.0,0.0,2,29,0,4,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Daeshon Hall,DE,Texas A&M,3,77,https://www.sports-reference.com/cfb/players/daeshon-hall-1.html,77,266,4.76,18.0,36.0,123.0,7.03,4.38,SEC,42,4,67,91,158,35.5,14.0,1,54,0,3,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Chad Hansen,WR,California,4,141,https://www.sports-reference.com/cfb/players/chad-hansen-1.html,74,202,4.53,11.0,35.0,119.0,6.74,4.13,Pac-12,17,2,,,,,,,,,,,,,,,,,,,,,111,1498,13.5,12,0,0,,0,111,1498,13.5,12,,,,,,,,,,,,,,,,,,2017
Sean Harlow,OG,Oregon State,4,136,https://www.sports-reference.com/cfb/players/sean-harlow-1.html,76,303,5.15,26.0,30.5,105.0,8.16,4.81,Pac-12,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Charles Harris,DE,Missouri,1,22,https://www.sports-reference.com/cfb/players/charles-harris-4.html,75,253,4.82,21.0,32.0,109.0,7.47,4.42,SEC,35,3,80,56,136,34.5,18.0,0,0,0,5,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Josh Harvey-Clemons,S,Louisville,7,230,https://www.sports-reference.com/cfb/players/josh-harvey-clemons-1.html,76,217,,12.0,31.5,121.0,,,SEC,33,3,87,61,148,5.0,2.0,3,7,0,5,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Keon Hatcher,WR,Arkansas,0,0,https://www.sports-reference.com/cfb/players/keon-hatcher-1.html,73,212,4.64,16.0,,,,,SEC,47,5,,,,,,,,,,,,,,,,,,,,,130,1866,14.4,19,21,259,12.3,1,151,2125,14.1,20,,,,,,,,,,,,,,,,,,2017
Carlos Henderson,WR,Louisiana Tech,3,82,https://www.sports-reference.com/cfb/players/carlos-henderson-1.html,71,199,4.46,13.0,36.0,131.0,7.18,4.35,CUSA,36,3,,,,,,,,,,,,,,,,,,,,,147,2878,19.6,28,32,259,8.1,2,179,3137,17.5,30,,,,,,,,,,,,,,,,,,2017
Trey Hendrickson,DE,Florida Atlantic,3,103,https://www.sports-reference.com/cfb/players/trey-hendrickson-1.html,76,266,4.65,,33.5,122.0,7.03,4.2,CUSA,36,4,68,57,125,41.0,29.5,0,0,0,3,2,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Treyvon Hester,DT,Toledo,7,244,https://www.sports-reference.com/cfb/players/treyvon-hester-1.html,74,300,,,,,,,MAC,45,4,77,84,161,32.0,13.0,0,0,0,4,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Cole Hikutini,TE,Louisville,0,0,https://www.sports-reference.com/cfb/players/cole-hikutini-1.html,76,247,,20.0,,,,,ACC,23,2,,,,,,,,,,,,,,,,,,,,,69,1016,14.7,11,0,0,,0,69,1016,14.7,11,,,,,,,,,,,,,,,,,,2017
Brian Hill,RB,Wyoming,5,156,https://www.sports-reference.com/cfb/players/brian-hill-4.html,73,219,4.54,15.0,34.0,125.0,7.03,4.32,MWC,37,3,,,,,,,,,,,,,,,,,,,,,41,403,9.8,0,775,4287,5.5,35,816,4690,5.7,35,,,,,,,,,,,,,,,,,,2017
Delano Hill,S,Michigan,3,95,https://www.sports-reference.com/cfb/players/delano-hill-1.html,73,216,4.47,17.0,33.5,115.0,6.96,4.27,Big Ten,32,4,84,33,117,7.0,0.0,3,36,1,5,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Bucky Hodges,TE,Virginia Tech,6,201,https://www.sports-reference.com/cfb/players/bucky-hodges-1.html,78,257,4.57,18.0,39.0,134.0,,4.45,ACC,39,3,,,,,,,,,,,,,,,,,,,,,133,1747,13.1,20,21,89,4.2,1,154,1836,11.9,21,,,,,,,,,,,,,,,,,,2017
Colin Holba,LS,Louisville,6,213,https://www.sports-reference.com/cfb/players/colin-holba-1.html,76,248,5.19,,28.0,115.0,,,ACC,3,2,0,3,3,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Will Holden,OT,Vanderbilt,5,157,https://www.sports-reference.com/cfb/players/will-holden-1.html,79,311,5.47,23.0,28.0,111.0,7.71,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Mack Hollins,WR,North Carolina,4,118,https://www.sports-reference.com/cfb/players/mack-hollins-1.html,76,221,4.53,,,,,,ACC,41,4,,,,,,,,,,,,,,,,,,,,,81,1667,20.6,20,0,0,,0,81,1667,20.6,20,,,,,,,,,,,,,,,,,,2017
Elijah Hood,RB,North Carolina,7,242,https://www.sports-reference.com/cfb/players/elijah-hood-1.html,72,232,,18.0,,,,,ACC,33,3,,,,,,,,,,,,,,,,,,,,,40,211,5.3,0,430,2580,6.0,29,470,2791,5.9,29,,,,,,,,,,,,,,,,,,2017
Malik Hooker,S,Ohio State,1,15,https://www.sports-reference.com/cfb/players/malik-hooker-1.html,73,206,,,,,,,Big Ten,19,2,49,35,84,5.5,0.5,7,181,3,4,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Bug Howard,WR,North Carolina,0,0,https://www.sports-reference.com/cfb/players/bug-howard-1.html,76,221,4.58,,37.5,119.0,6.95,4.14,ACC,36,3,,,,,,,,,,,,,,,,,,,,,124,1770,14.3,14,0,0,,0,124,1770,14.3,14,,,,,,,,,,,,,,,,,,2017
O.J. Howard,TE,Alabama,1,19,https://www.sports-reference.com/cfb/players/oj-howard-1.html,78,251,4.51,22.0,30.0,121.0,6.85,4.16,SEC,46,4,,,,,,,,,,,,,,,,,,,,,114,1726,15.1,7,0,0,,0,114,1726,15.1,7,,,,,,,,,,,,,,,,,,2017
Marlon Humphrey,CB,Alabama,1,16,https://www.sports-reference.com/cfb/players/marlon-humphrey-1.html,72,197,4.41,10.0,,125.0,6.75,,SEC,29,2,61,20,81,6.5,0.0,5,46,1,13,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Hayden Hunt,P,Colorado State,0,0,https://www.sports-reference.com/cfb/players/hayden-hunt-1.html,72,212,,,,,,,MWC,50,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,227,9948,43.8,2017
Kareem Hunt,RB,Toledo,3,86,https://www.sports-reference.com/cfb/players/kareem-hunt-1.html,70,216,4.62,18.0,36.5,119.0,,,MAC,44,4,,,,,,,,,,,,,,,,,,,,,73,555,7.6,1,782,4945,6.3,44,855,5500,6.4,45,,,,,,,,,,,,,,,,,,2017
Rushel Shell III,RB,West Virginia,0,0,https://www.sports-reference.com/cfb/players/rushel-shell-3.html,70,227,4.74,21.0,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Danny Isidora,OG,Miami (FL),5,180,https://www.sports-reference.com/cfb/players/danny-isidora-1.html,75,306,5.03,26.0,29.0,94.0,8.13,4.9,ACC,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Adoree Jackson,CB,USC,1,18,https://www.sports-reference.com/cfb/players/adoree-jackson-1.html,70,186,4.42,,36.0,122.0,,,Pac-12,39,3,113,26,139,6.0,0.0,6,67,1,28,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Eddie Jackson,S,Alabama,4,112,https://www.sports-reference.com/cfb/players/eddie-jackson-6.html,72,201,,10.0,,,,,SEC,38,4,94,32,126,7.5,1.0,9,303,3,12,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Rayshawn Jenkins,S,Miami (FL),4,113,https://www.sports-reference.com/cfb/players/rayshawn-jenkins-1.html,73,214,4.51,19.0,37.0,128.0,,,ACC,48,4,135,66,201,8.5,1.5,9,62,0,15,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Dorian Johnson,OG,Pittsburgh,4,115,https://www.sports-reference.com/cfb/players/dorian-johnson-1.html,77,300,5.27,21.0,30.0,114.0,8.39,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jadar Johnson,S,Clemson,0,0,https://www.sports-reference.com/cfb/players/jadar-johnson-1.html,72,206,4.6,19.0,33.0,119.0,6.9,4.2,ACC,41,4,68,30,98,5.5,1.0,9,144,1,9,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jaleel Johnson,DT,Iowa,4,109,https://www.sports-reference.com/cfb/players/jaleel-johnson-1.html,75,316,5.38,19.0,28.0,100.0,7.64,4.62,Big Ten,34,4,54,59,113,18.5,12.5,0,0,0,3,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
John Johnson,S,Troy,3,91,https://www.sports-reference.com/cfb/players/john-johnson-14.html,73,205,4.61,14.0,37.0,119.0,6.72,4.18,Sun Belt,38,4,,,,,,,,,,,,,,,,,,,,,81,949,11.7,4,6,18,3.0,0,87,967,11.1,4,,,,,,,,,,,,,,,,,,2017
Roderick Johnson,OT,Florida State,5,160,https://www.sports-reference.com/cfb/players/roderick-johnson-5.html,79,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Cameron Johnston,P,Ohio State,0,0,https://www.sports-reference.com/cfb/players/cameron-johnston-1.html,71,194,4.92,,,,,,Big Ten,52,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,211,9483,44.9,2017
Aaron Jones,RB,Texas-El Paso,5,182,https://www.sports-reference.com/cfb/players/aaron-jones-6.html,69,208,4.56,16.0,37.5,127.0,6.82,4.2,CUSA,35,4,,,,,,,,,,,,,,,,,,,,,71,646,9.1,7,658,4114,6.3,33,729,4760,6.5,40,,,,,,,,,,,,,,,,,,2017
D.J. Jones,DT,Akron,6,198,https://www.sports-reference.com/cfb/players/dj-jones-3.html,73,319,5.04,25.0,28.5,108.0,7.73,4.65,MAC,23,3,,,,,,,,,,,,,,,,,,,,,3,27,9.0,0,83,370,4.5,0,86,397,4.6,0,,,,,,,,,,,,,,,,,,2017
Jarron Jones,DT,Notre Dame,0,0,https://www.sports-reference.com/cfb/players/jarron-jones-1.html,78,316,5.33,22.0,20.5,,,,Ind,30,3,59,46,105,19.5,4.5,1,5,0,1,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Josh Jones,S,North Carolina State,2,61,https://www.sports-reference.com/cfb/players/josh-jones-3.html,73,220,4.41,20.0,37.5,132.0,,,ACC,37,3,139,90,229,8.5,3.5,8,71,0,17,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Nazair Jones,DT,North Carolina,3,102,https://www.sports-reference.com/cfb/players/nazair-jones-1.html,77,304,5.11,,24.5,101.0,7.93,4.63,ACC,34,3,72,74,146,22.0,5.0,2,20,0,10,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Sidney Jones,CB,Washington,2,43,https://www.sports-reference.com/cfb/players/sidney-jones-1.html,72,186,4.47,,33.5,123.0,7.02,4.28,Pac-12,40,3,105,40,145,8.5,1.0,8,147,1,21,3,70,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Victor Bolden Jr.,WR,Oregon State,0,0,https://www.sports-reference.com/cfb/players/victor-bolden-1.html,68,178,4.54,9.0,32.0,117.0,6.83,4.22,Pac-12,48,4,,,,,,,,,,,,,,,,,,,,,170,1863,11.0,7,95,727,7.7,3,265,2590,9.8,10,,,,,,,,,,,,,,,,,,2017
Bryan Cox Jr.,DE,Florida,0,0,https://www.sports-reference.com/cfb/players/bryan-cox-jr-1.html,75,265,4.89,16.0,26.5,109.0,7.36,4.46,SEC,35,4,51,48,99,20.5,10.0,0,0,0,1,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Anthony Walker Jr.,ILB,Northwestern,5,161,https://www.sports-reference.com/cfb/players/anthony-walker-1.html,73,238,4.65,23.0,30.5,116.0,7.23,4.34,Big Ten,36,3,154,122,276,38.0,7.5,4,134,1,12,6,13,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Greg Ward Jr.,WR,Houston,0,0,https://www.sports-reference.com/cfb/players/greg-ward-jr-1.html,71,186,,10.0,,,,,American,49,4,,,,,,,,,,,,,,746,1106,67.5,8704,52,26,144.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Deatrich Wise Jr.,DE,Arkansas,4,131,https://www.sports-reference.com/cfb/players/deatrich-wise-jr-1.html,77,274,4.92,22.0,33.0,124.0,,,SEC,41,4,51,61,112,23.0,16.5,0,0,0,6,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Brad Kaaya,QB,Miami (FL),6,215,https://www.sports-reference.com/cfb/players/brad-kaaya-1.html,76,214,,,,,,,ACC,38,3,,,,,,,,,,,,,,720,1188,60.6,9968,69,24,146.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Alvin Kamara,RB,Tennessee,3,67,https://www.sports-reference.com/cfb/players/alvin-kamara-1.html,70,214,4.56,15.0,39.5,131.0,,,SEC,24,2,,,,,,,,,,,,,,,,,,,,,74,683,9.2,7,210,1294,6.2,16,284,1977,7.0,23,,,,,,,,,,,,,,,,,,2017
Damontae Kazee,CB,San Diego State,5,149,https://www.sports-reference.com/cfb/players/damontae-kazee-1.html,70,184,4.54,11.0,34.0,124.0,,,MWC,53,4,171,69,240,14.5,0.0,17,214,2,29,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Keith Kelsey,ILB,Louisville,0,0,https://www.sports-reference.com/cfb/players/keith-kelsey-1.html,72,233,4.92,23.0,29.5,112.0,7.28,4.56,American,49,4,180,128,308,23.0,10.0,0,0,0,10,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Desmond King,S,Iowa,5,151,https://www.sports-reference.com/cfb/players/desmond-king-1.html,70,201,,14.0,34.0,117.0,6.67,4.18,Big Ten,53,4,174,89,263,9.5,0.0,14,231,3,33,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Kevin King,CB,Washington,2,33,https://www.sports-reference.com/cfb/players/kevin-king-5.html,75,200,4.43,11.0,39.5,,6.56,3.89,Pac-12,43,4,103,61,164,9.5,0.0,6,6,0,22,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
George Kittle,TE,Iowa,5,146,https://www.sports-reference.com/cfb/players/george-kittle-1.html,76,247,4.52,18.0,35.0,132.0,,,Big Ten,25,4,,,,,,,,,,,,,,,,,,,,,48,737,15.4,10,0,0,,0,48,737,15.4,10,,,,,,,,,,,,,,,,,,2017
DeShone Kizer,QB,Notre Dame,2,52,https://www.sports-reference.com/cfb/players/deshone-kizer-1.html,76,233,4.83,,30.5,107.0,7.4,4.53,Ind,25,2,,,,,,,,,,,,,,422,695,60.7,5805,47,19,147.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Trevor Knight,QB,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/trevor-knight-1.html,73,219,4.54,,35.5,125.0,7.04,4.14,Big 12,35,4,,,,,,,,,,,,,,193,362,53.3,2432,19,7,123.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Forrest Lamp,OG,Western Kentucky,2,38,https://www.sports-reference.com/cfb/players/forrest-lamp-1.html,76,309,5.0,34.0,27.5,111.0,7.55,4.62,Sun Belt,4,4,4,0,4,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Ashton Lampkin,CB,Oklahoma State,0,0,https://www.sports-reference.com/cfb/players/ashton-lampkin-1.html,72,189,4.52,19.0,34.5,120.0,,,Big 12,49,5,88,23,111,1.0,0.0,5,79,1,12,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jerome Lane,WR,Akron,0,0,https://www.sports-reference.com/cfb/players/jerome-lane-1.html,74,226,4.6,16.0,35.0,125.0,6.87,4.12,MAC,30,3,,,,,,,,,,,,,,,,,,,,,101,1800,17.8,14,0,0,,0,101,1800,17.8,14,,,,,,,,,,,,,,,,,,2017
Harvey Langi,ILB,BYU,0,0,https://www.sports-reference.com/cfb/players/harvey-langi-2.html,74,251,,23.0,33.0,118.0,7.0,4.32,Ind,29,3,84,53,137,11.5,6.5,2,21,0,3,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Marshon Lattimore,CB,Ohio State,1,11,https://www.sports-reference.com/cfb/players/marshon-lattimore-1.html,72,193,4.36,,38.5,132.0,,,Big Ten,16,2,34,11,45,1.0,0.0,4,61,1,11,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Carl Lawson,DE,Auburn,4,116,https://www.sports-reference.com/cfb/players/carl-lawson-2.html,74,261,4.67,35.0,33.0,114.0,7.46,4.19,SEC,30,3,35,32,67,24.5,14.5,0,0,0,0,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jeremiah Ledbetter,DT,Arkansas,6,205,https://www.sports-reference.com/cfb/players/jeremiah-ledbetter-1.html,75,280,4.84,29.0,32.5,113.0,7.55,4.56,SEC,25,2,41,63,104,15.0,7.5,0,0,0,3,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Marquel Lee,ILB,Wake Forest,5,168,https://www.sports-reference.com/cfb/players/marquel-lee-1.html,75,240,,25.0,31.0,118.0,,,ACC,46,4,143,148,291,41.0,14.5,0,0,0,2,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jordan Leggett,TE,Clemson,5,150,https://www.sports-reference.com/cfb/players/jordan-leggett-1.html,77,258,,18.0,33.0,114.0,7.12,4.33,ACC,44,4,,,,,,,,,,,,,,,,,,,,,112,1598,14.3,18,0,0,,0,112,1598,14.3,18,,,,,,,,,,,,,,,,,,2017
Mitch Leidner,QB,Minnesota,0,0,https://www.sports-reference.com/cfb/players/mitch-leidner-1.html,75,226,4.93,,34.5,123.0,6.96,4.25,Big Ten,47,4,,,,,,,,,,,,,,580,1029,56.4,7287,36,32,121.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Jourdan Lewis,CB,Michigan,3,92,https://www.sports-reference.com/cfb/players/jourdan-lewis-1.html,70,188,4.54,15.0,34.5,121.0,,,Big Ten,41,4,97,38,135,8.5,1.0,6,50,1,37,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
William Likely,CB,Maryland,0,0,https://www.sports-reference.com/cfb/players/william-likely-1.html,67,180,,15.0,,,,,ACC,43,4,174,55,229,16.5,2.0,7,170,2,29,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Sefo Liufau,QB,Colorado,0,0,https://www.sports-reference.com/cfb/players/sefo-liufau-1.html,75,232,5.08,,27.0,105.0,7.32,4.45,Pac-12,43,4,,,,,,,,,,,,,,887,1412,62.8,9746,60,35,129.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
T.J. Logan,RB,North Carolina,5,179,https://www.sports-reference.com/cfb/players/tj-logan-1.html,69,196,4.37,17.0,33.5,121.0,,,ACC,49,4,,,,,,,,,,,,,,,,,,,,,76,663,8.7,4,398,2165,5.4,19,474,2828,6.0,23,,,,,,,,,,,,,,,,,,2017
Shalom Luani,S,Washington State,7,221,https://www.sports-reference.com/cfb/players/shalom-luani-1.html,71,202,4.55,12.0,31.0,116.0,6.87,4.21,Pac-12,25,2,114,43,157,11.5,2.0,8,199,1,11,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Keevan Lucas,WR,Tulsa,0,0,https://www.sports-reference.com/cfb/players/keevan-lucas-1.html,69,192,4.55,11.0,32.5,119.0,7.23,4.43,CUSA,41,4,,,,,,,,,,,,,,,,,,,,,240,3250,13.5,32,33,230,7.0,0,273,3480,12.7,32,,,,,,,,,,,,,,,,,,2017
Marlon Mack,RB,South Florida,4,143,https://www.sports-reference.com/cfb/players/marlon-mack-1.html,71,213,4.5,15.0,35.5,125.0,,,American,36,3,,,,,,,,,,,,,,,,,,,,,65,498,7.7,1,586,3609,6.2,32,651,4107,6.3,33,,,,,,,,,,,,,,,,,,2017
Patrick Mahomes,QB,Texas Tech,1,10,https://www.sports-reference.com/cfb/players/patrick-mahomes-1.html,74,225,4.8,,30.0,114.0,6.88,4.08,Big 12,32,3,,,,,,,,,,,,,,857,1349,63.5,11252,93,29,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Josh Malone,WR,Tennessee,4,128,https://www.sports-reference.com/cfb/players/josh-malone-1.html,75,208,4.4,10.0,30.5,121.0,7.05,4.19,SEC,32,3,,,,,,,,,,,,,,,,,,,,,104,1608,15.5,14,2,11,5.5,0,106,1619,15.3,14,,,,,,,,,,,,,,,,,,2017
Damien Mama,OG,USC,0,0,https://www.sports-reference.com/cfb/players/damien-mama-1.html,75,334,5.84,,24.5,96.0,8.51,5.38,Pac-12,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Gabe Marks,WR,Washington State,0,0,https://www.sports-reference.com/cfb/players/gabe-marks-1.html,71,189,4.56,11.0,29.5,117.0,7.01,4.2,Pac-12,50,4,,,,,,,,,,,,,,,,,,,,,316,3453,10.9,37,3,3,1.0,0,319,3456,10.8,37,,,,,,,,,,,,,,,,,,2017
Joe Mathis,DE,Washington,0,0,https://www.sports-reference.com/cfb/players/joe-mathis-1.html,74,266,,24.0,,,,,Pac-12,28,4,43,35,78,15.5,9.0,0,0,0,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Arthur Maulet,CB,Memphis,0,0,https://www.sports-reference.com/cfb/players/arthur-maulet-1.html,70,189,4.62,18.0,34.5,120.0,,,American,25,2,90,19,109,7.5,4.5,4,89,1,19,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
Marcus Maye,S,Florida,2,39,https://www.sports-reference.com/cfb/players/marcus-maye-1.html,72,210,,,,,,,SEC,40,4,121,84,205,6.5,1.0,5,37,0,16,2,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017
