Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Terry Hawthorne,CB,Illinois,5,150,https://www.sports-reference.com/cfb/players/terry-hawthorne-1.html,72,195,4.44,13.0,35.5,116.0,,,Big Ten,44,4,114,48,162,12.5,1.0,6,83,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
D.J. Hayden,CB,Houston,1,12,https://www.sports-reference.com/cfb/players/dj-hayden-1.html,71,191,4.4,,,,,,CUSA,22,2,90,37,127,9.5,1.0,6,229,3,11,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Eric Herman,OG,Ohio,7,225,https://www.sports-reference.com/cfb/players/eric-herman-1.html,76,320,5.25,36.0,28.0,95.0,7.99,5.09,MAC,27,2,3,0,3,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Aaron Hester,CB,UCLA,0,0,https://www.sports-reference.com/cfb/players/aaron-hester-1.html,74,198,4.62,,29.0,112.0,7.26,4.33,Pac-10,43,4,97,34,131,6.0,0.0,5,14,0,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Jordan Hill,DT,Penn State,3,87,https://www.sports-reference.com/cfb/players/jordan-hill-2.html,73,303,5.23,28.0,22.5,103.0,7.49,4.51,Big Ten,25,2,51,72,123,16.5,8.0,1,9,0,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Gerald Hodges,OLB,Penn State,4,120,https://www.sports-reference.com/cfb/players/gerald-hodges-1.html,73,243,4.78,22.0,,119.0,,,Big Ten,41,4,123,126,249,21.0,5.5,3,63,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
DeVonte Holloman,OLB,South Carolina,6,185,https://www.sports-reference.com/cfb/players/devonte-holloman-1.html,73,243,4.76,15.0,33.0,113.0,7.3,4.26,SEC,51,4,142,65,207,15.0,2.0,7,118,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
DeAndre Hopkins,WR,Clemson,1,27,https://www.sports-reference.com/cfb/players/deandre-hopkins-1.html,73,214,4.57,15.0,36.0,115.0,,4.5,ACC,39,3,,,,,,,,,,,,,,,,,,,,,206,3020,14.7,27,,,,,206,3020,14.7,27,,,,,,,,,,,,,,,,,,2013
Dustin Hopkins,K,Florida State,6,177,https://www.sports-reference.com/cfb/players/dustin-hopkins-1.html,74,193,4.74,,33.5,116.0,,,ACC,54,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,97.6,88,112,78.6,466,,,,2013
Josh Hubner,P,Arizona State,0,0,https://www.sports-reference.com/cfb/players/josh-hubner-1.html,76,232,5.06,13.0,,,,,Pac-12,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,5013,44.0,2013
Margus Hunt,DE,SMU,2,53,https://www.sports-reference.com/cfb/players/margus-hunt-1.html,80,277,4.62,38.0,34.5,121.0,7.07,4.51,CUSA,53,4,60,52,112,28.0,16.5,1,9,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Justin Hunter,WR,Tennessee,2,34,https://www.sports-reference.com/cfb/players/justin-hunter-1.html,76,196,4.44,,39.5,136.0,,4.33,SEC,28,3,,,,,,,,,,,,,,,,,,,,,106,1812,17.1,18,,,,,106,1812,17.1,18,,,,,,,,,,,,,,,,,,2013
Micah Hyde,CB,Iowa,5,159,https://www.sports-reference.com/cfb/players/micah-hyde-1.html,72,197,4.56,12.0,33.0,121.0,6.78,4.2,Big Ten,51,4,155,85,240,5.5,0.0,8,142,2,15,0,9,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Luke Ingram,LS,Hawaii,0,0,https://www.sports-reference.com/cfb/players/luke-ingram-1.html,77,258,5.05,24.0,,106.0,,,WAC,27,2,4,1,5,0.0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Mike James,RB,Miami (FL),6,189,https://www.sports-reference.com/cfb/players/mike-james-1.html,70,223,4.53,28.0,35.0,115.0,,4.62,ACC,50,4,,,,,,,,,,,,,,,,,,,,,67,585,8.7,5,304,1340,4.4,17,371,1925,5.2,22,,,,,,,,,,,,,,,,,,2013
Jawan Jamison,RB,Rutgers,7,228,https://www.sports-reference.com/cfb/players/jawan-jamison-1.html,67,203,4.68,20.0,29.0,110.0,,,Big East,25,2,,,,,,,,,,,,,,,,,,,,,36,385,10.7,2,486,1972,4.1,13,522,2357,4.5,15,,,,,,,,,,,,,,,,,,2013
Stefphon Jefferson,RB,Nevada,0,0,https://www.sports-reference.com/cfb/players/stefphon-jefferson-1.html,70,213,4.68,15.0,31.0,117.0,6.97,4.44,WAC,33,3,,,,,,,,,,,,,,,,,,,,,29,218,7.5,1,448,2338,5.2,30,477,2556,5.4,31,,,,,,,,,,,,,,,,,,2013
D.C. Jefferson,TE,Rutgers,7,219,https://www.sports-reference.com/cfb/players/dc-jefferson-1.html,78,255,4.97,3.0,,,,,Big East,50,4,,,,,,,,,,,,,,,,,,,,,47,560,11.9,2,,,,,47,560,11.9,2,,,,,,,,,,,,,,,,,,2013
Tony Jefferson,S,Oklahoma,0,0,https://www.sports-reference.com/cfb/players/tony-jefferson-1.html,71,213,4.75,16.0,,,,,Big 12,40,3,181,77,258,18.0,7.0,8,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Brandon Jenkins,DE,Florida State,5,162,https://www.sports-reference.com/cfb/players/brandon-jenkins-2.html,74,251,5.07,18.0,,,,,ACC,39,3,81,38,119,37.5,22.5,,,,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Jelani Jenkins,ILB,Florida,4,104,https://www.sports-reference.com/cfb/players/jelani-jenkins-1.html,72,243,4.65,27.0,,,,,SEC,36,4,109,73,182,16.5,6.0,3,136,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
John Jenkins,DT,Georgia,3,82,https://www.sports-reference.com/cfb/players/john-jenkins-4.html,76,346,5.21,30.0,,,,,Big East,42,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,421,9.6,0,5,53,10.6,,,,,,,,,,,2013
Luke Joeckel,OT,Texas A&M,1,2,https://www.sports-reference.com/cfb/players/luke-joeckel-1.html,78,306,5.3,27.0,28.5,106.0,7.4,4.68,Big 12,13,1,1,0,1,0.0,0.0,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Darius Johnson,WR,SMU,0,0,https://www.sports-reference.com/cfb/players/darius-johnson-2.html,69,179,4.6,6.0,32.0,109.0,,4.53,CUSA,42,4,,,,,,,,,,,,,,,,,,,,,232,2854,12.3,20,1,1,1.0,0,233,2855,12.3,20,,,,,,,,,,,,,,,,,,2013
Josh Johnson,CB,Purdue,0,0,https://www.sports-reference.com/cfb/players/josh-johnson-3.html,69,199,4.65,16.0,35.0,114.0,6.99,4.25,Big Ten,49,4,151,35,186,8.5,2.0,6,87,1,15,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Keelan Johnson,S,Arizona State,0,0,https://www.sports-reference.com/cfb/players/keelan-johnson-1.html,72,209,4.54,12.0,36.5,125.0,6.77,4.07,Pac-10,49,4,117,52,169,3.5,1.0,8,39,0,3,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Nico Johnson,ILB,Alabama,4,99,https://www.sports-reference.com/cfb/players/nico-johnson-1.html,74,248,4.73,,,,,,SEC,38,3,87,76,163,16.5,2.0,2,2,0,6,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Abry Jones,DT,Georgia,0,0,https://www.sports-reference.com/cfb/players/abry-jones-1.html,75,313,5.06,30.0,26.5,101.0,,,SEC,39,3,52,55,107,13.5,5.0,,,,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Barrett Jones,C,Alabama,4,113,https://www.sports-reference.com/cfb/players/barrett-jones-1.html,76,306,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Chris Jones,DT,Bowling Green,6,198,https://www.sports-reference.com/cfb/players/chris-jones-7.html,74,302,5.33,30.0,,,7.34,4.44,Big 12,3,1,0,1,1,0.5,0.0,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Datone Jones,DE,UCLA,1,26,https://www.sports-reference.com/cfb/players/datone-jones-1.html,76,283,4.8,29.0,31.5,112.0,7.32,4.32,Pac-10,51,4,90,58,148,36.5,12.5,0,0,0,5,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Jarvis Jones,OLB,Georgia,1,17,https://www.sports-reference.com/cfb/players/jarvis-jones-1.html,74,245,4.74,,,,,,Pac-10,34,3,91,64,155,44.0,28.0,1,21,0,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Landry Jones,QB,Oklahoma,4,115,https://www.sports-reference.com/cfb/players/landry-jones-1.html,76,225,5.11,,31.0,115.0,7.12,4.3,Big 12,53,4,,,,,,,,,,,,,,1388,2183,63.6,16646,123,52,141.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Dion Jordan,OLB,Oregon,1,3,https://www.sports-reference.com/cfb/players/dion-jordan-1.html,78,248,4.54,,32.5,122.0,7.02,4.35,Pac-10,33,3,73,48,121,29.0,14.5,,,,2,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Nick Kasa,TE,Colorado,6,172,https://www.sports-reference.com/cfb/players/nick-kasa-1.html,78,269,4.71,22.0,31.5,113.0,,,Big 12,39,4,19,10,29,2.0,1.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Travis Kelce,TE,Cincinnati,3,63,https://www.sports-reference.com/cfb/players/travis-kelce-1.html,77,255,4.63,,,,,,Big East,35,3,,,,,,,,,,,,,,,,,,,,,59,875,14.8,10,8,47,5.9,2,67,922,13.8,12,,,,,,,,,,,,,,,,,,2013
Tavarres King,WR,Georgia,5,161,https://www.sports-reference.com/cfb/players/tavarres-king-1.html,72,189,4.47,11.0,36.5,123.0,6.91,4.33,SEC,56,5,,,,,,,,,,,,,,,,,,,,,136,2602,19.1,21,3,5,1.7,0,139,2607,18.8,21,,,,,,,,,,,,,,,,,,2013
A.J. Klein,ILB,Iowa State,5,148,https://www.sports-reference.com/cfb/players/aj-klein-1.html,73,250,4.66,20.0,,113.0,,,Big 12,51,4,181,180,361,20.0,3.0,5,265,4,7,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Collin Klein,QB,Kansas State,0,0,https://www.sports-reference.com/cfb/players/collin-klein-1.html,77,226,4.78,,29.0,111.0,7.17,4.4,Big 12,48,4,,,,,,,,,,,,,,370,604,61.3,4724,30,15,138.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Jake Knott,OLB,Iowa State,0,0,https://www.sports-reference.com/cfb/players/jake-knott-1.html,74,243,4.84,,,,,,Big 12,47,4,223,124,347,18.0,1.5,8,60,0,8,4,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Scott Kovanda,P,Ball State,0,0,https://www.sports-reference.com/cfb/players/scott-kovanda-1.html,74,207,4.84,,,,,,MAC,49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,9381,41.0,2013
Joe Kruger,DE,Utah,7,212,https://www.sports-reference.com/cfb/players/joe-kruger-1.html,78,269,4.83,24.0,34.0,117.0,7.17,4.46,MWC,37,3,39,30,69,14.0,9.0,1,24,1,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Eddie Lacy,RB,Alabama,2,61,https://www.sports-reference.com/cfb/players/eddie-lacy-1.html,71,231,4.55,,,,,,SEC,38,3,,,,,,,,,,,,,,,,,,,,,35,338,9.7,2,355,2402,6.8,30,390,2740,7.0,32,,,,,,,,,,,,,,,,,,2013
Marcus Lattimore,RB,South Carolina,4,131,https://www.sports-reference.com/cfb/players/marcus-lattimore-1.html,71,221,4.65,,,,,,SEC,29,3,,,,,,,,,,,,,,,,,,,,,74,767,10.4,3,555,2677,4.8,38,629,3444,5.5,41,,,,,,,,,,,,,,,,,,2013
Alec Lemon,WR,Syracuse,0,0,https://www.sports-reference.com/cfb/players/alec-lemon-1.html,73,202,4.59,7.0,32.0,112.0,7.04,4.29,Big East,47,4,,,,,,,,,,,,,,,,,,,,,201,2596,12.9,18,6,12,2.0,1,207,2608,12.6,19,,,,,,,,,,,,,,,,,,2013
Corey Lemonier,DE,Auburn,3,88,https://www.sports-reference.com/cfb/players/corey-lemonier-1.html,75,255,4.6,27.0,33.0,119.0,7.14,4.4,SEC,27,2,57,41,98,24.0,17.0,0,0,0,1,1,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Robert Lester,S,Alabama,0,0,https://www.sports-reference.com/cfb/players/robert-lester-1.html,73,220,4.66,,33.5,117.0,,,SEC,48,4,81,66,147,6.5,2.5,14,183,0,7,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Kapron Lewis-Moore,DT,Notre Dame,6,200,https://www.sports-reference.com/cfb/players/kapron-lewis-moore-1.html,76,298,4.95,,,,,,Ind,32,3,79,101,180,22.0,12.0,0,0,0,4,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Zach Line,FB,SMU,0,0,https://www.sports-reference.com/cfb/players/zach-line-1.html,72,232,4.77,26.0,30.5,111.0,,,CUSA,50,4,,,,,,,,,,,,,,,,,,,,,75,599,8.0,0,778,4185,5.4,47,853,4784,5.6,47,,,,,,,,,,,,,,,,,,2013
Jeff Locke,P,UCLA,5,155,https://www.sports-reference.com/cfb/players/jeff-locke-1.html,73,209,4.82,,,,,,Pac-10,53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,66.7,2,3,66.7,12,275,12163,44.2,2013
Bennie Logan,DT,LSU,3,67,https://www.sports-reference.com/cfb/players/bennie-logan-1.html,74,309,5.08,30.0,25.0,104.0,7.53,4.67,SEC,17,2,38,69,107,12.5,5.0,0,0,0,4,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
John Lotulelei,OLB,UNLV,0,0,https://www.sports-reference.com/cfb/players/john-lotulelei-1.html,71,233,4.84,25.0,35.5,117.0,6.91,4.3,MWC,25,2,83,97,180,4.5,0.0,1,4,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Star Lotulelei,DT,Utah,1,14,https://www.sports-reference.com/cfb/players/star-lotulelei-1.html,74,311,5.14,,,,,,MWC,26,2,48,59,107,21.5,7.0,0,0,0,4,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Philip Lutzenkirchen,TE,Auburn,0,0,https://www.sports-reference.com/cfb/players/philip-lutzenkirchen-1.html,75,258,4.94,21.0,30.5,112.0,7.15,4.35,SEC,44,4,,,,,,,,,,,,,,,,,,,,,59,628,10.6,14,,,,,59,628,10.6,14,,,,,,,,,,,,,,,,,,2013
Brandon Magee,OLB,Arizona State,0,0,https://www.sports-reference.com/cfb/players/brandon-magee-1.html,71,223,4.74,,,114.0,,,Pac-10,44,4,157,74,231,24.5,10.0,3,56,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Brett Maher,K,Nebraska,0,0,https://www.sports-reference.com/cfb/players/brett-maher-1.html,72,186,4.89,,,,,,Big Ten,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,99.0,39,50,78.0,219,120,5178,43.2,2013
E.J. Manuel,QB,Florida State,1,16,https://www.sports-reference.com/cfb/players/ej-manuel-1.html,77,237,4.65,,34.0,118.0,7.08,4.21,ACC,43,4,,,,,,,,,,,,,,600,897,66.9,7741,47,28,150.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Stansly Maponga,DE,TCU,5,153,https://www.sports-reference.com/cfb/players/stansly-maponga-1.html,74,256,4.78,30.0,,,,,MWC,25,2,63,50,113,23.0,15.5,0,0,0,3,2,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Michael Mauti,OLB,Penn State,7,213,https://www.sports-reference.com/cfb/players/michael-mauti-1.html,74,243,4.83,28.0,,,,,Big Ten,26,3,91,92,183,12.5,4.5,4,125,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Onterio McCalebb,RB,Auburn,0,0,https://www.sports-reference.com/cfb/players/onterio-mccalebb-1.html,70,168,4.34,,34.0,121.0,,,SEC,50,4,,,,,,,,,,,,,,,,,,,,,63,620,9.8,3,406,2586,6.4,24,469,3206,6.8,27,,,,,,,,,,,,,,,,,,2013
Lerentee McCray,OLB,Florida,0,0,https://www.sports-reference.com/cfb/players/lerentee-mccray-1.html,74,250,4.74,,,,,,SEC,42,5,40,25,65,12.5,4.5,1,25,0,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
T.J. McDonald,S,USC,3,71,https://www.sports-reference.com/cfb/players/tj-mcdonald-1.html,74,219,4.59,19.0,40.0,131.0,6.89,4.2,Pac-10,50,4,151,124,275,12.0,2.0,8,57,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Vance McDonald,TE,Rice,2,55,https://www.sports-reference.com/cfb/players/vance-mcdonald-1.html,76,267,4.69,31.0,33.5,119.0,7.08,4.53,CUSA,42,4,,,,,,,,,,,,,,,,,,,,,119,1504,12.6,15,7,52,7.4,0,126,1556,12.3,15,,,,,,,,,,,,,,,,,,2013
Leon McFadden,CB,San Diego State,3,68,https://www.sports-reference.com/cfb/players/leon-mcfadden-1.html,70,193,4.54,10.0,34.5,119.0,6.81,4.27,MWC,51,4,136,52,188,13.0,3.0,8,186,2,23,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Brandon McGee,CB,Miami (FL),5,149,https://www.sports-reference.com/cfb/players/brandon-mcgee-1.html,71,193,4.4,14.0,33.5,119.0,6.71,4.18,ACC,45,4,70,39,109,6.5,2.0,3,41,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Stacy McGee,DT,Oklahoma,6,205,https://www.sports-reference.com/cfb/players/stacy-mcgee-1.html,75,308,4.98,,,,,,Big 12,28,3,29,34,63,9.5,2.5,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Christine Michael,RB,Texas A&M,2,62,https://www.sports-reference.com/cfb/players/christine-michael-1.html,70,220,4.54,27.0,43.0,125.0,6.69,4.02,Big 12,40,4,,,,,,,,,,,,,,,,,,,,,44,323,7.3,1,529,2791,5.3,34,573,3114,5.4,35,,,,,,,,,,,,,,,,,,2013
Stephane Milhim,OG,Massachusetts,0,0,https://www.sports-reference.com/cfb/players/stephane-milhim-1.html,76,314,5.14,,28.5,104.0,,4.87,MAC,0,0,3,0,3,0.0,0.0,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Dee Milliner,CB,Alabama,1,9,https://www.sports-reference.com/cfb/players/demarcus-milliner-1.html,72,201,4.37,,36.0,122.0,6.95,4.32,SEC,26,2,89,47,136,9.0,1.5,6,107,,41,1,17,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Barkevious Mingo,OLB,LSU,1,6,https://www.sports-reference.com/cfb/players/barkevious-mingo-1.html,76,241,4.58,,37.0,128.0,6.84,4.39,SEC,27,2,60,59,119,29.0,15.0,0,0,0,11,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Kevin Minter,ILB,LSU,2,45,https://www.sports-reference.com/cfb/players/kevin-minter-1.html,72,246,4.81,25.0,33.0,119.0,,,SEC,37,3,81,125,206,18.5,5.0,1,4,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
T.J. Moe,WR,Missouri,0,0,https://www.sports-reference.com/cfb/players/tj-moe-1.html,71,204,4.74,26.0,36.0,120.0,6.53,3.96,Big 12,47,4,,,,,,,,,,,,,,,,,,,,,188,2101,11.2,11,30,168,5.6,1,218,2269,10.4,12,,,,,,,,,,,,,,,,,,2013
Sam Montgomery,DE,LSU,3,95,https://www.sports-reference.com/cfb/players/sam-montgomery-1.html,75,262,4.81,,34.5,114.0,7.18,4.51,SEC,19,2,47,57,104,32.5,19.0,0,0,0,2,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Nick Moody,OLB,Florida State,6,180,https://www.sports-reference.com/cfb/players/nick-moody-1.html,73,236,4.71,17.0,,118.0,,,ACC,34,3,89,66,155,6.0,2.0,1,96,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Damontre Moore,DE,Texas A&M,3,81,https://www.sports-reference.com/cfb/players/damontre-moore-1.html,76,250,4.95,12.0,35.5,122.0,,,Big 12,25,2,116,81,197,45.0,26.5,1,8,0,3,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Sio Moore,OLB,Connecticut,3,66,https://www.sports-reference.com/cfb/players/sio-moore-1.html,73,245,4.65,29.0,38.0,127.0,7.49,4.31,Big East,29,3,174,100,274,44.0,16.0,4,11,0,16,3,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Zeke Motta,S,Notre Dame,7,244,https://www.sports-reference.com/cfb/players/zeke-motta-1.html,74,213,4.75,11.0,35.5,126.0,6.75,4.16,Ind,38,3,92,87,179,4.0,0.5,2,0,0,6,1,29,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Ryan Nassib,QB,Syracuse,4,110,https://www.sports-reference.com/cfb/players/ryan-nassib-1.html,74,227,5.06,,28.5,105.0,7.34,4.53,Big East,47,4,,,,,,,,,,,,,,791,1312,60.3,9190,70,28,132.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Alec Ogletree,OLB,Georgia,1,30,https://www.sports-reference.com/cfb/players/alec-ogletree-1.html,74,242,4.7,20.0,33.5,122.0,7.16,4.39,SEC,30,3,130,67,197,20.0,6.0,1,0,0,3,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Alex Okafor,DE,Texas,4,103,https://www.sports-reference.com/cfb/players/alex-okafor-1.html,76,264,4.78,21.0,,,,,Big 12,39,3,88,62,150,34.0,23.0,,,,4,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Ryan Otten,TE,San Jose State,0,0,https://www.sports-reference.com/cfb/players/ryan-otten-1.html,77,230,4.69,,,,,,WAC,42,4,,,,,,,,,,,,,,,,,,,,,126,1760,14.0,12,,,,,126,1760,14.0,12,,,,,,,,,,,,,,,,,,2013
Chris Pantale,TE,Boston Col.,0,0,https://www.sports-reference.com/cfb/players/chris-pantale-1.html,77,254,4.99,17.0,33.5,110.0,7.48,4.5,ACC,46,4,,,,,,,,,,,,,,,,,,,,,98,986,10.1,7,,,,,98,986,10.1,7,,,,,,,,,,,,,,,,,,2013
Cordarrelle Patterson,WR,Tennessee,1,29,https://www.sports-reference.com/cfb/players/cordarrelle-patterson-1.html,74,216,4.42,,37.0,128.0,,,SEC,12,1,,,,,,,,,,,,,,,,,,,,,46,778,16.9,5,25,308,12.3,3,71,1086,15.3,8,,,,,,,,,,,,,,,,,,2013
Quinton Patton,WR,Louisiana Tech,4,128,https://www.sports-reference.com/cfb/players/quinton-patton-1.html,72,204,4.53,8.0,33.0,118.0,6.91,4.01,WAC,25,2,,,,,,,,,,,,,,,,,,,,,183,2594,14.2,24,11,37,3.4,0,194,2631,13.6,24,,,,,,,,,,,,,,,,,,2013
Sean Porter,OLB,Texas A&M,4,118,https://www.sports-reference.com/cfb/players/sean-porter-1.html,73,229,4.75,22.0,35.0,119.0,,,Big 12,52,4,148,113,261,34.5,14.5,1,16,0,8,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Jordan Poyer,CB,Oregon State,7,218,https://www.sports-reference.com/cfb/players/jordan-poyer-1.html,72,191,4.54,8.0,30.5,118.0,6.87,4.18,Pac-10,49,4,98,55,153,7.0,3.0,13,243,3,16,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Lonnie Pryor,FB,Florida State,0,0,https://www.sports-reference.com/cfb/players/lonnie-pryor-1.html,71,227,4.7,17.0,30.0,114.0,7.28,4.55,ACC,54,4,,,,,,,,,,,,,,,,,,,,,41,379,9.2,5,124,718,5.8,18,165,1097,6.6,23,,,,,,,,,,,,,,,,,,2013
Justin Pugh,OT,Syracuse,1,19,https://www.sports-reference.com/cfb/players/justin-pugh-1.html,76,307,5.12,,28.5,103.0,7.45,4.63,Big East,12,1,1,1,2,0.0,0.0,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Bacarri Rambo,S,Georgia,6,191,https://www.sports-reference.com/cfb/players/bacarri-rambo-1.html,72,211,4.56,17.0,,,,,SEC,47,4,159,76,235,7.0,1.0,16,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
Joseph Randle,RB,Oklahoma State,5,151,https://www.sports-reference.com/cfb/players/joseph-randle-1.html,72,204,4.63,,35.0,123.0,,,Big 12,39,3,,,,,,,,,,,,,,,,,,,,,108,917,8.5,3,564,3085,5.5,40,672,4002,6.0,43,,,,,,,,,,,,,,,,,,2013
Kevin Reddick,ILB,North Carolina,0,0,https://www.sports-reference.com/cfb/players/kevin-reddick-1.html,73,243,4.72,23.0,,113.0,,,ACC,38,3,163,112,275,36.0,8.5,2,22,1,11,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
