Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Ezekiel Elliott,RB,Ohio State,1,4,https://www.sports-reference.com/cfb/players/ezekiel-elliott-1.html,72,225,4.47,,32.5,118.0,,,Big Ten,35,3,,,,,,,,,,,,,,,,,,,,,58,449,7.7,1,592,3961,6.7,43,650,4410,6.8,44,,,,,,,,,,,,,,,,,,2016
Tyler Ervin,RB,San Jose State,4,119,https://www.sports-reference.com/cfb/players/tyler-ervin-1.html,70,192,4.41,17.0,39.0,130.0,,,WAC,47,5,,,,,,,,,,,,,,,,,,,,,87,783,9.0,4,528,2803,5.3,19,615,3586,5.8,23,,,,,,,,,,,,,,,,,,2016
Kyler Fackrell,OLB,Utah State,3,88,https://www.sports-reference.com/cfb/players/kyler-fackrell-1.html,77,245,4.72,15.0,34.5,121.0,,,WAC,41,4,104,149,253,36.0,13.0,4,125,1,1,5,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Ka'Imi Fairbairn,K,UCLA,0,0,https://www.sports-reference.com/cfb/players/kaimi-fairbairn-1.html,71,183,4.96,,,,,,Pac-12,53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,97.7,68,89,76.4,413,0,0,,2016
Jason Fanaika,DE,Utah,0,0,https://www.sports-reference.com/cfb/players/jason-fanaika-3.html,74,271,4.92,23.0,35.5,113.0,7.06,4.39,Pac-12,24,2,65,40,105,20.0,9.0,1,3,0,4,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Travis Feeney,OLB,Washington,6,220,https://www.sports-reference.com/cfb/players/travis-feeney-1.html,76,230,4.5,,40.0,130.0,7.2,4.42,Pac-12,51,4,168,80,248,33.5,15.5,4,148,1,11,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Josh Ferguson,RB,Illinois,0,0,https://www.sports-reference.com/cfb/players/josh-ferguson-3.html,69,198,4.48,21.0,34.5,120.0,,,Big Ten,47,5,,,,,,,,,,,,,,,,,,,,,168,1507,9.0,8,505,2586,5.1,18,673,4093,6.1,26,,,,,,,,,,,,,,,,,,2016
Leonard Floyd,OLB,Georgia,1,9,https://www.sports-reference.com/cfb/players/leonard-floyd-1.html,78,244,4.6,,39.5,127.0,,,SEC,37,3,90,92,182,26.5,17.0,0,0,0,4,2,96,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Josh Forrest,ILB,Kentucky,6,190,https://www.sports-reference.com/cfb/players/josh-forrest-1.html,75,249,4.91,11.0,30.5,118.0,,,SEC,34,3,118,114,232,16.0,4.5,5,152,2,7,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
D.J. Foster,WR,Arizona State,0,0,https://www.sports-reference.com/cfb/players/dj-foster-1.html,70,193,4.57,14.0,35.5,117.0,6.75,4.07,Pac-12,53,4,,,,,,,,,,,,,,,,,,,,,222,2458,11.1,14,444,2355,5.3,18,666,4813,7.2,32,,,,,,,,,,,,,,,,,,2016
Kavon Frazier,S,Central Michigan,6,212,https://www.sports-reference.com/cfb/players/kavon-frazier-1.html,72,217,4.53,18.0,,,,,MAC,49,4,144,89,233,4.5,0.0,5,79,1,13,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Kris Frost,OLB,Auburn,0,0,https://www.sports-reference.com/cfb/players/kris-frost-1.html,74,240,4.97,,29.0,113.0,,,SEC,40,3,130,116,246,18.0,3.5,3,6,0,7,2,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Kendall Fuller,CB,Virginia Tech,3,84,https://www.sports-reference.com/cfb/players/kendall-fuller-1.html,71,187,4.48,15.0,,,,,ACC,29,3,73,46,119,8.0,3.5,8,48,1,25,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Will Fuller,WR,Notre Dame,1,21,https://www.sports-reference.com/cfb/players/william-fuller-2.html,72,186,4.32,10.0,33.5,126.0,6.93,4.27,Ind,32,3,,,,,,,,,,,,,,,,,,,,,144,2512,17.4,30,2,8,4.0,0,146,2520,17.3,30,,,,,,,,,,,,,,,,,,2016
Joshua Garnett,OG,Stanford,1,28,https://www.sports-reference.com/cfb/players/joshua-garnett-1.html,76,312,5.32,30.0,29.0,99.0,7.62,4.64,Pac-12,2,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Keyarris Garrett,WR,Tulsa,0,0,https://www.sports-reference.com/cfb/players/keyarris-garrett-1.html,75,220,4.53,14.0,36.5,128.0,7.3,4.33,CUSA,46,5,,,,,,,,,,,,,,,,,,,,,219,3209,14.7,22,0,0,,0,219,3209,14.7,22,,,,,,,,,,,,,,,,,,2016
Graham Glasgow,C,Michigan,3,95,https://www.sports-reference.com/cfb/players/graham-glasgow-1.html,78,307,5.13,23.0,25.0,106.0,7.63,4.63,Big Ten,5,3,8,4,12,4.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Jared Goff,QB,California,1,1,https://www.sports-reference.com/cfb/players/jared-goff-1.html,76,215,4.82,,27.0,110.0,7.17,4.47,Pac-12,37,3,,,,,,,,,,,,,,977,1569,62.3,12195,96,30,143.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
B.J. Goodson,OLB,Clemson,4,109,https://www.sports-reference.com/cfb/players/bj-goodson-1.html,73,242,4.69,30.0,34.5,118.0,7.05,4.51,ACC,28,3,77,61,138,17.5,6.5,2,1,0,3,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Adam Gotsis,DT,Georgia Tech,2,63,https://www.sports-reference.com/cfb/players/adam-gotsis-1.html,76,287,4.88,,,,,,ACC,32,3,67,38,105,26.0,11.5,2,2,0,4,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
T.J. Green,S,Clemson,2,57,https://www.sports-reference.com/cfb/players/tj-green-1.html,74,209,4.34,13.0,35.5,129.0,,,ACC,31,3,84,34,118,5.5,1.0,1,-3,0,3,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Darrell Greene,OG,San Diego State,0,0,https://www.sports-reference.com/cfb/players/darrell-greene-1.html,75,321,5.2,28.0,21.5,98.0,8.07,4.98,MWC,3,2,3,0,3,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
David Grinnage,TE,North Carolina State,0,0,https://www.sports-reference.com/cfb/players/david-grinnage-1.html,77,248,4.9,,29.5,106.0,,,ACC,31,3,,,,,,,,,,,,,,,,,,,,,67,798,11.9,9,0,0,,0,67,798,11.9,9,,,,,,,,,,,,,,,,,,2016
Glenn Gronkowski,FB,Kansas State,0,0,https://www.sports-reference.com/cfb/players/glenn-gronkowski-1.html,74,239,4.71,17.0,33.0,120.0,7.1,4.45,Big 12,23,3,,,,,,,,,,,,,,,,,,,,,15,369,24.6,5,16,51,3.2,1,31,420,13.5,6,,,,,,,,,,,,,,,,,,2016
Christian Hackenberg,QB,Penn State,2,51,https://www.sports-reference.com/cfb/players/christian-hackenberg-1.html,76,223,4.78,,31.0,114.0,7.04,4.33,Big Ten,38,3,,,,,,,,,,,,,,693,1235,56.1,8457,48,31,121.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Tom Hackett,P,Utah,0,0,https://www.sports-reference.com/cfb/players/tom-hackett-1.html,70,198,4.86,,,,,,Pac-12,47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,242,10933,45.2,2016
De'Vante Harris,CB,Texas A&M,0,0,https://www.sports-reference.com/cfb/players/devante-harris-1.html,71,176,4.56,,38.5,124.0,6.82,4.06,SEC,45,4,116,49,165,7.5,0.0,5,70,1,21,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Jerald Hawkins,OT,LSU,4,123,https://www.sports-reference.com/cfb/players/jerald-hawkins-1.html,78,305,5.23,23.0,23.5,100.0,8.19,4.89,SEC,1,1,,,,,,,,,,,,,,,,,,,,,1,2,2.0,0,0,0,,0,1,2,2.0,0,,,,,,,,,,,,,,,,,,2016
Joel Heath,DT,Michigan State,0,0,https://www.sports-reference.com/cfb/players/joel-heath-1.html,77,293,5.02,26.0,33.0,113.0,7.44,4.52,Big Ten,26,3,24,36,60,11.0,4.5,0,0,0,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Derrick Henry,RB,Alabama,2,45,https://www.sports-reference.com/cfb/players/derrick-henry-2.html,75,247,4.54,22.0,37.0,130.0,7.2,4.38,SEC,39,3,,,,,,,,,,,,,,,,,,,,,17,285,16.8,3,602,3591,6.0,42,619,3876,6.3,45,,,,,,,,,,,,,,,,,,2016
Hunter Henry,TE,Arkansas,2,35,https://www.sports-reference.com/cfb/players/hunter-henry-1.html,77,250,4.79,13.0,,,,,SEC,35,3,,,,,,,,,,,,,,,,,,,,,116,1661,14.3,9,0,0,,0,116,1661,14.3,9,,,,,,,,,,,,,,,,,,2016
Willie Henry,DT,Michigan,4,132,https://www.sports-reference.com/cfb/players/willie-henry-1.html,75,303,5.0,28.0,30.5,110.0,7.57,4.53,Big Ten,31,3,40,45,85,18.0,9.5,1,7,1,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Quayvon Hicks,FB,Georgia,0,0,https://www.sports-reference.com/cfb/players/quayvon-hicks-1.html,73,259,4.82,,,,,,SEC,20,3,,,,,,,,,,,,,,,,,,,,,12,132,11.0,0,23,166,7.2,3,35,298,8.5,3,,,,,,,,,,,,,,,,,,2016
Tyler Higbee,TE,Western Kentucky,4,110,https://www.sports-reference.com/cfb/players/tyler-higbee-1.html,78,249,4.77,,,,,,Sun Belt,31,4,,,,,,,,,,,,,,,,,,,,,68,1054,15.5,14,0,0,,0,68,1054,15.5,14,,,,,,,,,,,,,,,,,,2016
Rashard Higgins,WR,Colorado State,5,172,https://www.sports-reference.com/cfb/players/rashard-higgins-1.html,73,196,4.64,13.0,32.0,116.0,,,MWC,38,3,,,,,,,,,,,,,,,,,,,,,238,3648,15.3,31,2,21,10.5,0,240,3669,15.3,31,,,,,,,,,,,,,,,,,,2016
Kevin Hogan,QB,Stanford,5,162,https://www.sports-reference.com/cfb/players/kevin-hogan-2.html,75,218,4.78,,32.5,113.0,6.9,4.31,Pac-12,51,4,,,,,,,,,,,,,,727,1103,65.9,9385,75,29,154.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Johnny Holton,WR,Cincinnati,0,0,https://www.sports-reference.com/cfb/players/johnny-holton-1.html,73,190,4.54,8.0,31.5,123.0,,,American,20,2,,,,,,,,,,,,,,,,,,,,,46,892,19.4,10,0,0,,0,46,892,19.4,10,,,,,,,,,,,,,,,,,,2016
Austin Hooper,TE,Stanford,3,81,https://www.sports-reference.com/cfb/players/austin-hooper-1.html,76,254,4.72,19.0,33.0,117.0,7.0,4.32,Pac-12,24,2,,,,,,,,,,,,,,,,,,,,,74,937,12.7,8,0,0,,0,74,937,12.7,8,,,,,,,,,,,,,,,,,,2016
Jordan Howard,RB,Indiana,5,150,https://www.sports-reference.com/cfb/players/jordan-howard-1.html,72,230,4.57,16.0,34.0,122.0,,,CUSA,32,3,,,,,,,,,,,,,,,,,,,,,11,106,9.6,1,196,1213,6.2,9,207,1319,6.4,10,,,,,,,,,,,,,,,,,,2016
Xavien Howard,CB,Baylor,2,38,https://www.sports-reference.com/cfb/players/xavien-howard-1.html,72,201,4.58,11.0,33.0,122.0,7.18,4.15,Big 12,29,3,84,14,98,5.5,1.5,10,121,0,23,1,30,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Germain Ifedi,OT,Texas A&M,1,31,https://www.sports-reference.com/cfb/players/germain-ifedi-1.html,78,324,5.27,24.0,32.5,109.0,,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Vernon Hargreaves III,CB,Florida,1,11,https://www.sports-reference.com/cfb/players/vernon-hargreaves-iii-1.html,70,204,4.5,15.0,39.0,130.0,,3.98,SEC,36,3,81,40,121,3.0,0.0,10,191,0,27,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
William Jackson III,CB,Houston,1,24,https://www.sports-reference.com/cfb/players/william-jackson-iii-1.html,72,189,4.37,10.0,,116.0,,,American,12,1,34,9,43,1.5,0.0,5,110,2,23,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Scooby Wright III,ILB,Arizona,7,250,https://www.sports-reference.com/cfb/players/scooby-wright-1.html,72,239,4.9,22.0,31.0,113.0,,4.47,Pac-12,30,3,159,111,270,43.5,17.0,1,13,0,1,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Matt Ioannidis,DT,Temple,5,152,https://www.sports-reference.com/cfb/players/matt-ioannidis-1.html,75,299,5.03,32.0,28.0,108.0,7.78,4.71,Big East,36,3,76,39,115,30.0,10.0,0,0,0,8,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Myles Jack,OLB,UCLA,2,36,https://www.sports-reference.com/cfb/players/myles-jack-1.html,73,245,4.56,19.0,,,,,Pac-12,29,3,117,61,178,15.0,1.0,4,111,1,19,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Branden Jackson,DE,Texas Tech,0,0,https://www.sports-reference.com/cfb/players/branden-jackson-1.html,76,273,5.06,20.0,31.5,113.0,7.4,4.77,Big 12,34,3,95,40,135,22.5,9.0,0,0,0,7,3,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Dominick Jackson,OT,Alabama,0,0,https://www.sports-reference.com/cfb/players/dominick-jackson-1.html,77,313,5.38,20.0,26.0,97.0,,,SEC,2,2,4,1,5,1.0,0.0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Andy Janovich,FB,Nebraska,6,176,https://www.sports-reference.com/cfb/players/andy-janovich-1.html,73,238,4.81,30.0,34.0,119.0,7.28,4.32,Big Ten,36,4,,,,,,,,,,,,,,,,,,,,,5,87,17.4,0,45,271,6.0,3,50,358,7.2,3,,,,,,,,,,,,,,,,,,2016
Quinton Jefferson,DT,Maryland,5,147,https://www.sports-reference.com/cfb/players/quinton-jefferson-1.html,76,291,4.95,24.0,29.0,,7.95,4.37,ACC,27,3,52,55,107,21.5,10.5,2,0,0,1,2,28,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Jordan Jenkins,OLB,Georgia,3,83,https://www.sports-reference.com/cfb/players/jordan-jenkins-2.html,75,259,4.8,16.0,36.5,121.0,,,SEC,37,3,107,97,204,39.0,19.0,0,0,0,5,3,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Austin Johnson,DT,Penn State,2,43,https://www.sports-reference.com/cfb/players/austin-johnson-2.html,76,314,5.32,25.0,26.0,96.0,7.84,4.75,Big Ten,35,3,63,91,154,24.0,8.5,0,0,0,5,4,71,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
C.J. Johnson,ILB,Mississippi,0,0,https://www.sports-reference.com/cfb/players/cj-johnson-3.html,73,234,4.81,,,,,4.52,SEC,37,4,98,82,180,27.0,13.5,3,74,0,3,3,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Devon Johnson,RB,Marshall,0,0,https://www.sports-reference.com/cfb/players/devon-johnson-1.html,72,238,4.64,,,,,,CUSA,43,4,,,,,,,,,,,,,,,,,,,,,27,423,15.7,6,305,2373,7.8,25,332,2796,8.4,31,,,,,,,,,,,,,,,,,,2016
Tyler Johnstone,OT,Oregon,0,0,https://www.sports-reference.com/cfb/players/tyler-johnstone-1.html,77,301,5.21,24.0,30.5,104.0,7.31,4.6,Pac-12,1,1,,,,,,,,,,,,,,,,,,,,,0,0,,0,1,-6,-6.0,0,1,-6,-6.0,0,,,,,,,,,,,,,,,,,,2016
Cardale Jones,QB,Ohio State,4,139,https://www.sports-reference.com/cfb/players/cardale-jones-1.html,77,253,4.81,,36.0,,,,Big Ten,23,3,,,,,,,,,,,,,,166,269,61.7,2322,15,7,147.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Cayleb Jones,WR,Arizona,0,0,https://www.sports-reference.com/cfb/players/cayleb-jones-2.html,75,209,4.65,9.0,33.5,,6.99,4.14,Pac-12,27,2,,,,,,,,,,,,,,,,,,,,,129,1926,14.9,14,0,0,,0,129,1926,14.9,14,,,,,,,,,,,,,,,,,,2016
Chris Jones,DT,Mississippi State,2,37,https://www.sports-reference.com/cfb/players/chris-jones-8.html,78,310,5.03,26.0,24.5,106.0,7.44,4.62,SEC,38,3,42,60,102,18.0,8.5,0,0,0,10,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Cyrus Jones,CB,Alabama,2,60,https://www.sports-reference.com/cfb/players/cyrus-jones-2.html,70,197,4.49,10.0,33.0,116.0,6.71,4.21,SEC,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,530,12.6,4,1,24,24.0,,,,,,,,,,,2016
Deion Jones,OLB,LSU,2,52,https://www.sports-reference.com/cfb/players/deion-jones-1.html,73,222,4.59,,33.0,120.0,,,SEC,30,3,79,85,164,21.0,5.0,2,26,1,4,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Jonathan Jones,CB,Auburn,0,0,https://www.sports-reference.com/cfb/players/jonathan-jones-3.html,69,186,4.33,19.0,36.0,123.0,7.25,4.25,SEC,31,3,87,42,129,3.5,0.0,7,35,0,24,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Karl Joseph,S,West Virginia,1,14,https://www.sports-reference.com/cfb/players/karl-joseph-1.html,70,205,4.57,,,,,,Big 12,41,4,201,73,274,16.0,2.0,9,40,0,7,5,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Ufomba Kamalu,DE,Miami (FL),0,0,https://www.sports-reference.com/cfb/players/ufomba-kamalu-1.html,77,295,5.01,26.0,25.0,106.0,7.32,4.58,ACC,33,3,48,46,94,11.5,8.0,0,0,0,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Drew Kaser,P,Texas A&M,6,179,https://www.sports-reference.com/cfb/players/drew-kaser-1.html,74,212,4.95,,,,,,Big 12,38,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,0,168,7761,46.2,2016
Nila Kasitati,OG,Oklahoma,0,0,https://www.sports-reference.com/cfb/players/nila-kasitati-1.html,75,317,5.32,12.0,27.5,107.0,8.3,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Bronson Kaufusi,DE,BYU,3,70,https://www.sports-reference.com/cfb/players/bronson-kaufusi-1.html,78,285,4.87,25.0,30.0,111.0,7.03,4.25,Ind,37,3,112,63,175,43.5,25.5,2,22,1,14,1,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Jayron Kearse,S,Clemson,7,244,https://www.sports-reference.com/cfb/players/jayron-kearse-1.html,76,216,4.62,16.0,31.5,124.0,7.06,,ACC,39,3,116,48,164,11.5,3.0,7,83,0,11,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Ryan Kelly,C,Alabama,1,18,https://www.sports-reference.com/cfb/players/ryan-kelly-1.html,76,311,5.03,26.0,30.0,103.0,7.58,4.59,SEC,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Cody Kessler,QB,USC,3,93,https://www.sports-reference.com/cfb/players/cody-kessler-1.html,73,220,4.89,,29.5,104.0,7.32,4.0,Pac-12,51,4,,,,,,,,,,,,,,851,1261,67.5,10339,88,19,156.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Derrick Kindred,S,TCU,4,129,https://www.sports-reference.com/cfb/players/derrick-kindred-1.html,70,207,4.5,,37.5,123.0,7.05,4.29,Big 12,37,3,168,61,229,12.0,0.0,8,140,2,15,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Raphael Kirby,ILB,Miami (FL),0,0,https://www.sports-reference.com/cfb/players/raphael-kirby-1.html,72,236,4.72,27.0,,,,,ACC,25,3,62,62,124,9.0,1.0,2,9,0,2,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Denver Kirkland,OT,Arkansas,0,0,https://www.sports-reference.com/cfb/players/denver-kirkland-1.html,76,335,5.55,19.0,22.5,94.0,8.72,5.06,SEC,1,1,1,0,1,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Marshall Koehn,K,Iowa,0,0,https://www.sports-reference.com/cfb/players/marshall-koehn-1.html,73,197,4.61,,,,,,Big Ten,28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,93.5,28,36,77.8,170,8,327,40.9,2016
Nick Kwiatkoski,ILB,West Virginia,4,113,https://www.sports-reference.com/cfb/players/nick-kwiatkoski-1.html,74,243,4.73,19.0,32.0,120.0,7.16,4.22,Big 12,35,3,200,95,295,28.5,6.0,6,13,0,10,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Jimmy Landes,LS,Baylor,6,210,https://www.sports-reference.com/cfb/players/jimmy-landes-1.html,73,240,4.95,,27.5,110.0,7.05,4.38,Big 12,2,2,0,1,1,0.0,0.0,0,0,0,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Daniel Lasco,RB,California,7,237,https://www.sports-reference.com/cfb/players/daniel-lasco-1.html,72,209,4.46,23.0,41.5,135.0,7.22,4.26,Pac-12,41,4,,,,,,,,,,,,,,,,,,,,,48,458,9.5,2,348,1872,5.4,18,396,2330,5.9,20,,,,,,,,,,,,,,,,,,2016
Darius Latham,DT,Indiana,0,0,https://www.sports-reference.com/cfb/players/darius-latham-1.html,76,311,5.32,,29.0,100.0,7.76,4.63,Big Ten,31,3,39,43,82,18.5,7.5,1,6,0,7,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Kenny Lawler,WR,California,7,243,https://www.sports-reference.com/cfb/players/kenny-lawler-1.html,74,203,4.64,,31.0,111.0,7.13,4.2,Pac-12,34,3,,,,,,,,,,,,,,,,,,,,,143,1706,11.9,27,2,15,7.5,0,145,1721,11.9,27,,,,,,,,,,,,,,,,,,2016
Nile Lawrence-Stample,DL,Florida State,0,0,https://www.sports-reference.com/cfb/players/nile-lawrence-stample-1.html,73,320,5.24,,,,,,ACC,24,3,34,23,57,5.5,2.5,0,0,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Shaq Lawson,DE,Clemson,1,19,https://www.sports-reference.com/cfb/players/shaq-lawson-1.html,75,269,4.7,,33.0,120.0,7.16,4.21,ACC,40,3,67,56,123,45.5,20.0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Darron Lee,OLB,Ohio State,1,20,https://www.sports-reference.com/cfb/players/darron-lee-1.html,73,232,4.47,17.0,35.5,133.0,7.12,4.2,Big Ten,28,2,89,57,146,27.0,11.0,3,77,1,5,2,94,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Alex Lewis,OT,Nebraska,4,130,https://www.sports-reference.com/cfb/players/alex-lewis-2.html,78,312,5.22,27.0,29.5,100.0,7.94,4.72,Pac-12,4,1,2,1,3,0.0,0.0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Roger Lewis,WR,Bowling Green,0,0,https://www.sports-reference.com/cfb/players/roger-lewis-1.html,72,201,4.57,8.0,33.5,116.0,,,MAC,28,2,,,,,,,,,,,,,,,,,,,,,158,2638,16.7,23,1,-3,-3.0,0,159,2635,16.6,23,,,,,,,,,,,,,,,,,,2016
Kolby Listenbee,WR,TCU,6,192,https://www.sports-reference.com/cfb/players/kolby-listenbee-1.html,72,197,4.39,15.0,35.5,129.0,,,Big 12,34,4,,,,,,,,,,,,,,,,,,,,,74,1432,19.4,9,3,30,10.0,0,77,1462,19.0,9,,,,,,,,,,,,,,,,,,2016
Cory Littleton,OLB,Washington,0,0,https://www.sports-reference.com/cfb/players/cory-littleton-1.html,75,238,4.73,,29.5,114.0,7.11,4.32,Pac-12,38,3,99,77,176,26.0,12.0,0,0,0,6,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Jordan Lomax,S,Iowa,0,0,https://www.sports-reference.com/cfb/players/jordan-lomax-1.html,70,202,4.75,8.0,36.0,120.0,7.18,4.15,Big Ten,41,4,99,102,201,3.0,0.0,2,0,0,14,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Steve Longa,ILB,Rutgers,0,0,https://www.sports-reference.com/cfb/players/steve-longa-1.html,73,241,4.78,19.0,32.0,116.0,7.5,4.56,American,37,3,197,138,335,17.0,7.0,0,0,0,7,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Ricardo Louis,WR,Auburn,4,114,https://www.sports-reference.com/cfb/players/ricardo-louis-1.html,74,215,4.43,18.0,38.0,132.0,,,SEC,50,4,,,,,,,,,,,,,,,,,,,,,98,1338,13.7,8,68,578,8.5,2,166,1916,11.5,10,,,,,,,,,,,,,,,,,,2016
Dean Lowry,DE,Northwestern,4,137,https://www.sports-reference.com/cfb/players/dean-lowry-1.html,78,296,4.87,30.0,32.5,114.0,7.26,4.38,Big Ten,36,3,87,52,139,31.0,12.5,3,53,1,17,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
Jordan Lucas,S,Penn State,6,204,https://www.sports-reference.com/cfb/players/jordan-lucas-1.html,72,201,4.54,,,,,,Big Ten,34,3,119,62,181,11.0,4.0,3,37,0,25,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016
